eCM, nPile, seed, R
7000, 2, 20642, 0.4
7000, 2, 20642, 0.5
7000, 2, 20642, 0.6
7000, 3, 29298, 0.4
7000, 3, 29298, 0.5
7000, 3, 29298, 0.6
7000, 4, 14725, 0.4
7000, 4, 14725, 0.5
7000, 4, 14725, 0.6
7000, 5, 30130, 0.4
7000, 5, 30130, 0.5
7000, 5, 30130, 0.6
7000, 6, 18639, 0.4
7000, 6, 18639, 0.5
7000, 6, 18639, 0.6
7000, 7, 14498, 0.4
7000, 7, 14498, 0.5
7000, 7, 14498, 0.6
7000, 8, 16231, 0.4
7000, 8, 16231, 0.5
7000, 8, 16231, 0.6
7000, 9, 14015, 0.4
7000, 9, 14015, 0.5
7000, 9, 14015, 0.6
7000, 10, 26492, 0.4
7000, 10, 26492, 0.5
7000, 10, 26492, 0.6
7000, 11, 11995, 0.4
7000, 11, 11995, 0.5
7000, 11, 11995, 0.6
7000, 12, 26445, 0.4
7000, 12, 26445, 0.5
7000, 12, 26445, 0.6
7000, 13, 17473, 0.4
7000, 13, 17473, 0.5
7000, 13, 17473, 0.6
7000, 14, 15098, 0.4
7000, 14, 15098, 0.5
7000, 14, 15098, 0.6
7000, 15, 7488, 0.4
7000, 15, 7488, 0.5
7000, 15, 7488, 0.6
7000, 16, 29937, 0.4
7000, 16, 29937, 0.5
7000, 16, 29937, 0.6
7000, 17, 18619, 0.4
7000, 17, 18619, 0.5
7000, 17, 18619, 0.6
7000, 18, 9019, 0.4
7000, 18, 9019, 0.5
7000, 18, 9019, 0.6
7000, 19, 16092, 0.4
7000, 19, 16092, 0.5
7000, 19, 16092, 0.6
7000, 20, 5076, 0.4
7000, 20, 5076, 0.5
7000, 20, 5076, 0.6
7000, 21, 25992, 0.4
7000, 21, 25992, 0.5
7000, 21, 25992, 0.6
7000, 22, 2849, 0.4
7000, 22, 2849, 0.5
7000, 22, 2849, 0.6
7000, 23, 26242, 0.4
7000, 23, 26242, 0.5
7000, 23, 26242, 0.6
7000, 24, 14038, 0.4
7000, 24, 14038, 0.5
7000, 24, 14038, 0.6
7000, 25, 14835, 0.4
7000, 25, 14835, 0.5
7000, 25, 14835, 0.6
7000, 26, 18865, 0.4
7000, 26, 18865, 0.5
7000, 26, 18865, 0.6
7000, 27, 9684, 0.4
7000, 27, 9684, 0.5
7000, 27, 9684, 0.6
7000, 28, 21816, 0.4
7000, 28, 21816, 0.5
7000, 28, 21816, 0.6
7000, 29, 28697, 0.4
7000, 29, 28697, 0.5
7000, 29, 28697, 0.6
7000, 30, 5895, 0.4
7000, 30, 5895, 0.5
7000, 30, 5895, 0.6
7000, 31, 2285, 0.4
7000, 31, 2285, 0.5
7000, 31, 2285, 0.6
7000, 32, 15256, 0.4
7000, 32, 15256, 0.5
7000, 32, 15256, 0.6
7000, 33, 14754, 0.4
7000, 33, 14754, 0.5
7000, 33, 14754, 0.6
7000, 34, 31096, 0.4
7000, 34, 31096, 0.5
7000, 34, 31096, 0.6
7000, 35, 4369, 0.4
7000, 35, 4369, 0.5
7000, 35, 4369, 0.6
7000, 36, 14975, 0.4
7000, 36, 14975, 0.5
7000, 36, 14975, 0.6
7000, 37, 3376, 0.4
7000, 37, 3376, 0.5
7000, 37, 3376, 0.6
7000, 38, 1678, 0.4
7000, 38, 1678, 0.5
7000, 38, 1678, 0.6
7000, 39, 32295, 0.4
