eCM, nPile, seed, R
7000, 2, 10437, 0.4
7000, 2, 10437, 0.5
7000, 2, 10437, 0.6
7000, 3, 21833, 0.4
7000, 3, 21833, 0.5
7000, 3, 21833, 0.6
7000, 4, 26305, 0.4
7000, 4, 26305, 0.5
7000, 4, 26305, 0.6
7000, 5, 25719, 0.4
7000, 5, 25719, 0.5
7000, 5, 25719, 0.6
7000, 6, 31012, 0.4
7000, 6, 31012, 0.5
7000, 6, 31012, 0.6
7000, 7, 28141, 0.4
7000, 7, 28141, 0.5
7000, 7, 28141, 0.6
7000, 8, 13373, 0.4
7000, 8, 13373, 0.5
7000, 8, 13373, 0.6
7000, 9, 15089, 0.4
7000, 9, 15089, 0.5
7000, 9, 15089, 0.6
7000, 10, 28480, 0.4
7000, 10, 28480, 0.5
7000, 10, 28480, 0.6
7000, 11, 10267, 0.4
7000, 11, 10267, 0.5
7000, 11, 10267, 0.6
7000, 12, 11760, 0.4
7000, 12, 11760, 0.5
7000, 12, 11760, 0.6
7000, 13, 15813, 0.4
7000, 13, 15813, 0.5
7000, 13, 15813, 0.6
7000, 14, 28761, 0.4
7000, 14, 28761, 0.5
7000, 14, 28761, 0.6
7000, 15, 4471, 0.4
7000, 15, 4471, 0.5
7000, 15, 4471, 0.6
7000, 16, 18535, 0.4
7000, 16, 18535, 0.5
7000, 16, 18535, 0.6
7000, 17, 286, 0.4
7000, 17, 286, 0.5
7000, 17, 286, 0.6
7000, 18, 8796, 0.4
7000, 18, 8796, 0.5
7000, 18, 8796, 0.6
7000, 19, 256, 0.4
7000, 19, 256, 0.5
7000, 19, 256, 0.6
7000, 20, 23841, 0.4
7000, 20, 23841, 0.5
7000, 20, 23841, 0.6
7000, 21, 16421, 0.4
7000, 21, 16421, 0.5
7000, 21, 16421, 0.6
7000, 22, 31131, 0.4
7000, 22, 31131, 0.5
7000, 22, 31131, 0.6
7000, 23, 23711, 0.4
7000, 23, 23711, 0.5
7000, 23, 23711, 0.6
7000, 24, 10398, 0.4
7000, 24, 10398, 0.5
7000, 24, 10398, 0.6
7000, 25, 30625, 0.4
7000, 25, 30625, 0.5
7000, 25, 30625, 0.6
7000, 26, 16174, 0.4
7000, 26, 16174, 0.5
7000, 26, 16174, 0.6
7000, 27, 16852, 0.4
7000, 27, 16852, 0.5
7000, 27, 16852, 0.6
7000, 28, 28359, 0.4
7000, 28, 28359, 0.5
7000, 28, 28359, 0.6
7000, 29, 9436, 0.4
7000, 29, 9436, 0.5
7000, 29, 9436, 0.6
7000, 30, 3463, 0.4
7000, 30, 3463, 0.5
7000, 30, 3463, 0.6
7000, 31, 18416, 0.4
7000, 31, 18416, 0.5
7000, 31, 18416, 0.6
7000, 32, 13145, 0.4
7000, 32, 13145, 0.5
7000, 32, 13145, 0.6
7000, 33, 15733, 0.4
7000, 33, 15733, 0.5
7000, 33, 15733, 0.6
7000, 34, 8461, 0.4
7000, 34, 8461, 0.5
7000, 34, 8461, 0.6
7000, 35, 3222, 0.4
7000, 35, 3222, 0.5
7000, 35, 3222, 0.6
7000, 36, 7478, 0.4
7000, 36, 7478, 0.5
7000, 36, 7478, 0.6
7000, 37, 24776, 0.4
7000, 37, 24776, 0.5
7000, 37, 24776, 0.6
7000, 38, 2837, 0.4
7000, 38, 2837, 0.5
7000, 38, 2837, 0.6
7000, 39, 21534, 0.4
7000, 39, 21534, 0.5
7000, 39, 21534, 0.6
7000, 40, 8674, 0.4
7000, 40, 8674, 0.5
7000, 40, 8674, 0.6
7000, 41, 9005, 0.4
7000, 41, 9005, 0.5
7000, 41, 9005, 0.6
7000, 42, 7279, 0.4
7000, 42, 7279, 0.5
7000, 42, 7279, 0.6
7000, 43, 464, 0.4
7000, 43, 464, 0.5
7000, 43, 464, 0.6
7000, 44, 23085, 0.4
7000, 44, 23085, 0.5
7000, 44, 23085, 0.6
7000, 45, 27919, 0.4
7000, 45, 27919, 0.5
7000, 45, 27919, 0.6
7000, 46, 12359, 0.4
7000, 46, 12359, 0.5
7000, 46, 12359, 0.6
7000, 47, 12817, 0.4
7000, 47, 12817, 0.5
7000, 47, 12817, 0.6
7000, 48, 17769, 0.4
7000, 48, 17769, 0.5
7000, 48, 17769, 0.6
7000, 49, 10467, 0.4
7000, 49, 10467, 0.5
7000, 49, 10467, 0.6
7000, 50, 3176, 0.4
7000, 50, 3176, 0.5
7000, 50, 3176, 0.6
14000, 2, 11031, 0.4
14000, 2, 11031, 0.5
14000, 2, 11031, 0.6
14000, 3, 11476, 0.4
14000, 3, 11476, 0.5
14000, 3, 11476, 0.6
14000, 4, 23577, 0.4
14000, 4, 23577, 0.5
14000, 4, 23577, 0.6
14000, 5, 13089, 0.4
14000, 5, 13089, 0.5
14000, 5, 13089, 0.6
14000, 6, 23562, 0.4
14000, 6, 23562, 0.5
14000, 6, 23562, 0.6
14000, 7, 18570, 0.4
14000, 7, 18570, 0.5
14000, 7, 18570, 0.6
14000, 8, 4005, 0.4
14000, 8, 4005, 0.5
14000, 8, 4005, 0.6
14000, 9, 22708, 0.4
14000, 9, 22708, 0.5
14000, 9, 22708, 0.6
14000, 10, 18560, 0.4
14000, 10, 18560, 0.5
14000, 10, 18560, 0.6
14000, 11, 27806, 0.4
14000, 11, 27806, 0.5
14000, 11, 27806, 0.6
14000, 12, 19176, 0.4
14000, 12, 19176, 0.5
14000, 12, 19176, 0.6
14000, 13, 1053, 0.4
14000, 13, 1053, 0.5
14000, 13, 1053, 0.6
14000, 14, 20650, 0.4
14000, 14, 20650, 0.5
14000, 14, 20650, 0.6
14000, 15, 1233, 0.4
14000, 15, 1233, 0.5
14000, 15, 1233, 0.6
14000, 16, 25022, 0.4
14000, 16, 25022, 0.5
14000, 16, 25022, 0.6
14000, 17, 18234, 0.4
14000, 17, 18234, 0.5
14000, 17, 18234, 0.6
14000, 18, 20495, 0.4
14000, 18, 20495, 0.5
14000, 18, 20495, 0.6
14000, 19, 15285, 0.4
14000, 19, 15285, 0.5
14000, 19, 15285, 0.6
14000, 20, 14496, 0.4
14000, 20, 14496, 0.5
14000, 20, 14496, 0.6
14000, 21, 13781, 0.4
14000, 21, 13781, 0.5
14000, 21, 13781, 0.6
14000, 22, 4341, 0.4
14000, 22, 4341, 0.5
14000, 22, 4341, 0.6
14000, 23, 2071, 0.4
14000, 23, 2071, 0.5
14000, 23, 2071, 0.6
14000, 24, 22785, 0.4
14000, 24, 22785, 0.5
14000, 24, 22785, 0.6
14000, 25, 2587, 0.4
14000, 25, 2587, 0.5
14000, 25, 2587, 0.6
14000, 26, 5961, 0.4
14000, 26, 5961, 0.5
14000, 26, 5961, 0.6
14000, 27, 3469, 0.4
14000, 27, 3469, 0.5
14000, 27, 3469, 0.6
14000, 28, 26546, 0.4
14000, 28, 26546, 0.5
14000, 28, 26546, 0.6
14000, 29, 7012, 0.4
14000, 29, 7012, 0.5
14000, 29, 7012, 0.6
14000, 30, 26246, 0.4
14000, 30, 26246, 0.5
14000, 30, 26246, 0.6
14000, 31, 7732, 0.4
14000, 31, 7732, 0.5
14000, 31, 7732, 0.6
14000, 32, 5151, 0.4
14000, 32, 5151, 0.5
14000, 32, 5151, 0.6
14000, 33, 21945, 0.4
14000, 33, 21945, 0.5
14000, 33, 21945, 0.6
14000, 34, 6970, 0.4
14000, 34, 6970, 0.5
14000, 34, 6970, 0.6
14000, 35, 17084, 0.4
14000, 35, 17084, 0.5
14000, 35, 17084, 0.6
14000, 36, 8241, 0.4
14000, 36, 8241, 0.5
14000, 36, 8241, 0.6
14000, 37, 16724, 0.4
14000, 37, 16724, 0.5
14000, 37, 16724, 0.6
14000, 38, 10060, 0.4
14000, 38, 10060, 0.5
14000, 38, 10060, 0.6
14000, 39, 13267, 0.4
14000, 39, 13267, 0.5
14000, 39, 13267, 0.6
14000, 40, 8261, 0.4
14000, 40, 8261, 0.5
14000, 40, 8261, 0.6
14000, 41, 26929, 0.4
14000, 41, 26929, 0.5
14000, 41, 26929, 0.6
14000, 42, 16377, 0.4
14000, 42, 16377, 0.5
14000, 42, 16377, 0.6
14000, 43, 18068, 0.4
14000, 43, 18068, 0.5
14000, 43, 18068, 0.6
14000, 44, 26494, 0.4
14000, 44, 26494, 0.5
14000, 44, 26494, 0.6
14000, 45, 14533, 0.4
14000, 45, 14533, 0.5
14000, 45, 14533, 0.6
14000, 46, 15821, 0.4
14000, 46, 15821, 0.5
14000, 46, 15821, 0.6
14000, 47, 31534, 0.4
14000, 47, 31534, 0.5
