eCM, nPile, seed, R
7000, 2, 27128, 0.4
7000, 2, 27128, 0.5
7000, 2, 27128, 0.6
7000, 3, 22191, 0.4
7000, 3, 22191, 0.5
7000, 3, 22191, 0.6
7000, 4, 11590, 0.4
7000, 4, 11590, 0.5
7000, 4, 11590, 0.6
7000, 5, 8907, 0.4
7000, 5, 8907, 0.5
7000, 5, 8907, 0.6
7000, 6, 30069, 0.4
7000, 6, 30069, 0.5
7000, 6, 30069, 0.6
7000, 7, 6534, 0.4
7000, 7, 6534, 0.5
7000, 7, 6534, 0.6
7000, 8, 20517, 0.4
7000, 8, 20517, 0.5
7000, 8, 20517, 0.6
7000, 9, 28121, 0.4
7000, 9, 28121, 0.5
7000, 9, 28121, 0.6
7000, 10, 26085, 0.4
7000, 10, 26085, 0.5
7000, 10, 26085, 0.6
7000, 11, 25222, 0.4
7000, 11, 25222, 0.5
7000, 11, 25222, 0.6
7000, 12, 5459, 0.4
7000, 12, 5459, 0.5
7000, 12, 5459, 0.6
7000, 13, 17914, 0.4
7000, 13, 17914, 0.5
7000, 13, 17914, 0.6
7000, 14, 20147, 0.4
7000, 14, 20147, 0.5
7000, 14, 20147, 0.6
7000, 15, 1909, 0.4
7000, 15, 1909, 0.5
7000, 15, 1909, 0.6
7000, 16, 14288, 0.4
7000, 16, 14288, 0.5
7000, 16, 14288, 0.6
7000, 17, 23153, 0.4
7000, 17, 23153, 0.5
7000, 17, 23153, 0.6
7000, 18, 26004, 0.4
7000, 18, 26004, 0.5
7000, 18, 26004, 0.6
7000, 19, 6451, 0.4
7000, 19, 6451, 0.5
7000, 19, 6451, 0.6
7000, 20, 12419, 0.4
7000, 20, 12419, 0.5
7000, 20, 12419, 0.6
7000, 21, 5549, 0.4
7000, 21, 5549, 0.5
7000, 21, 5549, 0.6
7000, 22, 23953, 0.4
7000, 22, 23953, 0.5
7000, 22, 23953, 0.6
7000, 23, 31668, 0.4
7000, 23, 31668, 0.5
7000, 23, 31668, 0.6
7000, 24, 14677, 0.4
7000, 24, 14677, 0.5
7000, 24, 14677, 0.6
7000, 25, 22674, 0.4
7000, 25, 22674, 0.5
7000, 25, 22674, 0.6
7000, 26, 12361, 0.4
7000, 26, 12361, 0.5
7000, 26, 12361, 0.6
7000, 27, 22757, 0.4
7000, 27, 22757, 0.5
7000, 27, 22757, 0.6
7000, 28, 25992, 0.4
7000, 28, 25992, 0.5
7000, 28, 25992, 0.6
7000, 29, 25721, 0.4
7000, 29, 25721, 0.5
7000, 29, 25721, 0.6
7000, 30, 678, 0.4
7000, 30, 678, 0.5
7000, 30, 678, 0.6
7000, 31, 4267, 0.4
7000, 31, 4267, 0.5
7000, 31, 4267, 0.6
7000, 32, 2013, 0.4
7000, 32, 2013, 0.5
