eCM, nPile, seed, R
7000, 2, 15800, 0.4
7000, 2, 15800, 0.5
7000, 2, 15800, 0.6
7000, 3, 12088, 0.4
7000, 3, 12088, 0.5
7000, 3, 12088, 0.6
7000, 4, 15462, 0.4
7000, 4, 15462, 0.5
7000, 4, 15462, 0.6
7000, 5, 29105, 0.4
7000, 5, 29105, 0.5
7000, 5, 29105, 0.6
7000, 6, 23240, 0.4
7000, 6, 23240, 0.5
7000, 6, 23240, 0.6
7000, 7, 10810, 0.4
7000, 7, 10810, 0.5
7000, 7, 10810, 0.6
7000, 8, 5327, 0.4
7000, 8, 5327, 0.5
7000, 8, 5327, 0.6
7000, 9, 32060, 0.4
7000, 9, 32060, 0.5
7000, 9, 32060, 0.6
7000, 10, 9883, 0.4
7000, 10, 9883, 0.5
7000, 10, 9883, 0.6
7000, 11, 24102, 0.4
7000, 11, 24102, 0.5
7000, 11, 24102, 0.6
7000, 12, 16624, 0.4
7000, 12, 16624, 0.5
7000, 12, 16624, 0.6
7000, 13, 1559, 0.4
7000, 13, 1559, 0.5
7000, 13, 1559, 0.6
7000, 14, 8846, 0.4
7000, 14, 8846, 0.5
7000, 14, 8846, 0.6
7000, 15, 16436, 0.4
7000, 15, 16436, 0.5
7000, 15, 16436, 0.6
7000, 16, 18003, 0.4
7000, 16, 18003, 0.5
7000, 16, 18003, 0.6
7000, 17, 12771, 0.4
7000, 17, 12771, 0.5
7000, 17, 12771, 0.6
7000, 18, 2057, 0.4
7000, 18, 2057, 0.5
7000, 18, 2057, 0.6
7000, 19, 12390, 0.4
7000, 19, 12390, 0.5
7000, 19, 12390, 0.6
7000, 20, 11471, 0.4
7000, 20, 11471, 0.5
7000, 20, 11471, 0.6
7000, 21, 274, 0.4
7000, 21, 274, 0.5
7000, 21, 274, 0.6
7000, 22, 32756, 0.4
7000, 22, 32756, 0.5
7000, 22, 32756, 0.6
7000, 23, 6966, 0.4
7000, 23, 6966, 0.5
7000, 23, 6966, 0.6
7000, 24, 6506, 0.4
7000, 24, 6506, 0.5
7000, 24, 6506, 0.6
7000, 25, 20487, 0.4
7000, 25, 20487, 0.5
7000, 25, 20487, 0.6
7000, 26, 12595, 0.4
7000, 26, 12595, 0.5
7000, 26, 12595, 0.6
7000, 27, 22930, 0.4
7000, 27, 22930, 0.5
7000, 27, 22930, 0.6
7000, 28, 9353, 0.4
7000, 28, 9353, 0.5
7000, 28, 9353, 0.6
7000, 29, 15708, 0.4
7000, 29, 15708, 0.5
7000, 29, 15708, 0.6
7000, 30, 8584, 0.4
7000, 30, 8584, 0.5
7000, 30, 8584, 0.6
7000, 31, 17204, 0.4
7000, 31, 17204, 0.5
7000, 31, 17204, 0.6
7000, 32, 14874, 0.4
7000, 32, 14874, 0.5
7000, 32, 14874, 0.6
7000, 33, 18520, 0.4
7000, 33, 18520, 0.5
7000, 33, 18520, 0.6
7000, 34, 10745, 0.4
7000, 34, 10745, 0.5
7000, 34, 10745, 0.6
7000, 35, 26872, 0.4
7000, 35, 26872, 0.5
7000, 35, 26872, 0.6
7000, 36, 14202, 0.4
7000, 36, 14202, 0.5
7000, 36, 14202, 0.6
7000, 37, 18703, 0.4
7000, 37, 18703, 0.5
7000, 37, 18703, 0.6
7000, 38, 21915, 0.4
7000, 38, 21915, 0.5
7000, 38, 21915, 0.6
7000, 39, 31675, 0.4
7000, 39, 31675, 0.5
7000, 39, 31675, 0.6
7000, 40, 1415, 0.4
7000, 40, 1415, 0.5
7000, 40, 1415, 0.6
7000, 41, 4144, 0.4
7000, 41, 4144, 0.5
7000, 41, 4144, 0.6
7000, 42, 2731, 0.4
7000, 42, 2731, 0.5
7000, 42, 2731, 0.6
7000, 43, 529, 0.4
7000, 43, 529, 0.5
7000, 43, 529, 0.6
7000, 44, 26490, 0.4
7000, 44, 26490, 0.5
7000, 44, 26490, 0.6
7000, 45, 19631, 0.4
7000, 45, 19631, 0.5
7000, 45, 19631, 0.6
7000, 46, 7712, 0.4
7000, 46, 7712, 0.5
7000, 46, 7712, 0.6
7000, 47, 31695, 0.4
7000, 47, 31695, 0.5
7000, 47, 31695, 0.6
7000, 48, 6766, 0.4
7000, 48, 6766, 0.5
7000, 48, 6766, 0.6
7000, 49, 18743, 0.4
7000, 49, 18743, 0.5
7000, 49, 18743, 0.6
7000, 50, 4336, 0.4
7000, 50, 4336, 0.5
7000, 50, 4336, 0.6
14000, 2, 7958, 0.4
14000, 2, 7958, 0.5
14000, 2, 7958, 0.6
14000, 3, 6942, 0.4
14000, 3, 6942, 0.5
14000, 3, 6942, 0.6
14000, 4, 4018, 0.4
14000, 4, 4018, 0.5
14000, 4, 4018, 0.6
14000, 5, 6088, 0.4
14000, 5, 6088, 0.5
14000, 5, 6088, 0.6
14000, 6, 31887, 0.4
14000, 6, 31887, 0.5
14000, 6, 31887, 0.6
14000, 7, 26277, 0.4
14000, 7, 26277, 0.5
14000, 7, 26277, 0.6
14000, 8, 914, 0.4
14000, 8, 914, 0.5
14000, 8, 914, 0.6
14000, 9, 12980, 0.4
14000, 9, 12980, 0.5
14000, 9, 12980, 0.6
14000, 10, 8715, 0.4
14000, 10, 8715, 0.5
14000, 10, 8715, 0.6
14000, 11, 15940, 0.4
14000, 11, 15940, 0.5
14000, 11, 15940, 0.6
14000, 12, 10717, 0.4
14000, 12, 10717, 0.5
14000, 12, 10717, 0.6
14000, 13, 8232, 0.4
14000, 13, 8232, 0.5
14000, 13, 8232, 0.6
14000, 14, 17216, 0.4
14000, 14, 17216, 0.5
14000, 14, 17216, 0.6
14000, 15, 23182, 0.4
14000, 15, 23182, 0.5
14000, 15, 23182, 0.6
14000, 16, 28237, 0.4
14000, 16, 28237, 0.5
14000, 16, 28237, 0.6
14000, 17, 13977, 0.4
14000, 17, 13977, 0.5
14000, 17, 13977, 0.6
14000, 18, 10756, 0.4
14000, 18, 10756, 0.5
14000, 18, 10756, 0.6
14000, 19, 3373, 0.4
14000, 19, 3373, 0.5
14000, 19, 3373, 0.6
14000, 20, 20455, 0.4
14000, 20, 20455, 0.5
14000, 20, 20455, 0.6
14000, 21, 31579, 0.4
14000, 21, 31579, 0.5
14000, 21, 31579, 0.6
14000, 22, 20831, 0.4
14000, 22, 20831, 0.5
14000, 22, 20831, 0.6
14000, 23, 21195, 0.4
14000, 23, 21195, 0.5
14000, 23, 21195, 0.6
14000, 24, 15223, 0.4
14000, 24, 15223, 0.5
14000, 24, 15223, 0.6
14000, 25, 21818, 0.4
14000, 25, 21818, 0.5
14000, 25, 21818, 0.6
14000, 26, 28737, 0.4
14000, 26, 28737, 0.5
14000, 26, 28737, 0.6
14000, 27, 6677, 0.4
14000, 27, 6677, 0.5
14000, 27, 6677, 0.6
14000, 28, 30324, 0.4
14000, 28, 30324, 0.5
14000, 28, 30324, 0.6
14000, 29, 31225, 0.4
14000, 29, 31225, 0.5
14000, 29, 31225, 0.6
14000, 30, 31498, 0.4
14000, 30, 31498, 0.5
14000, 30, 31498, 0.6
14000, 31, 1788, 0.4
14000, 31, 1788, 0.5
14000, 31, 1788, 0.6
14000, 32, 22683, 0.4
14000, 32, 22683, 0.5
14000, 32, 22683, 0.6
14000, 33, 21522, 0.4
14000, 33, 21522, 0.5
14000, 33, 21522, 0.6
14000, 34, 17371, 0.4
14000, 34, 17371, 0.5
14000, 34, 17371, 0.6
14000, 35, 3849, 0.4
14000, 35, 3849, 0.5
14000, 35, 3849, 0.6
14000, 36, 18246, 0.4
14000, 36, 18246, 0.5
14000, 36, 18246, 0.6
14000, 37, 4509, 0.4
14000, 37, 4509, 0.5
14000, 37, 4509, 0.6
14000, 38, 9755, 0.4
14000, 38, 9755, 0.5
14000, 38, 9755, 0.6
14000, 39, 25010, 0.4
14000, 39, 25010, 0.5
14000, 39, 25010, 0.6
14000, 40, 18471, 0.4
14000, 40, 18471, 0.5
14000, 40, 18471, 0.6
14000, 41, 18436, 0.4
14000, 41, 18436, 0.5
14000, 41, 18436, 0.6
14000, 42, 13238, 0.4
14000, 42, 13238, 0.5
14000, 42, 13238, 0.6
14000, 43, 17451, 0.4
14000, 43, 17451, 0.5
14000, 43, 17451, 0.6
14000, 44, 5036, 0.4
14000, 44, 5036, 0.5
14000, 44, 5036, 0.6
14000, 45, 14942, 0.4
14000, 45, 14942, 0.5
14000, 45, 14942, 0.6
14000, 46, 14288, 0.4
14000, 46, 14288, 0.5
14000, 46, 14288, 0.6
14000, 47, 27370, 0.4
14000, 47, 27370, 0.5
14000, 47, 27370, 0.6
14000, 48, 21936, 0.4
14000, 48, 21936, 0.5
14000, 48, 21936, 0.6
14000, 49, 20159, 0.4
14000, 49, 20159, 0.5
14000, 49, 20159, 0.6
14000, 50, 31559, 0.4
14000, 50, 31559, 0.5
14000, 50, 31559, 0.6
