eCM, nPile, seed, R
7000, 2, 29176, 0.4
7000, 2, 29176, 0.5
7000, 2, 29176, 0.6
7000, 3, 31644, 0.4
7000, 3, 31644, 0.5
7000, 3, 31644, 0.6
7000, 4, 26654, 0.4
7000, 4, 26654, 0.5
7000, 4, 26654, 0.6
7000, 5, 13127, 0.4
7000, 5, 13127, 0.5
7000, 5, 13127, 0.6
7000, 6, 13571, 0.4
7000, 6, 13571, 0.5
7000, 6, 13571, 0.6
7000, 7, 30694, 0.4
7000, 7, 30694, 0.5
7000, 7, 30694, 0.6
7000, 8, 30735, 0.4
7000, 8, 30735, 0.5
7000, 8, 30735, 0.6
7000, 9, 19155, 0.4
7000, 9, 19155, 0.5
7000, 9, 19155, 0.6
7000, 10, 14759, 0.4
7000, 10, 14759, 0.5
7000, 10, 14759, 0.6
7000, 11, 16935, 0.4
7000, 11, 16935, 0.5
7000, 11, 16935, 0.6
7000, 12, 18025, 0.4
7000, 12, 18025, 0.5
7000, 12, 18025, 0.6
7000, 13, 26463, 0.4
7000, 13, 26463, 0.5
7000, 13, 26463, 0.6
7000, 14, 24663, 0.4
7000, 14, 24663, 0.5
7000, 14, 24663, 0.6
7000, 15, 14714, 0.4
7000, 15, 14714, 0.5
7000, 15, 14714, 0.6
7000, 16, 9032, 0.4
7000, 16, 9032, 0.5
7000, 16, 9032, 0.6
7000, 17, 30619, 0.4
7000, 17, 30619, 0.5
7000, 17, 30619, 0.6
7000, 18, 7956, 0.4
7000, 18, 7956, 0.5
7000, 18, 7956, 0.6
7000, 19, 10515, 0.4
7000, 19, 10515, 0.5
7000, 19, 10515, 0.6
7000, 20, 28207, 0.4
7000, 20, 28207, 0.5
7000, 20, 28207, 0.6
7000, 21, 2487, 0.4
7000, 21, 2487, 0.5
7000, 21, 2487, 0.6
7000, 22, 7933, 0.4
7000, 22, 7933, 0.5
7000, 22, 7933, 0.6
7000, 23, 18992, 0.4
7000, 23, 18992, 0.5
7000, 23, 18992, 0.6
7000, 24, 23401, 0.4
7000, 24, 23401, 0.5
7000, 24, 23401, 0.6
7000, 25, 27428, 0.4
7000, 25, 27428, 0.5
7000, 25, 27428, 0.6
7000, 26, 10046, 0.4
7000, 26, 10046, 0.5
7000, 26, 10046, 0.6
7000, 27, 12570, 0.4
7000, 27, 12570, 0.5
7000, 27, 12570, 0.6
7000, 28, 29091, 0.4
7000, 28, 29091, 0.5
7000, 28, 29091, 0.6
7000, 29, 12278, 0.4
7000, 29, 12278, 0.5
7000, 29, 12278, 0.6
7000, 30, 5426, 0.4
7000, 30, 5426, 0.5
7000, 30, 5426, 0.6
7000, 31, 20069, 0.4
7000, 31, 20069, 0.5
