eCM, nPile, seed, R
7000, 2, 10506, 0.4
7000, 2, 10506, 0.5
7000, 2, 10506, 0.6
7000, 3, 7353, 0.4
7000, 3, 7353, 0.5
7000, 3, 7353, 0.6
7000, 4, 29700, 0.4
7000, 4, 29700, 0.5
7000, 4, 29700, 0.6
7000, 5, 27813, 0.4
7000, 5, 27813, 0.5
7000, 5, 27813, 0.6
7000, 6, 3722, 0.4
7000, 6, 3722, 0.5
7000, 6, 3722, 0.6
7000, 7, 19916, 0.4
7000, 7, 19916, 0.5
7000, 7, 19916, 0.6
7000, 8, 14562, 0.4
7000, 8, 14562, 0.5
7000, 8, 14562, 0.6
7000, 9, 21383, 0.4
7000, 9, 21383, 0.5
7000, 9, 21383, 0.6
7000, 10, 26724, 0.4
7000, 10, 26724, 0.5
7000, 10, 26724, 0.6
7000, 11, 19113, 0.4
7000, 11, 19113, 0.5
7000, 11, 19113, 0.6
7000, 12, 29193, 0.4
7000, 12, 29193, 0.5
7000, 12, 29193, 0.6
7000, 13, 2732, 0.4
7000, 13, 2732, 0.5
7000, 13, 2732, 0.6
7000, 14, 22246, 0.4
7000, 14, 22246, 0.5
7000, 14, 22246, 0.6
7000, 15, 26966, 0.4
7000, 15, 26966, 0.5
7000, 15, 26966, 0.6
7000, 16, 17189, 0.4
7000, 16, 17189, 0.5
7000, 16, 17189, 0.6
7000, 17, 3423, 0.4
7000, 17, 3423, 0.5
7000, 17, 3423, 0.6
7000, 18, 9674, 0.4
7000, 18, 9674, 0.5
7000, 18, 9674, 0.6
7000, 19, 10723, 0.4
7000, 19, 10723, 0.5
7000, 19, 10723, 0.6
7000, 20, 14786, 0.4
7000, 20, 14786, 0.5
7000, 20, 14786, 0.6
7000, 21, 14193, 0.4
7000, 21, 14193, 0.5
7000, 21, 14193, 0.6
7000, 22, 3290, 0.4
7000, 22, 3290, 0.5
7000, 22, 3290, 0.6
7000, 23, 26554, 0.4
7000, 23, 26554, 0.5
7000, 23, 26554, 0.6
7000, 24, 7505, 0.4
7000, 24, 7505, 0.5
7000, 24, 7505, 0.6
7000, 25, 30226, 0.4
7000, 25, 30226, 0.5
7000, 25, 30226, 0.6
7000, 26, 20039, 0.4
7000, 26, 20039, 0.5
7000, 26, 20039, 0.6
7000, 27, 15464, 0.4
7000, 27, 15464, 0.5
7000, 27, 15464, 0.6
7000, 28, 10471, 0.4
7000, 28, 10471, 0.5
