eCM, nPile, seed, R
7000, 2, 28365, 0.4
7000, 2, 28365, 0.5
7000, 2, 28365, 0.6
7000, 3, 12396, 0.4
7000, 3, 12396, 0.5
7000, 3, 12396, 0.6
7000, 4, 12445, 0.4
7000, 4, 12445, 0.5
7000, 4, 12445, 0.6
7000, 5, 12804, 0.4
7000, 5, 12804, 0.5
7000, 5, 12804, 0.6
7000, 6, 29804, 0.4
7000, 6, 29804, 0.5
7000, 6, 29804, 0.6
7000, 7, 558, 0.4
7000, 7, 558, 0.5
7000, 7, 558, 0.6
7000, 8, 30161, 0.4
7000, 8, 30161, 0.5
7000, 8, 30161, 0.6
7000, 9, 7523, 0.4
7000, 9, 7523, 0.5
7000, 9, 7523, 0.6
7000, 10, 3540, 0.4
7000, 10, 3540, 0.5
7000, 10, 3540, 0.6
7000, 11, 3064, 0.4
7000, 11, 3064, 0.5
7000, 11, 3064, 0.6
7000, 12, 25980, 0.4
7000, 12, 25980, 0.5
7000, 12, 25980, 0.6
7000, 13, 1785, 0.4
7000, 13, 1785, 0.5
7000, 13, 1785, 0.6
7000, 14, 1711, 0.4
7000, 14, 1711, 0.5
7000, 14, 1711, 0.6
7000, 15, 29927, 0.4
7000, 15, 29927, 0.5
7000, 15, 29927, 0.6
7000, 16, 14249, 0.4
7000, 16, 14249, 0.5
7000, 16, 14249, 0.6
7000, 17, 32188, 0.4
7000, 17, 32188, 0.5
7000, 17, 32188, 0.6
7000, 18, 5971, 0.4
7000, 18, 5971, 0.5
7000, 18, 5971, 0.6
7000, 19, 7868, 0.4
7000, 19, 7868, 0.5
7000, 19, 7868, 0.6
7000, 20, 3223, 0.4
7000, 20, 3223, 0.5
7000, 20, 3223, 0.6
7000, 21, 21687, 0.4
7000, 21, 21687, 0.5
7000, 21, 21687, 0.6
7000, 22, 61, 0.4
7000, 22, 61, 0.5
7000, 22, 61, 0.6
7000, 23, 21832, 0.4
7000, 23, 21832, 0.5
7000, 23, 21832, 0.6
7000, 24, 17815, 0.4
7000, 24, 17815, 0.5
7000, 24, 17815, 0.6
7000, 25, 27256, 0.4
7000, 25, 27256, 0.5
7000, 25, 27256, 0.6
7000, 26, 11974, 0.4
7000, 26, 11974, 0.5
7000, 26, 11974, 0.6
7000, 27, 28516, 0.4
7000, 27, 28516, 0.5
7000, 27, 28516, 0.6
7000, 28, 18036, 0.4
7000, 28, 18036, 0.5
7000, 28, 18036, 0.6
7000, 29, 5235, 0.4
7000, 29, 5235, 0.5
7000, 29, 5235, 0.6
7000, 30, 10355, 0.4
7000, 30, 10355, 0.5
7000, 30, 10355, 0.6
7000, 31, 15082, 0.4
7000, 31, 15082, 0.5
7000, 31, 15082, 0.6
7000, 32, 6996, 0.4
7000, 32, 6996, 0.5
7000, 32, 6996, 0.6
7000, 33, 21960, 0.4
7000, 33, 21960, 0.5
7000, 33, 21960, 0.6
7000, 34, 29194, 0.4
7000, 34, 29194, 0.5
7000, 34, 29194, 0.6
7000, 35, 9804, 0.4
7000, 35, 9804, 0.5
7000, 35, 9804, 0.6
7000, 36, 31619, 0.4
7000, 36, 31619, 0.5
7000, 36, 31619, 0.6
7000, 37, 12953, 0.4
7000, 37, 12953, 0.5
7000, 37, 12953, 0.6
7000, 38, 8540, 0.4
7000, 38, 8540, 0.5
7000, 38, 8540, 0.6
7000, 39, 22735, 0.4
7000, 39, 22735, 0.5
7000, 39, 22735, 0.6
7000, 40, 10281, 0.4
7000, 40, 10281, 0.5
7000, 40, 10281, 0.6
7000, 41, 20630, 0.4
7000, 41, 20630, 0.5
7000, 41, 20630, 0.6
7000, 42, 27023, 0.4
7000, 42, 27023, 0.5
7000, 42, 27023, 0.6
7000, 43, 23292, 0.4
7000, 43, 23292, 0.5
7000, 43, 23292, 0.6
7000, 44, 6281, 0.4
7000, 44, 6281, 0.5
7000, 44, 6281, 0.6
7000, 45, 8639, 0.4
7000, 45, 8639, 0.5
7000, 45, 8639, 0.6
7000, 46, 21460, 0.4
7000, 46, 21460, 0.5
7000, 46, 21460, 0.6
7000, 47, 20408, 0.4
7000, 47, 20408, 0.5
7000, 47, 20408, 0.6
7000, 48, 31852, 0.4
7000, 48, 31852, 0.5
7000, 48, 31852, 0.6
7000, 49, 23920, 0.4
7000, 49, 23920, 0.5
7000, 49, 23920, 0.6
7000, 50, 10881, 0.4
7000, 50, 10881, 0.5
7000, 50, 10881, 0.6
14000, 2, 20087, 0.4
14000, 2, 20087, 0.5
14000, 2, 20087, 0.6
14000, 3, 16202, 0.4
14000, 3, 16202, 0.5
14000, 3, 16202, 0.6
14000, 4, 15137, 0.4
14000, 4, 15137, 0.5
14000, 4, 15137, 0.6
14000, 5, 11670, 0.4
14000, 5, 11670, 0.5
14000, 5, 11670, 0.6
14000, 6, 8049, 0.4
14000, 6, 8049, 0.5
14000, 6, 8049, 0.6
14000, 7, 30621, 0.4
14000, 7, 30621, 0.5
14000, 7, 30621, 0.6
14000, 8, 9862, 0.4
14000, 8, 9862, 0.5
14000, 8, 9862, 0.6
14000, 9, 29083, 0.4
14000, 9, 29083, 0.5
14000, 9, 29083, 0.6
14000, 10, 15676, 0.4
