eCM, nPile, seed, R
7000, 2, 15107, 0.4
7000, 2, 15107, 0.5
7000, 2, 15107, 0.6
7000, 3, 2519, 0.4
7000, 3, 2519, 0.5
7000, 3, 2519, 0.6
7000, 4, 17074, 0.4
7000, 4, 17074, 0.5
7000, 4, 17074, 0.6
7000, 5, 670, 0.4
7000, 5, 670, 0.5
7000, 5, 670, 0.6
7000, 6, 11887, 0.4
7000, 6, 11887, 0.5
7000, 6, 11887, 0.6
7000, 7, 17450, 0.4
7000, 7, 17450, 0.5
7000, 7, 17450, 0.6
7000, 8, 20288, 0.4
7000, 8, 20288, 0.5
7000, 8, 20288, 0.6
7000, 9, 18239, 0.4
7000, 9, 18239, 0.5
7000, 9, 18239, 0.6
7000, 10, 11407, 0.4
7000, 10, 11407, 0.5
7000, 10, 11407, 0.6
7000, 11, 16053, 0.4
7000, 11, 16053, 0.5
7000, 11, 16053, 0.6
7000, 12, 6550, 0.4
7000, 12, 6550, 0.5
7000, 12, 6550, 0.6
7000, 13, 30203, 0.4
7000, 13, 30203, 0.5
7000, 13, 30203, 0.6
7000, 14, 28274, 0.4
7000, 14, 28274, 0.5
7000, 14, 28274, 0.6
7000, 15, 22274, 0.4
7000, 15, 22274, 0.5
7000, 15, 22274, 0.6
7000, 16, 26596, 0.4
7000, 16, 26596, 0.5
7000, 16, 26596, 0.6
7000, 17, 30506, 0.4
7000, 17, 30506, 0.5
7000, 17, 30506, 0.6
7000, 18, 6949, 0.4
7000, 18, 6949, 0.5
7000, 18, 6949, 0.6
7000, 19, 24378, 0.4
7000, 19, 24378, 0.5
7000, 19, 24378, 0.6
7000, 20, 14102, 0.4
7000, 20, 14102, 0.5
7000, 20, 14102, 0.6
7000, 21, 12405, 0.4
7000, 21, 12405, 0.5
7000, 21, 12405, 0.6
7000, 22, 5911, 0.4
7000, 22, 5911, 0.5
7000, 22, 5911, 0.6
7000, 23, 11620, 0.4
7000, 23, 11620, 0.5
7000, 23, 11620, 0.6
7000, 24, 21565, 0.4
7000, 24, 21565, 0.5
7000, 24, 21565, 0.6
7000, 25, 13811, 0.4
7000, 25, 13811, 0.5
7000, 25, 13811, 0.6
7000, 26, 531, 0.4
7000, 26, 531, 0.5
7000, 26, 531, 0.6
7000, 27, 19821, 0.4
7000, 27, 19821, 0.5
7000, 27, 19821, 0.6
7000, 28, 26384, 0.4
