eCM, nPile, seed, R
7000, 2, 17267, 0.4
7000, 2, 17267, 0.5
7000, 2, 17267, 0.6
7000, 3, 22850, 0.4
7000, 3, 22850, 0.5
7000, 3, 22850, 0.6
7000, 4, 6759, 0.4
7000, 4, 6759, 0.5
7000, 4, 6759, 0.6
7000, 5, 11748, 0.4
7000, 5, 11748, 0.5
7000, 5, 11748, 0.6
7000, 6, 32099, 0.4
7000, 6, 32099, 0.5
7000, 6, 32099, 0.6
7000, 7, 6841, 0.4
7000, 7, 6841, 0.5
7000, 7, 6841, 0.6
7000, 8, 12615, 0.4
7000, 8, 12615, 0.5
7000, 8, 12615, 0.6
7000, 9, 31472, 0.4
7000, 9, 31472, 0.5
7000, 9, 31472, 0.6
7000, 10, 32172, 0.4
7000, 10, 32172, 0.5
7000, 10, 32172, 0.6
7000, 11, 17950, 0.4
7000, 11, 17950, 0.5
7000, 11, 17950, 0.6
7000, 12, 10056, 0.4
7000, 12, 10056, 0.5
7000, 12, 10056, 0.6
7000, 13, 9249, 0.4
7000, 13, 9249, 0.5
7000, 13, 9249, 0.6
7000, 14, 11877, 0.4
7000, 14, 11877, 0.5
7000, 14, 11877, 0.6
7000, 15, 2620, 0.4
7000, 15, 2620, 0.5
7000, 15, 2620, 0.6
7000, 16, 5338, 0.4
7000, 16, 5338, 0.5
7000, 16, 5338, 0.6
7000, 17, 20246, 0.4
7000, 17, 20246, 0.5
7000, 17, 20246, 0.6
7000, 18, 386, 0.4
7000, 18, 386, 0.5
7000, 18, 386, 0.6
7000, 19, 9338, 0.4
7000, 19, 9338, 0.5
7000, 19, 9338, 0.6
7000, 20, 28426, 0.4
7000, 20, 28426, 0.5
7000, 20, 28426, 0.6
7000, 21, 8746, 0.4
7000, 21, 8746, 0.5
7000, 21, 8746, 0.6
7000, 22, 18569, 0.4
7000, 22, 18569, 0.5
7000, 22, 18569, 0.6
7000, 23, 20607, 0.4
7000, 23, 20607, 0.5
7000, 23, 20607, 0.6
7000, 24, 26670, 0.4
7000, 24, 26670, 0.5
7000, 24, 26670, 0.6
7000, 25, 23530, 0.4
7000, 25, 23530, 0.5
7000, 25, 23530, 0.6
7000, 26, 15125, 0.4
7000, 26, 15125, 0.5
7000, 26, 15125, 0.6
7000, 27, 134, 0.4
7000, 27, 134, 0.5
7000, 27, 134, 0.6
7000, 28, 9272, 0.4
7000, 28, 9272, 0.5
7000, 28, 9272, 0.6
7000, 29, 1038, 0.4
7000, 29, 1038, 0.5
7000, 29, 1038, 0.6
7000, 30, 25022, 0.4
7000, 30, 25022, 0.5
7000, 30, 25022, 0.6
7000, 31, 9070, 0.4
7000, 31, 9070, 0.5
7000, 31, 9070, 0.6
7000, 32, 12638, 0.4
7000, 32, 12638, 0.5
7000, 32, 12638, 0.6
7000, 33, 13811, 0.4
7000, 33, 13811, 0.5
7000, 33, 13811, 0.6
7000, 34, 16293, 0.4
7000, 34, 16293, 0.5
7000, 34, 16293, 0.6
7000, 35, 1602, 0.4
7000, 35, 1602, 0.5
7000, 35, 1602, 0.6
7000, 36, 2093, 0.4
7000, 36, 2093, 0.5
7000, 36, 2093, 0.6
7000, 37, 588, 0.4
7000, 37, 588, 0.5
7000, 37, 588, 0.6
7000, 38, 26949, 0.4
7000, 38, 26949, 0.5
7000, 38, 26949, 0.6
7000, 39, 25574, 0.4
7000, 39, 25574, 0.5
7000, 39, 25574, 0.6
7000, 40, 26237, 0.4
7000, 40, 26237, 0.5
7000, 40, 26237, 0.6
7000, 41, 13964, 0.4
7000, 41, 13964, 0.5
7000, 41, 13964, 0.6
7000, 42, 16545, 0.4
7000, 42, 16545, 0.5
7000, 42, 16545, 0.6
7000, 43, 10789, 0.4
7000, 43, 10789, 0.5
7000, 43, 10789, 0.6
7000, 44, 14278, 0.4
