eCM, nPile, seed, R
7000, 2, 29437, 0.4
7000, 2, 29437, 0.5
7000, 2, 29437, 0.6
7000, 3, 29620, 0.4
7000, 3, 29620, 0.5
7000, 3, 29620, 0.6
7000, 4, 1030, 0.4
7000, 4, 1030, 0.5
7000, 4, 1030, 0.6
7000, 5, 17601, 0.4
7000, 5, 17601, 0.5
7000, 5, 17601, 0.6
7000, 6, 1854, 0.4
7000, 6, 1854, 0.5
7000, 6, 1854, 0.6
7000, 7, 19632, 0.4
7000, 7, 19632, 0.5
7000, 7, 19632, 0.6
7000, 8, 1619, 0.4
7000, 8, 1619, 0.5
7000, 8, 1619, 0.6
7000, 9, 24208, 0.4
7000, 9, 24208, 0.5
7000, 9, 24208, 0.6
7000, 10, 24198, 0.4
7000, 10, 24198, 0.5
7000, 10, 24198, 0.6
7000, 11, 19884, 0.4
7000, 11, 19884, 0.5
7000, 11, 19884, 0.6
7000, 12, 12575, 0.4
7000, 12, 12575, 0.5
7000, 12, 12575, 0.6
7000, 13, 2086, 0.4
7000, 13, 2086, 0.5
7000, 13, 2086, 0.6
7000, 14, 16730, 0.4
7000, 14, 16730, 0.5
7000, 14, 16730, 0.6
7000, 15, 18261, 0.4
7000, 15, 18261, 0.5
7000, 15, 18261, 0.6
7000, 16, 17110, 0.4
7000, 16, 17110, 0.5
7000, 16, 17110, 0.6
7000, 17, 3932, 0.4
7000, 17, 3932, 0.5
7000, 17, 3932, 0.6
7000, 18, 12681, 0.4
7000, 18, 12681, 0.5
7000, 18, 12681, 0.6
7000, 19, 19740, 0.4
7000, 19, 19740, 0.5
7000, 19, 19740, 0.6
7000, 20, 13947, 0.4
7000, 20, 13947, 0.5
7000, 20, 13947, 0.6
7000, 21, 8174, 0.4
7000, 21, 8174, 0.5
7000, 21, 8174, 0.6
7000, 22, 8027, 0.4
7000, 22, 8027, 0.5
7000, 22, 8027, 0.6
7000, 23, 18447, 0.4
7000, 23, 18447, 0.5
7000, 23, 18447, 0.6
7000, 24, 6005, 0.4
7000, 24, 6005, 0.5
7000, 24, 6005, 0.6
7000, 25, 8013, 0.4
7000, 25, 8013, 0.5
7000, 25, 8013, 0.6
7000, 26, 9928, 0.4
7000, 26, 9928, 0.5
7000, 26, 9928, 0.6
7000, 27, 12787, 0.4
7000, 27, 12787, 0.5
7000, 27, 12787, 0.6
7000, 28, 26630, 0.4
7000, 28, 26630, 0.5
7000, 28, 26630, 0.6
7000, 29, 9999, 0.4
7000, 29, 9999, 0.5
7000, 29, 9999, 0.6
7000, 30, 30129, 0.4
7000, 30, 30129, 0.5
7000, 30, 30129, 0.6
7000, 31, 1501, 0.4
7000, 31, 1501, 0.5
7000, 31, 1501, 0.6
7000, 32, 5461, 0.4
7000, 32, 5461, 0.5
7000, 32, 5461, 0.6
7000, 33, 19843, 0.4
7000, 33, 19843, 0.5
7000, 33, 19843, 0.6
7000, 34, 9272, 0.4
7000, 34, 9272, 0.5
7000, 34, 9272, 0.6
7000, 35, 6276, 0.4
7000, 35, 6276, 0.5
7000, 35, 6276, 0.6
7000, 36, 13858, 0.4
7000, 36, 13858, 0.5
7000, 36, 13858, 0.6
7000, 37, 16892, 0.4
7000, 37, 16892, 0.5
7000, 37, 16892, 0.6
7000, 38, 10309, 0.4
7000, 38, 10309, 0.5
7000, 38, 10309, 0.6
7000, 39, 6302, 0.4
7000, 39, 6302, 0.5
7000, 39, 6302, 0.6
7000, 40, 24202, 0.4
7000, 40, 24202, 0.5
7000, 40, 24202, 0.6
7000, 41, 30644, 0.4
7000, 41, 30644, 0.5
7000, 41, 30644, 0.6
