eCM, nPile, seed, R
7000, 2, 14507, 0.4
7000, 2, 14507, 0.5
7000, 2, 14507, 0.6
7000, 3, 14777, 0.4
7000, 3, 14777, 0.5
7000, 3, 14777, 0.6
7000, 4, 29232, 0.4
7000, 4, 29232, 0.5
7000, 4, 29232, 0.6
7000, 5, 19244, 0.4
7000, 5, 19244, 0.5
7000, 5, 19244, 0.6
7000, 6, 23340, 0.4
7000, 6, 23340, 0.5
7000, 6, 23340, 0.6
7000, 7, 31334, 0.4
7000, 7, 31334, 0.5
7000, 7, 31334, 0.6
7000, 8, 1707, 0.4
7000, 8, 1707, 0.5
7000, 8, 1707, 0.6
7000, 9, 578, 0.4
7000, 9, 578, 0.5
7000, 9, 578, 0.6
7000, 10, 311, 0.4
7000, 10, 311, 0.5
7000, 10, 311, 0.6
7000, 11, 1284, 0.4
7000, 11, 1284, 0.5
7000, 11, 1284, 0.6
7000, 12, 7882, 0.4
7000, 12, 7882, 0.5
7000, 12, 7882, 0.6
7000, 13, 777, 0.4
7000, 13, 777, 0.5
7000, 13, 777, 0.6
7000, 14, 29460, 0.4
7000, 14, 29460, 0.5
7000, 14, 29460, 0.6
7000, 15, 24580, 0.4
7000, 15, 24580, 0.5
7000, 15, 24580, 0.6
7000, 16, 25705, 0.4
7000, 16, 25705, 0.5
7000, 16, 25705, 0.6
7000, 17, 29076, 0.4
7000, 17, 29076, 0.5
7000, 17, 29076, 0.6
7000, 18, 29618, 0.4
7000, 18, 29618, 0.5
7000, 18, 29618, 0.6
7000, 19, 28708, 0.4
7000, 19, 28708, 0.5
7000, 19, 28708, 0.6
7000, 20, 30436, 0.4
7000, 20, 30436, 0.5
7000, 20, 30436, 0.6
7000, 21, 19626, 0.4
7000, 21, 19626, 0.5
7000, 21, 19626, 0.6
7000, 22, 21845, 0.4
7000, 22, 21845, 0.5
7000, 22, 21845, 0.6
7000, 23, 31123, 0.4
7000, 23, 31123, 0.5
7000, 23, 31123, 0.6
7000, 24, 32233, 0.4
7000, 24, 32233, 0.5
7000, 24, 32233, 0.6
7000, 25, 400, 0.4
7000, 25, 400, 0.5
7000, 25, 400, 0.6
7000, 26, 19573, 0.4
7000, 26, 19573, 0.5
7000, 26, 19573, 0.6
7000, 27, 21244, 0.4
7000, 27, 21244, 0.5
7000, 27, 21244, 0.6
7000, 28, 22884, 0.4
7000, 28, 22884, 0.5
7000, 28, 22884, 0.6
7000, 29, 30602, 0.4
7000, 29, 30602, 0.5
7000, 29, 30602, 0.6
7000, 30, 10238, 0.4
7000, 30, 10238, 0.5
7000, 30, 10238, 0.6
7000, 31, 13689, 0.4
7000, 31, 13689, 0.5
7000, 31, 13689, 0.6
7000, 32, 19171, 0.4
7000, 32, 19171, 0.5
7000, 32, 19171, 0.6
7000, 33, 12466, 0.4
7000, 33, 12466, 0.5
7000, 33, 12466, 0.6
7000, 34, 8516, 0.4
7000, 34, 8516, 0.5
7000, 34, 8516, 0.6
7000, 35, 11586, 0.4
7000, 35, 11586, 0.5
7000, 35, 11586, 0.6
7000, 36, 27631, 0.4
7000, 36, 27631, 0.5
7000, 36, 27631, 0.6
7000, 37, 13979, 0.4
7000, 37, 13979, 0.5
7000, 37, 13979, 0.6
7000, 38, 10219, 0.4
7000, 38, 10219, 0.5
7000, 38, 10219, 0.6
7000, 39, 29612, 0.4
7000, 39, 29612, 0.5
7000, 39, 29612, 0.6
7000, 40, 28073, 0.4
7000, 40, 28073, 0.5
7000, 40, 28073, 0.6
7000, 41, 18709, 0.4
7000, 41, 18709, 0.5
7000, 41, 18709, 0.6
7000, 42, 11628, 0.4
7000, 42, 11628, 0.5
7000, 42, 11628, 0.6
7000, 43, 21506, 0.4
7000, 43, 21506, 0.5
7000, 43, 21506, 0.6
7000, 44, 2588, 0.4
7000, 44, 2588, 0.5
7000, 44, 2588, 0.6
7000, 45, 2041, 0.4
7000, 45, 2041, 0.5
7000, 45, 2041, 0.6
7000, 46, 17321, 0.4
7000, 46, 17321, 0.5
7000, 46, 17321, 0.6
7000, 47, 11194, 0.4
7000, 47, 11194, 0.5
7000, 47, 11194, 0.6
7000, 48, 27853, 0.4
7000, 48, 27853, 0.5
7000, 48, 27853, 0.6
7000, 49, 23657, 0.4
7000, 49, 23657, 0.5
7000, 49, 23657, 0.6
7000, 50, 16938, 0.4
7000, 50, 16938, 0.5
7000, 50, 16938, 0.6
14000, 2, 3670, 0.4
14000, 2, 3670, 0.5
14000, 2, 3670, 0.6
14000, 3, 26345, 0.4
14000, 3, 26345, 0.5
14000, 3, 26345, 0.6
14000, 4, 29714, 0.4
14000, 4, 29714, 0.5
14000, 4, 29714, 0.6
14000, 5, 8384, 0.4
14000, 5, 8384, 0.5
14000, 5, 8384, 0.6
14000, 6, 20749, 0.4
14000, 6, 20749, 0.5
14000, 6, 20749, 0.6
