eCM, nPile, seed, R
7000, 2, 27744, 0.4
7000, 2, 27744, 0.5
7000, 2, 27744, 0.6
7000, 3, 25319, 0.4
7000, 3, 25319, 0.5
7000, 3, 25319, 0.6
7000, 4, 30831, 0.4
7000, 4, 30831, 0.5
7000, 4, 30831, 0.6
7000, 5, 30782, 0.4
7000, 5, 30782, 0.5
7000, 5, 30782, 0.6
7000, 6, 30927, 0.4
7000, 6, 30927, 0.5
7000, 6, 30927, 0.6
7000, 7, 13859, 0.4
7000, 7, 13859, 0.5
7000, 7, 13859, 0.6
7000, 8, 3353, 0.4
7000, 8, 3353, 0.5
7000, 8, 3353, 0.6
7000, 9, 9209, 0.4
7000, 9, 9209, 0.5
7000, 9, 9209, 0.6
7000, 10, 32459, 0.4
7000, 10, 32459, 0.5
7000, 10, 32459, 0.6
7000, 11, 7955, 0.4
7000, 11, 7955, 0.5
7000, 11, 7955, 0.6
7000, 12, 29103, 0.4
7000, 12, 29103, 0.5
7000, 12, 29103, 0.6
7000, 13, 28620, 0.4
7000, 13, 28620, 0.5
7000, 13, 28620, 0.6
7000, 14, 4798, 0.4
7000, 14, 4798, 0.5
7000, 14, 4798, 0.6
7000, 15, 18318, 0.4
7000, 15, 18318, 0.5
7000, 15, 18318, 0.6
7000, 16, 26657, 0.4
7000, 16, 26657, 0.5
7000, 16, 26657, 0.6
7000, 17, 747, 0.4
7000, 17, 747, 0.5
7000, 17, 747, 0.6
7000, 18, 21171, 0.4
7000, 18, 21171, 0.5
7000, 18, 21171, 0.6
7000, 19, 16996, 0.4
7000, 19, 16996, 0.5
7000, 19, 16996, 0.6
7000, 20, 23814, 0.4
7000, 20, 23814, 0.5
7000, 20, 23814, 0.6
7000, 21, 27793, 0.4
7000, 21, 27793, 0.5
7000, 21, 27793, 0.6
7000, 22, 25488, 0.4
7000, 22, 25488, 0.5
7000, 22, 25488, 0.6
7000, 23, 19515, 0.4
7000, 23, 19515, 0.5
7000, 23, 19515, 0.6
7000, 24, 28723, 0.4
7000, 24, 28723, 0.5
7000, 24, 28723, 0.6
7000, 25, 20038, 0.4
7000, 25, 20038, 0.5
7000, 25, 20038, 0.6
7000, 26, 11576, 0.4
7000, 26, 11576, 0.5
7000, 26, 11576, 0.6
7000, 27, 2462, 0.4
7000, 27, 2462, 0.5
7000, 27, 2462, 0.6
7000, 28, 8694, 0.4
7000, 28, 8694, 0.5
7000, 28, 8694, 0.6
7000, 29, 20139, 0.4
7000, 29, 20139, 0.5
7000, 29, 20139, 0.6
7000, 30, 3535, 0.4
7000, 30, 3535, 0.5
7000, 30, 3535, 0.6
7000, 31, 15545, 0.4
7000, 31, 15545, 0.5
7000, 31, 15545, 0.6
7000, 32, 13401, 0.4
7000, 32, 13401, 0.5
7000, 32, 13401, 0.6
7000, 33, 7281, 0.4
7000, 33, 7281, 0.5
7000, 33, 7281, 0.6
7000, 34, 28451, 0.4
7000, 34, 28451, 0.5
7000, 34, 28451, 0.6
7000, 35, 9561, 0.4
7000, 35, 9561, 0.5
7000, 35, 9561, 0.6
7000, 36, 10002, 0.4
7000, 36, 10002, 0.5
7000, 36, 10002, 0.6
7000, 37, 13350, 0.4
7000, 37, 13350, 0.5
7000, 37, 13350, 0.6
7000, 38, 24478, 0.4
7000, 38, 24478, 0.5
7000, 38, 24478, 0.6
7000, 39, 11118, 0.4
7000, 39, 11118, 0.5
7000, 39, 11118, 0.6
7000, 40, 8236, 0.4
7000, 40, 8236, 0.5
7000, 40, 8236, 0.6
7000, 41, 30297, 0.4
7000, 41, 30297, 0.5
7000, 41, 30297, 0.6
7000, 42, 8982, 0.4
7000, 42, 8982, 0.5
7000, 42, 8982, 0.6
7000, 43, 14787, 0.4
7000, 43, 14787, 0.5
7000, 43, 14787, 0.6
7000, 44, 30072, 0.4
7000, 44, 30072, 0.5
7000, 44, 30072, 0.6
7000, 45, 25844, 0.4
7000, 45, 25844, 0.5
7000, 45, 25844, 0.6
7000, 46, 4466, 0.4
7000, 46, 4466, 0.5
7000, 46, 4466, 0.6
7000, 47, 12667, 0.4
7000, 47, 12667, 0.5
7000, 47, 12667, 0.6
7000, 48, 11043, 0.4
7000, 48, 11043, 0.5
7000, 48, 11043, 0.6
7000, 49, 11318, 0.4
7000, 49, 11318, 0.5
7000, 49, 11318, 0.6
7000, 50, 14009, 0.4
7000, 50, 14009, 0.5
7000, 50, 14009, 0.6
14000, 2, 30931, 0.4
14000, 2, 30931, 0.5
14000, 2, 30931, 0.6
14000, 3, 11526, 0.4
14000, 3, 11526, 0.5
14000, 3, 11526, 0.6
14000, 4, 15030, 0.4
14000, 4, 15030, 0.5
14000, 4, 15030, 0.6
14000, 5, 14978, 0.4
14000, 5, 14978, 0.5
14000, 5, 14978, 0.6
14000, 6, 28080, 0.4
14000, 6, 28080, 0.5
14000, 6, 28080, 0.6
14000, 7, 6412, 0.4
14000, 7, 6412, 0.5
14000, 7, 6412, 0.6
14000, 8, 5265, 0.4
14000, 8, 5265, 0.5
14000, 8, 5265, 0.6
14000, 9, 31852, 0.4
14000, 9, 31852, 0.5
14000, 9, 31852, 0.6
14000, 10, 22185, 0.4
14000, 10, 22185, 0.5
14000, 10, 22185, 0.6
14000, 11, 15694, 0.4
14000, 11, 15694, 0.5
14000, 11, 15694, 0.6
14000, 12, 30901, 0.4
14000, 12, 30901, 0.5
14000, 12, 30901, 0.6
14000, 13, 23799, 0.4
14000, 13, 23799, 0.5
14000, 13, 23799, 0.6
14000, 14, 9555, 0.4
14000, 14, 9555, 0.5
14000, 14, 9555, 0.6
14000, 15, 3187, 0.4
14000, 15, 3187, 0.5
14000, 15, 3187, 0.6
14000, 16, 32401, 0.4
14000, 16, 32401, 0.5
14000, 16, 32401, 0.6
14000, 17, 13588, 0.4
14000, 17, 13588, 0.5
14000, 17, 13588, 0.6
14000, 18, 28206, 0.4
14000, 18, 28206, 0.5
14000, 18, 28206, 0.6
14000, 19, 22613, 0.4
14000, 19, 22613, 0.5
14000, 19, 22613, 0.6
14000, 20, 2846, 0.4
14000, 20, 2846, 0.5
14000, 20, 2846, 0.6
14000, 21, 499, 0.4
14000, 21, 499, 0.5
14000, 21, 499, 0.6
14000, 22, 18215, 0.4
14000, 22, 18215, 0.5
14000, 22, 18215, 0.6
14000, 23, 2492, 0.4
14000, 23, 2492, 0.5
14000, 23, 2492, 0.6
14000, 24, 23380, 0.4
14000, 24, 23380, 0.5
14000, 24, 23380, 0.6
14000, 25, 10461, 0.4
14000, 25, 10461, 0.5
14000, 25, 10461, 0.6
14000, 26, 8243, 0.4
14000, 26, 8243, 0.5
14000, 26, 8243, 0.6
14000, 27, 15020, 0.4
14000, 27, 15020, 0.5
14000, 27, 15020, 0.6
14000, 28, 15705, 0.4
14000, 28, 15705, 0.5
14000, 28, 15705, 0.6
14000, 29, 28756, 0.4
14000, 29, 28756, 0.5
14000, 29, 28756, 0.6
14000, 30, 17780, 0.4
14000, 30, 17780, 0.5
14000, 30, 17780, 0.6
14000, 31, 30057, 0.4
14000, 31, 30057, 0.5
14000, 31, 30057, 0.6
14000, 32, 853, 0.4
14000, 32, 853, 0.5
14000, 32, 853, 0.6
14000, 33, 2155, 0.4
14000, 33, 2155, 0.5
14000, 33, 2155, 0.6
14000, 34, 22665, 0.4
14000, 34, 22665, 0.5
14000, 34, 22665, 0.6
14000, 35, 20223, 0.4
14000, 35, 20223, 0.5
14000, 35, 20223, 0.6
14000, 36, 27305, 0.4
14000, 36, 27305, 0.5
14000, 36, 27305, 0.6
14000, 37, 18644, 0.4
14000, 37, 18644, 0.5
14000, 37, 18644, 0.6
14000, 38, 8877, 0.4
14000, 38, 8877, 0.5
14000, 38, 8877, 0.6
14000, 39, 19454, 0.4
14000, 39, 19454, 0.5
14000, 39, 19454, 0.6
14000, 40, 17222, 0.4
14000, 40, 17222, 0.5
14000, 40, 17222, 0.6
14000, 41, 31501, 0.4
14000, 41, 31501, 0.5
14000, 41, 31501, 0.6
14000, 42, 15937, 0.4
14000, 42, 15937, 0.5
14000, 42, 15937, 0.6
14000, 43, 28602, 0.4
14000, 43, 28602, 0.5
14000, 43, 28602, 0.6
14000, 44, 28589, 0.4
14000, 44, 28589, 0.5
14000, 44, 28589, 0.6
14000, 45, 9126, 0.4
14000, 45, 9126, 0.5
14000, 45, 9126, 0.6
14000, 46, 7199, 0.4
14000, 46, 7199, 0.5
14000, 46, 7199, 0.6
14000, 47, 1480, 0.4
14000, 47, 1480, 0.5
14000, 47, 1480, 0.6
14000, 48, 23427, 0.4
14000, 48, 23427, 0.5
14000, 48, 23427, 0.6
14000, 49, 6662, 0.4
14000, 49, 6662, 0.5
14000, 49, 6662, 0.6
14000, 50, 21110, 0.4
14000, 50, 21110, 0.5
14000, 50, 21110, 0.6
