eCM, nPile, seed, R
7000, 2, 21599, 0.4
7000, 2, 21599, 0.5
7000, 2, 21599, 0.6
7000, 3, 23086, 0.4
7000, 3, 23086, 0.5
7000, 3, 23086, 0.6
7000, 4, 16128, 0.4
7000, 4, 16128, 0.5
7000, 4, 16128, 0.6
7000, 5, 29660, 0.4
7000, 5, 29660, 0.5
7000, 5, 29660, 0.6
7000, 6, 12953, 0.4
7000, 6, 12953, 0.5
7000, 6, 12953, 0.6
7000, 7, 6742, 0.4
7000, 7, 6742, 0.5
7000, 7, 6742, 0.6
7000, 8, 20117, 0.4
7000, 8, 20117, 0.5
7000, 8, 20117, 0.6
7000, 9, 17054, 0.4
7000, 9, 17054, 0.5
7000, 9, 17054, 0.6
7000, 10, 16127, 0.4
7000, 10, 16127, 0.5
7000, 10, 16127, 0.6
7000, 11, 4140, 0.4
7000, 11, 4140, 0.5
7000, 11, 4140, 0.6
7000, 12, 26441, 0.4
7000, 12, 26441, 0.5
7000, 12, 26441, 0.6
7000, 13, 13400, 0.4
7000, 13, 13400, 0.5
7000, 13, 13400, 0.6
7000, 14, 13828, 0.4
7000, 14, 13828, 0.5
7000, 14, 13828, 0.6
7000, 15, 25792, 0.4
7000, 15, 25792, 0.5
7000, 15, 25792, 0.6
7000, 16, 13946, 0.4
7000, 16, 13946, 0.5
7000, 16, 13946, 0.6
7000, 17, 20398, 0.4
7000, 17, 20398, 0.5
7000, 17, 20398, 0.6
7000, 18, 20356, 0.4
7000, 18, 20356, 0.5
7000, 18, 20356, 0.6
7000, 19, 8683, 0.4
7000, 19, 8683, 0.5
7000, 19, 8683, 0.6
7000, 20, 8602, 0.4
7000, 20, 8602, 0.5
7000, 20, 8602, 0.6
7000, 21, 23867, 0.4
7000, 21, 23867, 0.5
7000, 21, 23867, 0.6
7000, 22, 8637, 0.4
7000, 22, 8637, 0.5
7000, 22, 8637, 0.6
7000, 23, 19627, 0.4
7000, 23, 19627, 0.5
7000, 23, 19627, 0.6
7000, 24, 9219, 0.4
7000, 24, 9219, 0.5
7000, 24, 9219, 0.6
7000, 25, 6251, 0.4
7000, 25, 6251, 0.5
7000, 25, 6251, 0.6
7000, 26, 24146, 0.4
7000, 26, 24146, 0.5
7000, 26, 24146, 0.6
7000, 27, 10186, 0.4
7000, 27, 10186, 0.5
7000, 27, 10186, 0.6
7000, 28, 6609, 0.4
7000, 28, 6609, 0.5
7000, 28, 6609, 0.6
7000, 29, 4611, 0.4
7000, 29, 4611, 0.5
7000, 29, 4611, 0.6
7000, 30, 22171, 0.4
7000, 30, 22171, 0.5
7000, 30, 22171, 0.6
7000, 31, 10698, 0.4
7000, 31, 10698, 0.5
7000, 31, 10698, 0.6
7000, 32, 20012, 0.4
7000, 32, 20012, 0.5
7000, 32, 20012, 0.6
7000, 33, 2201, 0.4
7000, 33, 2201, 0.5
7000, 33, 2201, 0.6
7000, 34, 19832, 0.4
7000, 34, 19832, 0.5
7000, 34, 19832, 0.6
7000, 35, 12488, 0.4
7000, 35, 12488, 0.5
7000, 35, 12488, 0.6
7000, 36, 30805, 0.4
7000, 36, 30805, 0.5
7000, 36, 30805, 0.6
7000, 37, 23471, 0.4
7000, 37, 23471, 0.5
7000, 37, 23471, 0.6
7000, 38, 27098, 0.4
7000, 38, 27098, 0.5
7000, 38, 27098, 0.6
7000, 39, 4561, 0.4
7000, 39, 4561, 0.5
7000, 39, 4561, 0.6
7000, 40, 23815, 0.4
7000, 40, 23815, 0.5
7000, 40, 23815, 0.6
7000, 41, 17519, 0.4
7000, 41, 17519, 0.5
7000, 41, 17519, 0.6
7000, 42, 2909, 0.4
7000, 42, 2909, 0.5
7000, 42, 2909, 0.6
7000, 43, 16186, 0.4
7000, 43, 16186, 0.5
7000, 43, 16186, 0.6
7000, 44, 17638, 0.4
7000, 44, 17638, 0.5
7000, 44, 17638, 0.6
7000, 45, 5200, 0.4
7000, 45, 5200, 0.5
7000, 45, 5200, 0.6
7000, 46, 15810, 0.4
7000, 46, 15810, 0.5
7000, 46, 15810, 0.6
7000, 47, 13286, 0.4
7000, 47, 13286, 0.5
7000, 47, 13286, 0.6
7000, 48, 5521, 0.4
7000, 48, 5521, 0.5
7000, 48, 5521, 0.6
7000, 49, 12506, 0.4
7000, 49, 12506, 0.5
7000, 49, 12506, 0.6
7000, 50, 31342, 0.4
7000, 50, 31342, 0.5
7000, 50, 31342, 0.6
14000, 2, 27037, 0.4
