eCM, nPile, seed, R
7000, 2, 5029, 0.4
7000, 2, 5029, 0.5
7000, 2, 5029, 0.6
7000, 3, 29555, 0.4
7000, 3, 29555, 0.5
7000, 3, 29555, 0.6
7000, 4, 17956, 0.4
7000, 4, 17956, 0.5
7000, 4, 17956, 0.6
7000, 5, 12818, 0.4
7000, 5, 12818, 0.5
7000, 5, 12818, 0.6
7000, 6, 4611, 0.4
7000, 6, 4611, 0.5
7000, 6, 4611, 0.6
7000, 7, 20299, 0.4
7000, 7, 20299, 0.5
7000, 7, 20299, 0.6
7000, 8, 31755, 0.4
7000, 8, 31755, 0.5
7000, 8, 31755, 0.6
7000, 9, 30680, 0.4
7000, 9, 30680, 0.5
7000, 9, 30680, 0.6
7000, 10, 15157, 0.4
7000, 10, 15157, 0.5
7000, 10, 15157, 0.6
7000, 11, 28561, 0.4
7000, 11, 28561, 0.5
7000, 11, 28561, 0.6
7000, 12, 24907, 0.4
7000, 12, 24907, 0.5
7000, 12, 24907, 0.6
7000, 13, 15314, 0.4
7000, 13, 15314, 0.5
7000, 13, 15314, 0.6
7000, 14, 10649, 0.4
7000, 14, 10649, 0.5
7000, 14, 10649, 0.6
7000, 15, 9303, 0.4
7000, 15, 9303, 0.5
7000, 15, 9303, 0.6
7000, 16, 31010, 0.4
7000, 16, 31010, 0.5
7000, 16, 31010, 0.6
7000, 17, 25497, 0.4
7000, 17, 25497, 0.5
7000, 17, 25497, 0.6
7000, 18, 9034, 0.4
7000, 18, 9034, 0.5
7000, 18, 9034, 0.6
7000, 19, 6907, 0.4
7000, 19, 6907, 0.5
7000, 19, 6907, 0.6
7000, 20, 2719, 0.4
7000, 20, 2719, 0.5
7000, 20, 2719, 0.6
7000, 21, 7041, 0.4
7000, 21, 7041, 0.5
7000, 21, 7041, 0.6
7000, 22, 26790, 0.4
7000, 22, 26790, 0.5
7000, 22, 26790, 0.6
7000, 23, 13789, 0.4
7000, 23, 13789, 0.5
7000, 23, 13789, 0.6
7000, 24, 6587, 0.4
7000, 24, 6587, 0.5
7000, 24, 6587, 0.6
7000, 25, 27880, 0.4
7000, 25, 27880, 0.5
7000, 25, 27880, 0.6
7000, 26, 12009, 0.4
7000, 26, 12009, 0.5
7000, 26, 12009, 0.6
7000, 27, 29208, 0.4
7000, 27, 29208, 0.5
7000, 27, 29208, 0.6
7000, 28, 22857, 0.4
7000, 28, 22857, 0.5
7000, 28, 22857, 0.6
7000, 29, 26867, 0.4
7000, 29, 26867, 0.5
7000, 29, 26867, 0.6
7000, 30, 29715, 0.4
7000, 30, 29715, 0.5
7000, 30, 29715, 0.6
7000, 31, 11737, 0.4
7000, 31, 11737, 0.5
7000, 31, 11737, 0.6
7000, 32, 11739, 0.4
7000, 32, 11739, 0.5
7000, 32, 11739, 0.6
7000, 33, 13213, 0.4
7000, 33, 13213, 0.5
7000, 33, 13213, 0.6
7000, 34, 10770, 0.4
7000, 34, 10770, 0.5
7000, 34, 10770, 0.6
7000, 35, 24619, 0.4
7000, 35, 24619, 0.5
7000, 35, 24619, 0.6
7000, 36, 23492, 0.4
7000, 36, 23492, 0.5
7000, 36, 23492, 0.6
7000, 37, 26164, 0.4
7000, 37, 26164, 0.5
7000, 37, 26164, 0.6
7000, 38, 7505, 0.4
7000, 38, 7505, 0.5
7000, 38, 7505, 0.6
7000, 39, 20519, 0.4
