eCM, nPile, seed, R
7000, 2, 17924, 0.4
7000, 2, 17924, 0.5
7000, 2, 17924, 0.6
7000, 3, 1974, 0.4
7000, 3, 1974, 0.5
7000, 3, 1974, 0.6
7000, 4, 848, 0.4
7000, 4, 848, 0.5
7000, 4, 848, 0.6
7000, 5, 7874, 0.4
7000, 5, 7874, 0.5
7000, 5, 7874, 0.6
7000, 6, 30127, 0.4
7000, 6, 30127, 0.5
7000, 6, 30127, 0.6
7000, 7, 32235, 0.4
7000, 7, 32235, 0.5
7000, 7, 32235, 0.6
7000, 8, 31545, 0.4
7000, 8, 31545, 0.5
7000, 8, 31545, 0.6
7000, 9, 30832, 0.4
7000, 9, 30832, 0.5
7000, 9, 30832, 0.6
7000, 10, 20495, 0.4
7000, 10, 20495, 0.5
7000, 10, 20495, 0.6
7000, 11, 17902, 0.4
7000, 11, 17902, 0.5
7000, 11, 17902, 0.6
7000, 12, 25739, 0.4
7000, 12, 25739, 0.5
7000, 12, 25739, 0.6
7000, 13, 12219, 0.4
7000, 13, 12219, 0.5
7000, 13, 12219, 0.6
7000, 14, 21531, 0.4
7000, 14, 21531, 0.5
7000, 14, 21531, 0.6
7000, 15, 31223, 0.4
7000, 15, 31223, 0.5
7000, 15, 31223, 0.6
7000, 16, 5696, 0.4
7000, 16, 5696, 0.5
7000, 16, 5696, 0.6
7000, 17, 5546, 0.4
7000, 17, 5546, 0.5
7000, 17, 5546, 0.6
7000, 18, 32649, 0.4
7000, 18, 32649, 0.5
7000, 18, 32649, 0.6
7000, 19, 10672, 0.4
7000, 19, 10672, 0.5
7000, 19, 10672, 0.6
7000, 20, 11506, 0.4
7000, 20, 11506, 0.5
7000, 20, 11506, 0.6
7000, 21, 27941, 0.4
7000, 21, 27941, 0.5
7000, 21, 27941, 0.6
7000, 22, 14583, 0.4
7000, 22, 14583, 0.5
7000, 22, 14583, 0.6
7000, 23, 7776, 0.4
7000, 23, 7776, 0.5
7000, 23, 7776, 0.6
7000, 24, 31641, 0.4
7000, 24, 31641, 0.5
7000, 24, 31641, 0.6
7000, 25, 8051, 0.4
7000, 25, 8051, 0.5
7000, 25, 8051, 0.6
7000, 26, 26319, 0.4
7000, 26, 26319, 0.5
7000, 26, 26319, 0.6
7000, 27, 19688, 0.4
7000, 27, 19688, 0.5
7000, 27, 19688, 0.6
7000, 28, 26591, 0.4
7000, 28, 26591, 0.5
7000, 28, 26591, 0.6
7000, 29, 8752, 0.4
7000, 29, 8752, 0.5
7000, 29, 8752, 0.6
7000, 30, 14157, 0.4
7000, 30, 14157, 0.5
7000, 30, 14157, 0.6
7000, 31, 27828, 0.4
7000, 31, 27828, 0.5
7000, 31, 27828, 0.6
7000, 32, 25154, 0.4
7000, 32, 25154, 0.5
7000, 32, 25154, 0.6
7000, 33, 10762, 0.4
7000, 33, 10762, 0.5
7000, 33, 10762, 0.6
7000, 34, 19799, 0.4
7000, 34, 19799, 0.5
7000, 34, 19799, 0.6
7000, 35, 22430, 0.4
7000, 35, 22430, 0.5
7000, 35, 22430, 0.6
7000, 36, 3824, 0.4
7000, 36, 3824, 0.5
7000, 36, 3824, 0.6
7000, 37, 30973, 0.4
7000, 37, 30973, 0.5
7000, 37, 30973, 0.6
7000, 38, 23783, 0.4
7000, 38, 23783, 0.5
7000, 38, 23783, 0.6
7000, 39, 7726, 0.4
7000, 39, 7726, 0.5
7000, 39, 7726, 0.6
7000, 40, 517, 0.4
7000, 40, 517, 0.5
7000, 40, 517, 0.6
7000, 41, 19182, 0.4
7000, 41, 19182, 0.5
7000, 41, 19182, 0.6
7000, 42, 1207, 0.4
7000, 42, 1207, 0.5
7000, 42, 1207, 0.6
7000, 43, 15934, 0.4
7000, 43, 15934, 0.5
7000, 43, 15934, 0.6
7000, 44, 9087, 0.4
7000, 44, 9087, 0.5
7000, 44, 9087, 0.6
7000, 45, 8638, 0.4
7000, 45, 8638, 0.5
7000, 45, 8638, 0.6
7000, 46, 703, 0.4
7000, 46, 703, 0.5
7000, 46, 703, 0.6
7000, 47, 7121, 0.4
7000, 47, 7121, 0.5
7000, 47, 7121, 0.6
7000, 48, 25837, 0.4
7000, 48, 25837, 0.5
7000, 48, 25837, 0.6
7000, 49, 16568, 0.4
7000, 49, 16568, 0.5
7000, 49, 16568, 0.6
7000, 50, 7124, 0.4
7000, 50, 7124, 0.5
7000, 50, 7124, 0.6
14000, 2, 16200, 0.4
14000, 2, 16200, 0.5
14000, 2, 16200, 0.6
14000, 3, 26126, 0.4
14000, 3, 26126, 0.5
14000, 3, 26126, 0.6
14000, 4, 16695, 0.4
14000, 4, 16695, 0.5
14000, 4, 16695, 0.6
14000, 5, 15193, 0.4
14000, 5, 15193, 0.5
14000, 5, 15193, 0.6
14000, 6, 2360, 0.4
14000, 6, 2360, 0.5
14000, 6, 2360, 0.6
14000, 7, 1420, 0.4
14000, 7, 1420, 0.5
14000, 7, 1420, 0.6
14000, 8, 25515, 0.4
14000, 8, 25515, 0.5
14000, 8, 25515, 0.6
14000, 9, 7024, 0.4
14000, 9, 7024, 0.5
14000, 9, 7024, 0.6
14000, 10, 9205, 0.4
14000, 10, 9205, 0.5
14000, 10, 9205, 0.6
14000, 11, 25860, 0.4
14000, 11, 25860, 0.5
14000, 11, 25860, 0.6
14000, 12, 5315, 0.4
14000, 12, 5315, 0.5
14000, 12, 5315, 0.6
14000, 13, 15320, 0.4
14000, 13, 15320, 0.5
14000, 13, 15320, 0.6
14000, 14, 10016, 0.4
14000, 14, 10016, 0.5
14000, 14, 10016, 0.6
14000, 15, 27693, 0.4
14000, 15, 27693, 0.5
14000, 15, 27693, 0.6
14000, 16, 16388, 0.4
14000, 16, 16388, 0.5
14000, 16, 16388, 0.6
14000, 17, 1862, 0.4
14000, 17, 1862, 0.5
14000, 17, 1862, 0.6
14000, 18, 9056, 0.4
14000, 18, 9056, 0.5
14000, 18, 9056, 0.6
14000, 19, 15525, 0.4
14000, 19, 15525, 0.5
14000, 19, 15525, 0.6
14000, 20, 5446, 0.4
14000, 20, 5446, 0.5
14000, 20, 5446, 0.6
14000, 21, 28799, 0.4
