eCM, nPile, seed, R
7000, 2, 22906, 0.4
7000, 2, 22906, 0.5
7000, 2, 22906, 0.6
7000, 3, 8541, 0.4
7000, 3, 8541, 0.5
7000, 3, 8541, 0.6
7000, 4, 14045, 0.4
7000, 4, 14045, 0.5
7000, 4, 14045, 0.6
7000, 5, 8688, 0.4
7000, 5, 8688, 0.5
7000, 5, 8688, 0.6
7000, 6, 21551, 0.4
7000, 6, 21551, 0.5
7000, 6, 21551, 0.6
7000, 7, 882, 0.4
7000, 7, 882, 0.5
7000, 7, 882, 0.6
7000, 8, 22740, 0.4
7000, 8, 22740, 0.5
7000, 8, 22740, 0.6
7000, 9, 1663, 0.4
7000, 9, 1663, 0.5
7000, 9, 1663, 0.6
7000, 10, 7721, 0.4
7000, 10, 7721, 0.5
7000, 10, 7721, 0.6
7000, 11, 19147, 0.4
7000, 11, 19147, 0.5
7000, 11, 19147, 0.6
7000, 12, 2721, 0.4
7000, 12, 2721, 0.5
7000, 12, 2721, 0.6
7000, 13, 11579, 0.4
7000, 13, 11579, 0.5
7000, 13, 11579, 0.6
7000, 14, 11683, 0.4
7000, 14, 11683, 0.5
7000, 14, 11683, 0.6
7000, 15, 26733, 0.4
7000, 15, 26733, 0.5
7000, 15, 26733, 0.6
7000, 16, 3880, 0.4
7000, 16, 3880, 0.5
7000, 16, 3880, 0.6
7000, 17, 14265, 0.4
7000, 17, 14265, 0.5
7000, 17, 14265, 0.6
7000, 18, 30192, 0.4
7000, 18, 30192, 0.5
7000, 18, 30192, 0.6
7000, 19, 12373, 0.4
7000, 19, 12373, 0.5
7000, 19, 12373, 0.6
7000, 20, 25892, 0.4
7000, 20, 25892, 0.5
7000, 20, 25892, 0.6
7000, 21, 23248, 0.4
7000, 21, 23248, 0.5
7000, 21, 23248, 0.6
7000, 22, 26641, 0.4
7000, 22, 26641, 0.5
7000, 22, 26641, 0.6
7000, 23, 20919, 0.4
7000, 23, 20919, 0.5
7000, 23, 20919, 0.6
7000, 24, 26839, 0.4
7000, 24, 26839, 0.5
7000, 24, 26839, 0.6
7000, 25, 8853, 0.4
7000, 25, 8853, 0.5
7000, 25, 8853, 0.6
7000, 26, 15220, 0.4
7000, 26, 15220, 0.5
7000, 26, 15220, 0.6
7000, 27, 23214, 0.4
7000, 27, 23214, 0.5
7000, 27, 23214, 0.6
7000, 28, 4740, 0.4
7000, 28, 4740, 0.5
7000, 28, 4740, 0.6
7000, 29, 18254, 0.4
7000, 29, 18254, 0.5
7000, 29, 18254, 0.6
7000, 30, 2254, 0.4
7000, 30, 2254, 0.5
7000, 30, 2254, 0.6
7000, 31, 10947, 0.4
7000, 31, 10947, 0.5
7000, 31, 10947, 0.6
7000, 32, 1631, 0.4
7000, 32, 1631, 0.5
7000, 32, 1631, 0.6
7000, 33, 4883, 0.4
7000, 33, 4883, 0.5
7000, 33, 4883, 0.6
7000, 34, 31053, 0.4
7000, 34, 31053, 0.5
7000, 34, 31053, 0.6
7000, 35, 31012, 0.4
7000, 35, 31012, 0.5
7000, 35, 31012, 0.6
7000, 36, 29562, 0.4
7000, 36, 29562, 0.5
7000, 36, 29562, 0.6
7000, 37, 28324, 0.4
7000, 37, 28324, 0.5
7000, 37, 28324, 0.6
7000, 38, 90, 0.4
7000, 38, 90, 0.5
7000, 38, 90, 0.6
7000, 39, 28626, 0.4
7000, 39, 28626, 0.5
7000, 39, 28626, 0.6
7000, 40, 25503, 0.4
7000, 40, 25503, 0.5
7000, 40, 25503, 0.6
7000, 41, 31289, 0.4
7000, 41, 31289, 0.5
7000, 41, 31289, 0.6
7000, 42, 513, 0.4
7000, 42, 513, 0.5
7000, 42, 513, 0.6
7000, 43, 14107, 0.4
7000, 43, 14107, 0.5
7000, 43, 14107, 0.6
7000, 44, 2619, 0.4
7000, 44, 2619, 0.5
7000, 44, 2619, 0.6
7000, 45, 29324, 0.4
7000, 45, 29324, 0.5
7000, 45, 29324, 0.6
7000, 46, 27631, 0.4
7000, 46, 27631, 0.5
7000, 46, 27631, 0.6
7000, 47, 26093, 0.4
7000, 47, 26093, 0.5
7000, 47, 26093, 0.6
7000, 48, 29291, 0.4
7000, 48, 29291, 0.5
7000, 48, 29291, 0.6
7000, 49, 6157, 0.4
7000, 49, 6157, 0.5
7000, 49, 6157, 0.6
7000, 50, 18732, 0.4
7000, 50, 18732, 0.5
7000, 50, 18732, 0.6
14000, 2, 14081, 0.4
14000, 2, 14081, 0.5
14000, 2, 14081, 0.6
14000, 3, 17987, 0.4
14000, 3, 17987, 0.5
14000, 3, 17987, 0.6
14000, 4, 31126, 0.4
14000, 4, 31126, 0.5
14000, 4, 31126, 0.6
14000, 5, 9519, 0.4
14000, 5, 9519, 0.5
14000, 5, 9519, 0.6
14000, 6, 21821, 0.4
14000, 6, 21821, 0.5
14000, 6, 21821, 0.6
14000, 7, 18075, 0.4
14000, 7, 18075, 0.5
14000, 7, 18075, 0.6
14000, 8, 6971, 0.4
14000, 8, 6971, 0.5
14000, 8, 6971, 0.6
14000, 9, 1330, 0.4
14000, 9, 1330, 0.5
14000, 9, 1330, 0.6
14000, 10, 28278, 0.4
14000, 10, 28278, 0.5
14000, 10, 28278, 0.6
14000, 11, 20784, 0.4
14000, 11, 20784, 0.5
14000, 11, 20784, 0.6
14000, 12, 17456, 0.4
14000, 12, 17456, 0.5
14000, 12, 17456, 0.6
14000, 13, 25615, 0.4
14000, 13, 25615, 0.5
14000, 13, 25615, 0.6
14000, 14, 21673, 0.4
14000, 14, 21673, 0.5
14000, 14, 21673, 0.6
14000, 15, 29582, 0.4
14000, 15, 29582, 0.5
14000, 15, 29582, 0.6
14000, 16, 13819, 0.4
14000, 16, 13819, 0.5
14000, 16, 13819, 0.6
14000, 17, 3698, 0.4
14000, 17, 3698, 0.5
14000, 17, 3698, 0.6
14000, 18, 4565, 0.4
14000, 18, 4565, 0.5
14000, 18, 4565, 0.6
14000, 19, 3992, 0.4
14000, 19, 3992, 0.5
14000, 19, 3992, 0.6
14000, 20, 4036, 0.4
14000, 20, 4036, 0.5
14000, 20, 4036, 0.6
14000, 21, 22816, 0.4
14000, 21, 22816, 0.5
14000, 21, 22816, 0.6
14000, 22, 32220, 0.4
14000, 22, 32220, 0.5
14000, 22, 32220, 0.6
14000, 23, 18565, 0.4
14000, 23, 18565, 0.5
14000, 23, 18565, 0.6
14000, 24, 23126, 0.4
14000, 24, 23126, 0.5
14000, 24, 23126, 0.6
14000, 25, 7113, 0.4
14000, 25, 7113, 0.5
14000, 25, 7113, 0.6
14000, 26, 20405, 0.4
14000, 26, 20405, 0.5
14000, 26, 20405, 0.6
14000, 27, 16138, 0.4
14000, 27, 16138, 0.5
14000, 27, 16138, 0.6
14000, 28, 29680, 0.4
14000, 28, 29680, 0.5
14000, 28, 29680, 0.6
14000, 29, 13524, 0.4
14000, 29, 13524, 0.5
14000, 29, 13524, 0.6
14000, 30, 5948, 0.4
14000, 30, 5948, 0.5
14000, 30, 5948, 0.6
14000, 31, 14631, 0.4
14000, 31, 14631, 0.5
14000, 31, 14631, 0.6
14000, 32, 28988, 0.4
14000, 32, 28988, 0.5
14000, 32, 28988, 0.6
14000, 33, 23350, 0.4
14000, 33, 23350, 0.5
14000, 33, 23350, 0.6
14000, 34, 29737, 0.4
14000, 34, 29737, 0.5
14000, 34, 29737, 0.6
14000, 35, 32337, 0.4
14000, 35, 32337, 0.5
14000, 35, 32337, 0.6
14000, 36, 13536, 0.4
14000, 36, 13536, 0.5
14000, 36, 13536, 0.6
14000, 37, 31795, 0.4
14000, 37, 31795, 0.5
14000, 37, 31795, 0.6
14000, 38, 12173, 0.4
14000, 38, 12173, 0.5
14000, 38, 12173, 0.6
14000, 39, 11836, 0.4
14000, 39, 11836, 0.5
14000, 39, 11836, 0.6
14000, 40, 9262, 0.4
14000, 40, 9262, 0.5
14000, 40, 9262, 0.6
14000, 41, 6379, 0.4
14000, 41, 6379, 0.5
14000, 41, 6379, 0.6
14000, 42, 4883, 0.4
14000, 42, 4883, 0.5
14000, 42, 4883, 0.6
14000, 43, 31570, 0.4
14000, 43, 31570, 0.5
14000, 43, 31570, 0.6
14000, 44, 8459, 0.4
14000, 44, 8459, 0.5
14000, 44, 8459, 0.6
14000, 45, 31394, 0.4
14000, 45, 31394, 0.5
14000, 45, 31394, 0.6
14000, 46, 31513, 0.4
14000, 46, 31513, 0.5
14000, 46, 31513, 0.6
14000, 47, 19473, 0.4
14000, 47, 19473, 0.5
14000, 47, 19473, 0.6
14000, 48, 16851, 0.4
14000, 48, 16851, 0.5
14000, 48, 16851, 0.6
14000, 49, 21865, 0.4
14000, 49, 21865, 0.5
14000, 49, 21865, 0.6
14000, 50, 7373, 0.4
14000, 50, 7373, 0.5
14000, 50, 7373, 0.6
