eCM, nPile, seed, R
7000, 2, 18320, 0.4
7000, 2, 18320, 0.5
7000, 2, 18320, 0.6
7000, 3, 27696, 0.4
7000, 3, 27696, 0.5
7000, 3, 27696, 0.6
7000, 4, 28186, 0.4
7000, 4, 28186, 0.5
7000, 4, 28186, 0.6
7000, 5, 18419, 0.4
7000, 5, 18419, 0.5
7000, 5, 18419, 0.6
7000, 6, 20108, 0.4
7000, 6, 20108, 0.5
7000, 6, 20108, 0.6
7000, 7, 7702, 0.4
7000, 7, 7702, 0.5
7000, 7, 7702, 0.6
7000, 8, 30276, 0.4
7000, 8, 30276, 0.5
7000, 8, 30276, 0.6
7000, 9, 12692, 0.4
7000, 9, 12692, 0.5
7000, 9, 12692, 0.6
7000, 10, 8454, 0.4
7000, 10, 8454, 0.5
7000, 10, 8454, 0.6
7000, 11, 14613, 0.4
7000, 11, 14613, 0.5
7000, 11, 14613, 0.6
7000, 12, 18607, 0.4
7000, 12, 18607, 0.5
7000, 12, 18607, 0.6
7000, 13, 4297, 0.4
7000, 13, 4297, 0.5
7000, 13, 4297, 0.6
7000, 14, 20282, 0.4
7000, 14, 20282, 0.5
7000, 14, 20282, 0.6
7000, 15, 14454, 0.4
7000, 15, 14454, 0.5
7000, 15, 14454, 0.6
7000, 16, 1589, 0.4
7000, 16, 1589, 0.5
7000, 16, 1589, 0.6
7000, 17, 20790, 0.4
7000, 17, 20790, 0.5
7000, 17, 20790, 0.6
7000, 18, 22042, 0.4
7000, 18, 22042, 0.5
7000, 18, 22042, 0.6
7000, 19, 177, 0.4
7000, 19, 177, 0.5
7000, 19, 177, 0.6
7000, 20, 914, 0.4
7000, 20, 914, 0.5
7000, 20, 914, 0.6
7000, 21, 8290, 0.4
7000, 21, 8290, 0.5
7000, 21, 8290, 0.6
7000, 22, 23032, 0.4
7000, 22, 23032, 0.5
7000, 22, 23032, 0.6
7000, 23, 31992, 0.4
7000, 23, 31992, 0.5
7000, 23, 31992, 0.6
7000, 24, 17480, 0.4
7000, 24, 17480, 0.5
