eCM, nPile, seed, R
7000, 32, 11650, 0.5
7000, 32, 11650, 0.6
7000, 33, 27403, 0.4
7000, 33, 27403, 0.5
7000, 33, 27403, 0.6
7000, 34, 26521, 0.4
7000, 34, 26521, 0.5
7000, 34, 26521, 0.6
7000, 35, 8685, 0.4
7000, 35, 8685, 0.5
7000, 35, 8685, 0.6
7000, 36, 7931, 0.4
7000, 36, 7931, 0.5
7000, 36, 7931, 0.6
7000, 37, 11149, 0.4
7000, 37, 11149, 0.5
7000, 37, 11149, 0.6
7000, 38, 1563, 0.4
7000, 38, 1563, 0.5
7000, 38, 1563, 0.6
7000, 39, 31334, 0.4
7000, 39, 31334, 0.5
7000, 39, 31334, 0.6
7000, 40, 25066, 0.4
7000, 40, 25066, 0.5
7000, 40, 25066, 0.6
7000, 41, 909, 0.4
7000, 41, 909, 0.5
7000, 41, 909, 0.6
7000, 42, 19852, 0.4
7000, 42, 19852, 0.5
7000, 42, 19852, 0.6
7000, 43, 20464, 0.4
7000, 43, 20464, 0.5
7000, 43, 20464, 0.6
7000, 44, 17805, 0.4
7000, 44, 17805, 0.5
7000, 44, 17805, 0.6
7000, 45, 20648, 0.4
7000, 45, 20648, 0.5
7000, 45, 20648, 0.6
7000, 46, 28807, 0.4
7000, 46, 28807, 0.5
7000, 46, 28807, 0.6
7000, 47, 28919, 0.4
7000, 47, 28919, 0.5
7000, 47, 28919, 0.6
7000, 48, 2576, 0.4
7000, 48, 2576, 0.5
7000, 48, 2576, 0.6
7000, 49, 30791, 0.4
7000, 49, 30791, 0.5
7000, 49, 30791, 0.6
7000, 50, 19535, 0.4
7000, 50, 19535, 0.5
7000, 50, 19535, 0.6
14000, 2, 289, 0.4
14000, 2, 289, 0.5
14000, 2, 289, 0.6
14000, 3, 21013, 0.4
14000, 3, 21013, 0.5
14000, 3, 21013, 0.6
14000, 4, 5989, 0.4
14000, 4, 5989, 0.5
14000, 4, 5989, 0.6
14000, 5, 6971, 0.4
14000, 5, 6971, 0.5
14000, 5, 6971, 0.6
14000, 6, 25540, 0.4
14000, 6, 25540, 0.5
14000, 6, 25540, 0.6
14000, 7, 6027, 0.4
14000, 7, 6027, 0.5
14000, 7, 6027, 0.6
14000, 8, 18791, 0.4
14000, 8, 18791, 0.5
14000, 8, 18791, 0.6
14000, 9, 15090, 0.4
14000, 9, 15090, 0.5
14000, 9, 15090, 0.6
14000, 10, 8961, 0.4
14000, 10, 8961, 0.5
14000, 10, 8961, 0.6
14000, 11, 18201, 0.4
14000, 11, 18201, 0.5
14000, 11, 18201, 0.6
14000, 12, 30469, 0.4
14000, 12, 30469, 0.5
14000, 12, 30469, 0.6
14000, 13, 11416, 0.4
14000, 13, 11416, 0.5
14000, 13, 11416, 0.6
14000, 14, 20748, 0.4
14000, 14, 20748, 0.5
14000, 14, 20748, 0.6
14000, 15, 18612, 0.4
14000, 15, 18612, 0.5
14000, 15, 18612, 0.6
14000, 16, 29180, 0.4
14000, 16, 29180, 0.5
14000, 16, 29180, 0.6
14000, 17, 5243, 0.4
14000, 17, 5243, 0.5
14000, 17, 5243, 0.6
14000, 18, 23618, 0.4
14000, 18, 23618, 0.5
14000, 18, 23618, 0.6
14000, 19, 7957, 0.4
14000, 19, 7957, 0.5
14000, 19, 7957, 0.6
14000, 20, 14578, 0.4
14000, 20, 14578, 0.5
14000, 20, 14578, 0.6
14000, 21, 18052, 0.4
14000, 21, 18052, 0.5
14000, 21, 18052, 0.6
14000, 22, 20310, 0.4
14000, 22, 20310, 0.5
14000, 22, 20310, 0.6
14000, 23, 23555, 0.4
14000, 23, 23555, 0.5
14000, 23, 23555, 0.6
14000, 24, 4765, 0.4
14000, 24, 4765, 0.5
14000, 24, 4765, 0.6
14000, 25, 8081, 0.4
14000, 25, 8081, 0.5
14000, 25, 8081, 0.6
14000, 26, 2320, 0.4
14000, 26, 2320, 0.5
14000, 26, 2320, 0.6
14000, 27, 6638, 0.4
14000, 27, 6638, 0.5
14000, 27, 6638, 0.6
14000, 28, 3866, 0.4
14000, 28, 3866, 0.5
14000, 28, 3866, 0.6
14000, 29, 11729, 0.4
14000, 29, 11729, 0.5
14000, 29, 11729, 0.6
14000, 30, 14127, 0.4
14000, 30, 14127, 0.5
14000, 30, 14127, 0.6
14000, 31, 7876, 0.4
14000, 31, 7876, 0.5
14000, 31, 7876, 0.6
14000, 32, 30622, 0.4
14000, 32, 30622, 0.5
14000, 32, 30622, 0.6
14000, 33, 27180, 0.4
14000, 33, 27180, 0.5
14000, 33, 27180, 0.6
14000, 34, 7857, 0.4
14000, 34, 7857, 0.5
14000, 34, 7857, 0.6
14000, 35, 7831, 0.4
14000, 35, 7831, 0.5
14000, 35, 7831, 0.6
14000, 36, 4406, 0.4
14000, 36, 4406, 0.5
14000, 36, 4406, 0.6
14000, 37, 6871, 0.4
14000, 37, 6871, 0.5
14000, 37, 6871, 0.6
14000, 38, 20098, 0.4
14000, 38, 20098, 0.5
14000, 38, 20098, 0.6
14000, 39, 5350, 0.4
14000, 39, 5350, 0.5
14000, 39, 5350, 0.6
14000, 40, 14379, 0.4
14000, 40, 14379, 0.5
14000, 40, 14379, 0.6
14000, 41, 13944, 0.4
14000, 41, 13944, 0.5
14000, 41, 13944, 0.6
14000, 42, 17819, 0.4
14000, 42, 17819, 0.5
14000, 42, 17819, 0.6
14000, 43, 1014, 0.4
14000, 43, 1014, 0.5
14000, 43, 1014, 0.6
14000, 44, 22762, 0.4
14000, 44, 22762, 0.5
14000, 44, 22762, 0.6
14000, 45, 14160, 0.4
14000, 45, 14160, 0.5
14000, 45, 14160, 0.6
14000, 46, 15911, 0.4
14000, 46, 15911, 0.5
14000, 46, 15911, 0.6
14000, 47, 18247, 0.4
14000, 47, 18247, 0.5
14000, 47, 18247, 0.6
14000, 48, 17485, 0.4
14000, 48, 17485, 0.5
14000, 48, 17485, 0.6
14000, 49, 23434, 0.4
14000, 49, 23434, 0.5
14000, 49, 23434, 0.6
14000, 50, 4120, 0.4
14000, 50, 4120, 0.5
14000, 50, 4120, 0.6
