eCM, nPile, seed, R
7000, 2, 28300, 0.4
7000, 2, 28300, 0.5
7000, 2, 28300, 0.6
7000, 3, 24340, 0.4
7000, 3, 24340, 0.5
7000, 3, 24340, 0.6
7000, 4, 27827, 0.4
7000, 4, 27827, 0.5
7000, 4, 27827, 0.6
7000, 5, 10823, 0.4
7000, 5, 10823, 0.5
7000, 5, 10823, 0.6
7000, 6, 24044, 0.4
7000, 6, 24044, 0.5
7000, 6, 24044, 0.6
7000, 7, 28430, 0.4
7000, 7, 28430, 0.5
7000, 7, 28430, 0.6
7000, 8, 13036, 0.4
7000, 8, 13036, 0.5
7000, 8, 13036, 0.6
7000, 9, 588, 0.4
7000, 9, 588, 0.5
7000, 9, 588, 0.6
7000, 10, 2227, 0.4
7000, 10, 2227, 0.5
7000, 10, 2227, 0.6
7000, 11, 25512, 0.4
7000, 11, 25512, 0.5
7000, 11, 25512, 0.6
7000, 12, 30070, 0.4
7000, 12, 30070, 0.5
7000, 12, 30070, 0.6
7000, 13, 18810, 0.4
7000, 13, 18810, 0.5
7000, 13, 18810, 0.6
7000, 14, 2522, 0.4
7000, 14, 2522, 0.5
7000, 14, 2522, 0.6
7000, 15, 5693, 0.4
7000, 15, 5693, 0.5
7000, 15, 5693, 0.6
7000, 16, 15092, 0.4
7000, 16, 15092, 0.5
7000, 16, 15092, 0.6
7000, 17, 8908, 0.4
7000, 17, 8908, 0.5
7000, 17, 8908, 0.6
7000, 18, 9992, 0.4
7000, 18, 9992, 0.5
7000, 18, 9992, 0.6
7000, 19, 15675, 0.4
7000, 19, 15675, 0.5
7000, 19, 15675, 0.6
7000, 20, 16748, 0.4
7000, 20, 16748, 0.5
7000, 20, 16748, 0.6
7000, 21, 20270, 0.4
7000, 21, 20270, 0.5
7000, 21, 20270, 0.6
7000, 22, 10340, 0.4
7000, 22, 10340, 0.5
7000, 22, 10340, 0.6
7000, 23, 6030, 0.4
7000, 23, 6030, 0.5
7000, 23, 6030, 0.6
7000, 24, 7094, 0.4
7000, 24, 7094, 0.5
7000, 24, 7094, 0.6
7000, 25, 27724, 0.4
7000, 25, 27724, 0.5
7000, 25, 27724, 0.6
7000, 26, 9069, 0.4
7000, 26, 9069, 0.5
7000, 26, 9069, 0.6
7000, 27, 8877, 0.4
