eCM, nPile, seed, R
7000, 2, 20768, 0.4
7000, 2, 20768, 0.5
7000, 2, 20768, 0.6
7000, 3, 18394, 0.4
7000, 3, 18394, 0.5
7000, 3, 18394, 0.6
7000, 4, 4080, 0.4
7000, 4, 4080, 0.5
7000, 4, 4080, 0.6
7000, 5, 32605, 0.4
7000, 5, 32605, 0.5
7000, 5, 32605, 0.6
7000, 6, 26821, 0.4
7000, 6, 26821, 0.5
7000, 6, 26821, 0.6
7000, 7, 4537, 0.4
7000, 7, 4537, 0.5
7000, 7, 4537, 0.6
7000, 8, 16012, 0.4
7000, 8, 16012, 0.5
7000, 8, 16012, 0.6
7000, 9, 31934, 0.4
7000, 9, 31934, 0.5
7000, 9, 31934, 0.6
7000, 10, 24813, 0.4
7000, 10, 24813, 0.5
7000, 10, 24813, 0.6
7000, 11, 2363, 0.4
7000, 11, 2363, 0.5
7000, 11, 2363, 0.6
7000, 12, 22274, 0.4
7000, 12, 22274, 0.5
7000, 12, 22274, 0.6
7000, 13, 4794, 0.4
7000, 13, 4794, 0.5
7000, 13, 4794, 0.6
7000, 14, 15951, 0.4
7000, 14, 15951, 0.5
7000, 14, 15951, 0.6
7000, 15, 29349, 0.4
7000, 15, 29349, 0.5
7000, 15, 29349, 0.6
7000, 16, 20435, 0.4
7000, 16, 20435, 0.5
7000, 16, 20435, 0.6
7000, 17, 18266, 0.4
7000, 17, 18266, 0.5
7000, 17, 18266, 0.6
7000, 18, 2405, 0.4
7000, 18, 2405, 0.5
7000, 18, 2405, 0.6
7000, 19, 26483, 0.4
7000, 19, 26483, 0.5
7000, 19, 26483, 0.6
7000, 20, 19986, 0.4
7000, 20, 19986, 0.5
7000, 20, 19986, 0.6
7000, 21, 12204, 0.4
7000, 21, 12204, 0.5
7000, 21, 12204, 0.6
7000, 22, 29153, 0.4
7000, 22, 29153, 0.5
7000, 22, 29153, 0.6
7000, 23, 18515, 0.4
7000, 23, 18515, 0.5
7000, 23, 18515, 0.6
7000, 24, 27819, 0.4
7000, 24, 27819, 0.5
7000, 24, 27819, 0.6
7000, 25, 28946, 0.4
7000, 25, 28946, 0.5
7000, 25, 28946, 0.6
7000, 26, 7393, 0.4
7000, 26, 7393, 0.5
7000, 26, 7393, 0.6
7000, 27, 14246, 0.4
7000, 27, 14246, 0.5
7000, 27, 14246, 0.6
7000, 28, 10164, 0.4
7000, 28, 10164, 0.5
7000, 28, 10164, 0.6
7000, 29, 24221, 0.4
7000, 29, 24221, 0.5
7000, 29, 24221, 0.6
7000, 30, 29367, 0.4
7000, 30, 29367, 0.5
7000, 30, 29367, 0.6
7000, 31, 3989, 0.4
7000, 31, 3989, 0.5
7000, 31, 3989, 0.6
7000, 32, 11248, 0.4
7000, 32, 11248, 0.5
7000, 32, 11248, 0.6
7000, 33, 23423, 0.4
7000, 33, 23423, 0.5
7000, 33, 23423, 0.6
7000, 34, 14512, 0.4
7000, 34, 14512, 0.5
7000, 34, 14512, 0.6
7000, 35, 1976, 0.4
7000, 35, 1976, 0.5
7000, 35, 1976, 0.6
7000, 36, 3827, 0.4
7000, 36, 3827, 0.5
7000, 36, 3827, 0.6
7000, 37, 13897, 0.4
7000, 37, 13897, 0.5
7000, 37, 13897, 0.6
7000, 38, 16413, 0.4
7000, 38, 16413, 0.5
7000, 38, 16413, 0.6
7000, 39, 22422, 0.4
7000, 39, 22422, 0.5
7000, 39, 22422, 0.6
7000, 40, 30168, 0.4
7000, 40, 30168, 0.5
7000, 40, 30168, 0.6
7000, 41, 28864, 0.4
7000, 41, 28864, 0.5
7000, 41, 28864, 0.6
7000, 42, 7260, 0.4
7000, 42, 7260, 0.5
7000, 42, 7260, 0.6
7000, 43, 5836, 0.4
7000, 43, 5836, 0.5
7000, 43, 5836, 0.6
7000, 44, 19360, 0.4
7000, 44, 19360, 0.5
7000, 44, 19360, 0.6
7000, 45, 4927, 0.4
7000, 45, 4927, 0.5
7000, 45, 4927, 0.6
7000, 46, 12949, 0.4
7000, 46, 12949, 0.5
7000, 46, 12949, 0.6
7000, 47, 30159, 0.4
7000, 47, 30159, 0.5
7000, 47, 30159, 0.6
7000, 48, 8664, 0.4
7000, 48, 8664, 0.5
7000, 48, 8664, 0.6
7000, 49, 6891, 0.4
7000, 49, 6891, 0.5
7000, 49, 6891, 0.6
7000, 50, 2200, 0.4
7000, 50, 2200, 0.5
7000, 50, 2200, 0.6
14000, 2, 25079, 0.4
14000, 2, 25079, 0.5
14000, 2, 25079, 0.6
14000, 3, 17528, 0.4
14000, 3, 17528, 0.5
14000, 3, 17528, 0.6
14000, 4, 29837, 0.4
14000, 4, 29837, 0.5
14000, 4, 29837, 0.6
14000, 5, 4457, 0.4
14000, 5, 4457, 0.5
14000, 5, 4457, 0.6
14000, 6, 14537, 0.4
14000, 6, 14537, 0.5
14000, 6, 14537, 0.6
14000, 7, 24676, 0.4
14000, 7, 24676, 0.5
14000, 7, 24676, 0.6
14000, 8, 5926, 0.4
14000, 8, 5926, 0.5
14000, 8, 5926, 0.6
14000, 9, 27735, 0.4
14000, 9, 27735, 0.5
14000, 9, 27735, 0.6
14000, 10, 2434, 0.4
14000, 10, 2434, 0.5
14000, 10, 2434, 0.6
14000, 11, 28198, 0.4
14000, 11, 28198, 0.5
14000, 11, 28198, 0.6
14000, 12, 12987, 0.4
14000, 12, 12987, 0.5
14000, 12, 12987, 0.6
14000, 13, 16716, 0.4
14000, 13, 16716, 0.5
14000, 13, 16716, 0.6
14000, 14, 8760, 0.4
14000, 14, 8760, 0.5
14000, 14, 8760, 0.6
14000, 15, 10944, 0.4
14000, 15, 10944, 0.5
14000, 15, 10944, 0.6
14000, 16, 32329, 0.4
14000, 16, 32329, 0.5
14000, 16, 32329, 0.6
14000, 17, 4427, 0.4
14000, 17, 4427, 0.5
14000, 17, 4427, 0.6
14000, 18, 7585, 0.4
14000, 18, 7585, 0.5
14000, 18, 7585, 0.6
14000, 19, 23001, 0.4
14000, 19, 23001, 0.5
14000, 19, 23001, 0.6
14000, 20, 2335, 0.4
14000, 20, 2335, 0.5
14000, 20, 2335, 0.6
14000, 21, 30009, 0.4
14000, 21, 30009, 0.5
14000, 21, 30009, 0.6
14000, 22, 4351, 0.4
14000, 22, 4351, 0.5
14000, 22, 4351, 0.6
14000, 23, 4535, 0.4
14000, 23, 4535, 0.5
14000, 23, 4535, 0.6
14000, 24, 13089, 0.4
14000, 24, 13089, 0.5
14000, 24, 13089, 0.6
14000, 25, 23889, 0.4
14000, 25, 23889, 0.5
14000, 25, 23889, 0.6
14000, 26, 13400, 0.4
14000, 26, 13400, 0.5
14000, 26, 13400, 0.6
14000, 27, 8999, 0.4
14000, 27, 8999, 0.5
14000, 27, 8999, 0.6
14000, 28, 30493, 0.4
14000, 28, 30493, 0.5
14000, 28, 30493, 0.6
14000, 29, 12366, 0.4
14000, 29, 12366, 0.5
14000, 29, 12366, 0.6
14000, 30, 7881, 0.4
14000, 30, 7881, 0.5
14000, 30, 7881, 0.6
14000, 31, 20124, 0.4
14000, 31, 20124, 0.5
14000, 31, 20124, 0.6
14000, 32, 8635, 0.4
14000, 32, 8635, 0.5
14000, 32, 8635, 0.6
14000, 33, 13514, 0.4
14000, 33, 13514, 0.5
14000, 33, 13514, 0.6
14000, 34, 23126, 0.4
14000, 34, 23126, 0.5
14000, 34, 23126, 0.6
14000, 35, 3679, 0.4
14000, 35, 3679, 0.5
14000, 35, 3679, 0.6
14000, 36, 10870, 0.4
14000, 36, 10870, 0.5
14000, 36, 10870, 0.6
14000, 37, 30711, 0.4
14000, 37, 30711, 0.5
14000, 37, 30711, 0.6
14000, 38, 19021, 0.4
14000, 38, 19021, 0.5
14000, 38, 19021, 0.6
14000, 39, 21608, 0.4
14000, 39, 21608, 0.5
14000, 39, 21608, 0.6
14000, 40, 10421, 0.4
14000, 40, 10421, 0.5
14000, 40, 10421, 0.6
14000, 41, 17010, 0.4
14000, 41, 17010, 0.5
14000, 41, 17010, 0.6
14000, 42, 29035, 0.4
14000, 42, 29035, 0.5
14000, 42, 29035, 0.6
14000, 43, 30596, 0.4
14000, 43, 30596, 0.5
14000, 43, 30596, 0.6
14000, 44, 12112, 0.4
14000, 44, 12112, 0.5
14000, 44, 12112, 0.6
14000, 45, 29296, 0.4
14000, 45, 29296, 0.5
14000, 45, 29296, 0.6
14000, 46, 14020, 0.4
