eCM, nPile, seed, R
7000, 2, 11857, 0.4
7000, 2, 11857, 0.5
7000, 2, 11857, 0.6
7000, 3, 7671, 0.4
7000, 3, 7671, 0.5
7000, 3, 7671, 0.6
7000, 4, 29166, 0.4
7000, 4, 29166, 0.5
7000, 4, 29166, 0.6
7000, 5, 30171, 0.4
7000, 5, 30171, 0.5
7000, 5, 30171, 0.6
7000, 6, 20788, 0.4
7000, 6, 20788, 0.5
7000, 6, 20788, 0.6
7000, 7, 30169, 0.4
7000, 7, 30169, 0.5
7000, 7, 30169, 0.6
7000, 8, 10766, 0.4
7000, 8, 10766, 0.5
7000, 8, 10766, 0.6
7000, 9, 14618, 0.4
7000, 9, 14618, 0.5
7000, 9, 14618, 0.6
7000, 10, 10280, 0.4
7000, 10, 10280, 0.5
7000, 10, 10280, 0.6
7000, 11, 9688, 0.4
7000, 11, 9688, 0.5
7000, 11, 9688, 0.6
7000, 12, 16445, 0.4
7000, 12, 16445, 0.5
7000, 12, 16445, 0.6
7000, 13, 9782, 0.4
7000, 13, 9782, 0.5
7000, 13, 9782, 0.6
7000, 14, 31671, 0.4
7000, 14, 31671, 0.5
7000, 14, 31671, 0.6
7000, 15, 22411, 0.4
7000, 15, 22411, 0.5
7000, 15, 22411, 0.6
7000, 16, 10594, 0.4
7000, 16, 10594, 0.5
7000, 16, 10594, 0.6
7000, 17, 12130, 0.4
7000, 17, 12130, 0.5
7000, 17, 12130, 0.6
7000, 18, 27891, 0.4
7000, 18, 27891, 0.5
7000, 18, 27891, 0.6
7000, 19, 6234, 0.4
7000, 19, 6234, 0.5
7000, 19, 6234, 0.6
7000, 20, 25896, 0.4
7000, 20, 25896, 0.5
7000, 20, 25896, 0.6
7000, 21, 23917, 0.4
7000, 21, 23917, 0.5
7000, 21, 23917, 0.6
7000, 22, 18222, 0.4
7000, 22, 18222, 0.5
7000, 22, 18222, 0.6
7000, 23, 21742, 0.4
7000, 23, 21742, 0.5
7000, 23, 21742, 0.6
7000, 24, 8779, 0.4
