eCM, nPile, seed, R
7000, 2, 26205, 0.4
7000, 2, 26205, 0.5
7000, 2, 26205, 0.6
7000, 3, 2133, 0.4
7000, 3, 2133, 0.5
7000, 3, 2133, 0.6
7000, 4, 11933, 0.4
7000, 4, 11933, 0.5
7000, 4, 11933, 0.6
7000, 5, 4470, 0.4
7000, 5, 4470, 0.5
7000, 5, 4470, 0.6
7000, 6, 31424, 0.4
7000, 6, 31424, 0.5
7000, 6, 31424, 0.6
7000, 7, 12558, 0.4
7000, 7, 12558, 0.5
7000, 7, 12558, 0.6
7000, 8, 17836, 0.4
7000, 8, 17836, 0.5
7000, 8, 17836, 0.6
7000, 9, 18921, 0.4
7000, 9, 18921, 0.5
7000, 9, 18921, 0.6
7000, 10, 13311, 0.4
7000, 10, 13311, 0.5
7000, 10, 13311, 0.6
7000, 11, 24761, 0.4
7000, 11, 24761, 0.5
7000, 11, 24761, 0.6
7000, 12, 15558, 0.4
7000, 12, 15558, 0.5
7000, 12, 15558, 0.6
7000, 13, 7882, 0.4
7000, 13, 7882, 0.5
7000, 13, 7882, 0.6
7000, 14, 12243, 0.4
7000, 14, 12243, 0.5
7000, 14, 12243, 0.6
7000, 15, 31246, 0.4
7000, 15, 31246, 0.5
7000, 15, 31246, 0.6
7000, 16, 28314, 0.4
7000, 16, 28314, 0.5
7000, 16, 28314, 0.6
7000, 17, 1044, 0.4
7000, 17, 1044, 0.5
7000, 17, 1044, 0.6
7000, 18, 29836, 0.4
7000, 18, 29836, 0.5
7000, 18, 29836, 0.6
7000, 19, 18648, 0.4
7000, 19, 18648, 0.5
7000, 19, 18648, 0.6
7000, 20, 7893, 0.4
7000, 20, 7893, 0.5
7000, 20, 7893, 0.6
7000, 21, 31796, 0.4
7000, 21, 31796, 0.5
7000, 21, 31796, 0.6
7000, 22, 30842, 0.4
7000, 22, 30842, 0.5
7000, 22, 30842, 0.6
7000, 23, 25757, 0.4
7000, 23, 25757, 0.5
7000, 23, 25757, 0.6
7000, 24, 10738, 0.4
7000, 24, 10738, 0.5
7000, 24, 10738, 0.6
7000, 25, 2938, 0.4
7000, 25, 2938, 0.5
7000, 25, 2938, 0.6
7000, 26, 15494, 0.4
7000, 26, 15494, 0.5
7000, 26, 15494, 0.6
7000, 27, 10367, 0.4
7000, 27, 10367, 0.5
7000, 27, 10367, 0.6
7000, 28, 30082, 0.4
7000, 28, 30082, 0.5
7000, 28, 30082, 0.6
7000, 29, 19465, 0.4
7000, 29, 19465, 0.5
7000, 29, 19465, 0.6
7000, 30, 749, 0.4
7000, 30, 749, 0.5
7000, 30, 749, 0.6
7000, 31, 16329, 0.4
7000, 31, 16329, 0.5
7000, 31, 16329, 0.6
7000, 32, 30523, 0.4
7000, 32, 30523, 0.5
7000, 32, 30523, 0.6
7000, 33, 3326, 0.4
7000, 33, 3326, 0.5
7000, 33, 3326, 0.6
7000, 34, 5844, 0.4
7000, 34, 5844, 0.5
7000, 34, 5844, 0.6
7000, 35, 28438, 0.4
7000, 35, 28438, 0.5
7000, 35, 28438, 0.6
7000, 36, 16360, 0.4
7000, 36, 16360, 0.5
7000, 36, 16360, 0.6
7000, 37, 21591, 0.4
7000, 37, 21591, 0.5
7000, 37, 21591, 0.6
7000, 38, 17966, 0.4
7000, 38, 17966, 0.5
7000, 38, 17966, 0.6
7000, 39, 9749, 0.4
7000, 39, 9749, 0.5
7000, 39, 9749, 0.6
7000, 40, 21429, 0.4
7000, 40, 21429, 0.5
7000, 40, 21429, 0.6
7000, 41, 18794, 0.4
7000, 41, 18794, 0.5
7000, 41, 18794, 0.6
7000, 42, 29563, 0.4
7000, 42, 29563, 0.5
7000, 42, 29563, 0.6
7000, 43, 19213, 0.4
7000, 43, 19213, 0.5
7000, 43, 19213, 0.6
7000, 44, 3298, 0.4
7000, 44, 3298, 0.5
7000, 44, 3298, 0.6
7000, 45, 31239, 0.4
7000, 45, 31239, 0.5
7000, 45, 31239, 0.6
7000, 46, 10998, 0.4
7000, 46, 10998, 0.5
7000, 46, 10998, 0.6
7000, 47, 21856, 0.4
7000, 47, 21856, 0.5
7000, 47, 21856, 0.6
7000, 48, 18437, 0.4
7000, 48, 18437, 0.5
7000, 48, 18437, 0.6
7000, 49, 6628, 0.4
7000, 49, 6628, 0.5
7000, 49, 6628, 0.6
7000, 50, 32517, 0.4
7000, 50, 32517, 0.5
7000, 50, 32517, 0.6
14000, 2, 20635, 0.4
14000, 2, 20635, 0.5
14000, 2, 20635, 0.6
14000, 3, 12894, 0.4
14000, 3, 12894, 0.5
14000, 3, 12894, 0.6
14000, 4, 3144, 0.4
14000, 4, 3144, 0.5
14000, 4, 3144, 0.6
14000, 5, 504, 0.4
14000, 5, 504, 0.5
14000, 5, 504, 0.6
14000, 6, 2594, 0.4
14000, 6, 2594, 0.5
14000, 6, 2594, 0.6
14000, 7, 25550, 0.4
14000, 7, 25550, 0.5
14000, 7, 25550, 0.6
14000, 8, 5198, 0.4
14000, 8, 5198, 0.5
14000, 8, 5198, 0.6
14000, 9, 10890, 0.4
14000, 9, 10890, 0.5
14000, 9, 10890, 0.6
14000, 10, 4531, 0.4
