eCM, nPile, seed, R
7000, 2, 6081, 0.4
7000, 2, 6081, 0.5
7000, 2, 6081, 0.6
7000, 3, 12131, 0.4
7000, 3, 12131, 0.5
7000, 3, 12131, 0.6
7000, 4, 10775, 0.4
7000, 4, 10775, 0.5
7000, 4, 10775, 0.6
7000, 5, 2392, 0.4
7000, 5, 2392, 0.5
7000, 5, 2392, 0.6
7000, 6, 4545, 0.4
7000, 6, 4545, 0.5
7000, 6, 4545, 0.6
7000, 7, 19860, 0.4
7000, 7, 19860, 0.5
7000, 7, 19860, 0.6
7000, 8, 28618, 0.4
7000, 8, 28618, 0.5
7000, 8, 28618, 0.6
7000, 9, 31510, 0.4
7000, 9, 31510, 0.5
7000, 9, 31510, 0.6
7000, 10, 14676, 0.4
7000, 10, 14676, 0.5
7000, 10, 14676, 0.6
7000, 11, 32460, 0.4
7000, 11, 32460, 0.5
7000, 11, 32460, 0.6
7000, 12, 11642, 0.4
7000, 12, 11642, 0.5
7000, 12, 11642, 0.6
7000, 13, 20065, 0.4
7000, 13, 20065, 0.5
7000, 13, 20065, 0.6
7000, 14, 30944, 0.4
7000, 14, 30944, 0.5
7000, 14, 30944, 0.6
7000, 15, 25671, 0.4
7000, 15, 25671, 0.5
7000, 15, 25671, 0.6
7000, 16, 18196, 0.4
7000, 16, 18196, 0.5
7000, 16, 18196, 0.6
7000, 17, 4353, 0.4
7000, 17, 4353, 0.5
7000, 17, 4353, 0.6
7000, 18, 7934, 0.4
7000, 18, 7934, 0.5
7000, 18, 7934, 0.6
7000, 19, 21219, 0.4
7000, 19, 21219, 0.5
7000, 19, 21219, 0.6
7000, 20, 23764, 0.4
7000, 20, 23764, 0.5
7000, 20, 23764, 0.6
7000, 21, 80, 0.4
7000, 21, 80, 0.5
7000, 21, 80, 0.6
7000, 22, 10061, 0.4
7000, 22, 10061, 0.5
7000, 22, 10061, 0.6
7000, 23, 28468, 0.4
7000, 23, 28468, 0.5
7000, 23, 28468, 0.6
7000, 24, 29211, 0.4
7000, 24, 29211, 0.5
7000, 24, 29211, 0.6
7000, 25, 26741, 0.4
7000, 25, 26741, 0.5
7000, 25, 26741, 0.6
7000, 26, 2263, 0.4
7000, 26, 2263, 0.5
7000, 26, 2263, 0.6
7000, 27, 8646, 0.4
7000, 27, 8646, 0.5
7000, 27, 8646, 0.6
7000, 28, 5780, 0.4
7000, 28, 5780, 0.5
7000, 28, 5780, 0.6
7000, 29, 30115, 0.4
7000, 29, 30115, 0.5
7000, 29, 30115, 0.6
7000, 30, 27236, 0.4
7000, 30, 27236, 0.5
7000, 30, 27236, 0.6
7000, 31, 29432, 0.4
7000, 31, 29432, 0.5
7000, 31, 29432, 0.6
7000, 32, 13690, 0.4
7000, 32, 13690, 0.5
7000, 32, 13690, 0.6
7000, 33, 2620, 0.4
7000, 33, 2620, 0.5
7000, 33, 2620, 0.6
7000, 34, 5651, 0.4
7000, 34, 5651, 0.5
7000, 34, 5651, 0.6
7000, 35, 31537, 0.4
7000, 35, 31537, 0.5
7000, 35, 31537, 0.6
7000, 36, 3102, 0.4
7000, 36, 3102, 0.5
7000, 36, 3102, 0.6
7000, 37, 12435, 0.4
7000, 37, 12435, 0.5
7000, 37, 12435, 0.6
7000, 38, 10182, 0.4
7000, 38, 10182, 0.5
7000, 38, 10182, 0.6
7000, 39, 5838, 0.4
7000, 39, 5838, 0.5
7000, 39, 5838, 0.6
7000, 40, 29952, 0.4
7000, 40, 29952, 0.5
7000, 40, 29952, 0.6
7000, 41, 5405, 0.4
7000, 41, 5405, 0.5
7000, 41, 5405, 0.6
7000, 42, 28712, 0.4
7000, 42, 28712, 0.5
7000, 42, 28712, 0.6
7000, 43, 3563, 0.4
7000, 43, 3563, 0.5
7000, 43, 3563, 0.6
7000, 44, 31149, 0.4
7000, 44, 31149, 0.5
7000, 44, 31149, 0.6
7000, 45, 5657, 0.4
7000, 45, 5657, 0.5
7000, 45, 5657, 0.6
7000, 46, 7527, 0.4
7000, 46, 7527, 0.5
7000, 46, 7527, 0.6
7000, 47, 5737, 0.4
7000, 47, 5737, 0.5
7000, 47, 5737, 0.6
7000, 48, 30583, 0.4
7000, 48, 30583, 0.5
7000, 48, 30583, 0.6
7000, 49, 32156, 0.4
7000, 49, 32156, 0.5
7000, 49, 32156, 0.6
7000, 50, 16933, 0.4
7000, 50, 16933, 0.5
7000, 50, 16933, 0.6
14000, 2, 26397, 0.4
14000, 2, 26397, 0.5
14000, 2, 26397, 0.6
14000, 3, 28865, 0.4
14000, 3, 28865, 0.5
14000, 3, 28865, 0.6
14000, 4, 17353, 0.4
14000, 4, 17353, 0.5
14000, 4, 17353, 0.6
14000, 5, 32089, 0.4
14000, 5, 32089, 0.5
14000, 5, 32089, 0.6
14000, 6, 6353, 0.4
14000, 6, 6353, 0.5
14000, 6, 6353, 0.6
14000, 7, 25721, 0.4
14000, 7, 25721, 0.5
14000, 7, 25721, 0.6
14000, 8, 32196, 0.4
14000, 8, 32196, 0.5
14000, 8, 32196, 0.6
14000, 9, 9113, 0.4
14000, 9, 9113, 0.5
14000, 9, 9113, 0.6
14000, 10, 24652, 0.4
14000, 10, 24652, 0.5
14000, 10, 24652, 0.6
14000, 11, 19992, 0.4
14000, 11, 19992, 0.5
14000, 11, 19992, 0.6
14000, 12, 14958, 0.4
14000, 12, 14958, 0.5
14000, 12, 14958, 0.6
14000, 13, 17660, 0.4
14000, 13, 17660, 0.5
14000, 13, 17660, 0.6
14000, 14, 21059, 0.4
14000, 14, 21059, 0.5
14000, 14, 21059, 0.6
14000, 15, 2008, 0.4
14000, 15, 2008, 0.5
14000, 15, 2008, 0.6
14000, 16, 19929, 0.4
14000, 16, 19929, 0.5
14000, 16, 19929, 0.6
14000, 17, 2085, 0.4
14000, 17, 2085, 0.5
14000, 17, 2085, 0.6
14000, 18, 25860, 0.4
14000, 18, 25860, 0.5
14000, 18, 25860, 0.6
14000, 19, 2020, 0.4
14000, 19, 2020, 0.5
14000, 19, 2020, 0.6
14000, 20, 19712, 0.4
14000, 20, 19712, 0.5
14000, 20, 19712, 0.6
14000, 21, 1445, 0.4
14000, 21, 1445, 0.5
14000, 21, 1445, 0.6
14000, 22, 18576, 0.4
14000, 22, 18576, 0.5
14000, 22, 18576, 0.6
14000, 23, 1292, 0.4
14000, 23, 1292, 0.5
14000, 23, 1292, 0.6
14000, 24, 2888, 0.4
14000, 24, 2888, 0.5
14000, 24, 2888, 0.6
14000, 25, 29301, 0.4
14000, 25, 29301, 0.5
14000, 25, 29301, 0.6
14000, 26, 3236, 0.4
14000, 26, 3236, 0.5
14000, 26, 3236, 0.6
14000, 27, 8037, 0.4
14000, 27, 8037, 0.5
14000, 27, 8037, 0.6
14000, 28, 28811, 0.4
14000, 28, 28811, 0.5
14000, 28, 28811, 0.6
14000, 29, 1325, 0.4
14000, 29, 1325, 0.5
14000, 29, 1325, 0.6
14000, 30, 2365, 0.4
14000, 30, 2365, 0.5
14000, 30, 2365, 0.6
14000, 31, 23132, 0.4
14000, 31, 23132, 0.5
14000, 31, 23132, 0.6
14000, 32, 32325, 0.4
14000, 32, 32325, 0.5
