eCM, nPile, seed, R
7000, 2, 12168, 0.4
7000, 2, 12168, 0.5
7000, 2, 12168, 0.6
7000, 3, 18480, 0.4
7000, 3, 18480, 0.5
7000, 3, 18480, 0.6
7000, 4, 3235, 0.4
7000, 4, 3235, 0.5
7000, 4, 3235, 0.6
7000, 5, 25731, 0.4
7000, 5, 25731, 0.5
7000, 5, 25731, 0.6
7000, 6, 2886, 0.4
7000, 6, 2886, 0.5
7000, 6, 2886, 0.6
7000, 7, 18337, 0.4
7000, 7, 18337, 0.5
7000, 7, 18337, 0.6
7000, 8, 20232, 0.4
7000, 8, 20232, 0.5
7000, 8, 20232, 0.6
7000, 9, 21224, 0.4
7000, 9, 21224, 0.5
7000, 9, 21224, 0.6
7000, 10, 18530, 0.4
7000, 10, 18530, 0.5
7000, 10, 18530, 0.6
7000, 11, 29730, 0.4
7000, 11, 29730, 0.5
7000, 11, 29730, 0.6
7000, 12, 1866, 0.4
7000, 12, 1866, 0.5
7000, 12, 1866, 0.6
7000, 13, 13853, 0.4
7000, 13, 13853, 0.5
7000, 13, 13853, 0.6
7000, 14, 19026, 0.4
7000, 14, 19026, 0.5
7000, 14, 19026, 0.6
7000, 15, 5577, 0.4
7000, 15, 5577, 0.5
7000, 15, 5577, 0.6
7000, 16, 7173, 0.4
7000, 16, 7173, 0.5
7000, 16, 7173, 0.6
7000, 17, 25353, 0.4
7000, 17, 25353, 0.5
7000, 17, 25353, 0.6
7000, 18, 11541, 0.4
7000, 18, 11541, 0.5
7000, 18, 11541, 0.6
7000, 19, 1857, 0.4
7000, 19, 1857, 0.5
7000, 19, 1857, 0.6
7000, 20, 3412, 0.4
7000, 20, 3412, 0.5
7000, 20, 3412, 0.6
7000, 21, 12172, 0.4
7000, 21, 12172, 0.5
7000, 21, 12172, 0.6
7000, 22, 12301, 0.4
7000, 22, 12301, 0.5
7000, 22, 12301, 0.6
7000, 23, 25653, 0.4
7000, 23, 25653, 0.5
7000, 23, 25653, 0.6
7000, 24, 4859, 0.4
7000, 24, 4859, 0.5
7000, 24, 4859, 0.6
7000, 25, 18953, 0.4
7000, 25, 18953, 0.5
7000, 25, 18953, 0.6
7000, 26, 19734, 0.4
7000, 26, 19734, 0.5
7000, 26, 19734, 0.6
7000, 27, 5211, 0.4
7000, 27, 5211, 0.5
7000, 27, 5211, 0.6
7000, 28, 7151, 0.4
7000, 28, 7151, 0.5
7000, 28, 7151, 0.6
7000, 29, 5307, 0.4
7000, 29, 5307, 0.5
7000, 29, 5307, 0.6
7000, 30, 13730, 0.4
7000, 30, 13730, 0.5
7000, 30, 13730, 0.6
7000, 31, 19565, 0.4
7000, 31, 19565, 0.5
7000, 31, 19565, 0.6
7000, 32, 24431, 0.4
7000, 32, 24431, 0.5
7000, 32, 24431, 0.6
7000, 33, 17655, 0.4
7000, 33, 17655, 0.5
7000, 33, 17655, 0.6
7000, 34, 24953, 0.4
7000, 34, 24953, 0.5
7000, 34, 24953, 0.6
7000, 35, 100, 0.4
7000, 35, 100, 0.5
7000, 35, 100, 0.6
7000, 36, 18877, 0.4
7000, 36, 18877, 0.5
7000, 36, 18877, 0.6
7000, 37, 17084, 0.4
7000, 37, 17084, 0.5
7000, 37, 17084, 0.6
7000, 38, 30275, 0.4
7000, 38, 30275, 0.5
7000, 38, 30275, 0.6
7000, 39, 28335, 0.4
7000, 39, 28335, 0.5
7000, 39, 28335, 0.6
7000, 40, 22631, 0.4
7000, 40, 22631, 0.5
7000, 40, 22631, 0.6
7000, 41, 4750, 0.4
7000, 41, 4750, 0.5
7000, 41, 4750, 0.6
7000, 42, 24466, 0.4
7000, 42, 24466, 0.5
7000, 42, 24466, 0.6
7000, 43, 2166, 0.4
7000, 43, 2166, 0.5
7000, 43, 2166, 0.6
7000, 44, 13118, 0.4
7000, 44, 13118, 0.5
7000, 44, 13118, 0.6
7000, 45, 32434, 0.4
7000, 45, 32434, 0.5
7000, 45, 32434, 0.6
7000, 46, 5838, 0.4
7000, 46, 5838, 0.5
7000, 46, 5838, 0.6
7000, 47, 30725, 0.4
7000, 47, 30725, 0.5
7000, 47, 30725, 0.6
7000, 48, 20311, 0.4
7000, 48, 20311, 0.5
7000, 48, 20311, 0.6
7000, 49, 8869, 0.4
7000, 49, 8869, 0.5
7000, 49, 8869, 0.6
7000, 50, 15736, 0.4
7000, 50, 15736, 0.5
7000, 50, 15736, 0.6
14000, 2, 23300, 0.4
14000, 2, 23300, 0.5
14000, 2, 23300, 0.6
14000, 3, 3789, 0.4
14000, 3, 3789, 0.5
14000, 3, 3789, 0.6
14000, 4, 727, 0.4
14000, 4, 727, 0.5
14000, 4, 727, 0.6
14000, 5, 8956, 0.4
14000, 5, 8956, 0.5
14000, 5, 8956, 0.6
14000, 6, 10902, 0.4
14000, 6, 10902, 0.5
14000, 6, 10902, 0.6
14000, 7, 4775, 0.4
14000, 7, 4775, 0.5
14000, 7, 4775, 0.6
14000, 8, 12846, 0.4
14000, 8, 12846, 0.5
14000, 8, 12846, 0.6
14000, 9, 10700, 0.4
14000, 9, 10700, 0.5
14000, 9, 10700, 0.6
14000, 10, 13449, 0.4
14000, 10, 13449, 0.5
14000, 10, 13449, 0.6
14000, 11, 23918, 0.4
14000, 11, 23918, 0.5
14000, 11, 23918, 0.6
14000, 12, 3691, 0.4
14000, 12, 3691, 0.5
14000, 12, 3691, 0.6
14000, 13, 23273, 0.4
14000, 13, 23273, 0.5
14000, 13, 23273, 0.6
14000, 14, 20617, 0.4
14000, 14, 20617, 0.5
14000, 14, 20617, 0.6
14000, 15, 6058, 0.4
14000, 15, 6058, 0.5
14000, 15, 6058, 0.6
14000, 16, 29258, 0.4
14000, 16, 29258, 0.5
14000, 16, 29258, 0.6
14000, 17, 7039, 0.4
14000, 17, 7039, 0.5
14000, 17, 7039, 0.6
14000, 18, 29912, 0.4
14000, 18, 29912, 0.5
14000, 18, 29912, 0.6
14000, 19, 12761, 0.4
14000, 19, 12761, 0.5
14000, 19, 12761, 0.6
14000, 20, 23414, 0.4
14000, 20, 23414, 0.5
14000, 20, 23414, 0.6
14000, 21, 32056, 0.4
14000, 21, 32056, 0.5
14000, 21, 32056, 0.6
14000, 22, 13379, 0.4
14000, 22, 13379, 0.5
14000, 22, 13379, 0.6
14000, 23, 25281, 0.4
14000, 23, 25281, 0.5
14000, 23, 25281, 0.6
14000, 24, 8054, 0.4
14000, 24, 8054, 0.5
14000, 24, 8054, 0.6
14000, 25, 22968, 0.4
14000, 25, 22968, 0.5
14000, 25, 22968, 0.6
14000, 26, 28957, 0.4
14000, 26, 28957, 0.5
14000, 26, 28957, 0.6
14000, 27, 32441, 0.4
14000, 27, 32441, 0.5
