eCM, nPile, seed, R
7000, 2, 5636, 0.4
7000, 2, 5636, 0.5
7000, 2, 5636, 0.6
7000, 3, 13822, 0.4
7000, 3, 13822, 0.5
7000, 3, 13822, 0.6
7000, 4, 28924, 0.4
7000, 4, 28924, 0.5
7000, 4, 28924, 0.6
7000, 5, 31562, 0.4
7000, 5, 31562, 0.5
7000, 5, 31562, 0.6
7000, 6, 31254, 0.4
7000, 6, 31254, 0.5
7000, 6, 31254, 0.6
7000, 7, 26390, 0.4
7000, 7, 26390, 0.5
7000, 7, 26390, 0.6
7000, 8, 4803, 0.4
7000, 8, 4803, 0.5
7000, 8, 4803, 0.6
7000, 9, 6381, 0.4
7000, 9, 6381, 0.5
7000, 9, 6381, 0.6
7000, 10, 6194, 0.4
7000, 10, 6194, 0.5
7000, 10, 6194, 0.6
7000, 11, 16186, 0.4
7000, 11, 16186, 0.5
7000, 11, 16186, 0.6
7000, 12, 20545, 0.4
7000, 12, 20545, 0.5
7000, 12, 20545, 0.6
7000, 13, 4572, 0.4
7000, 13, 4572, 0.5
7000, 13, 4572, 0.6
7000, 14, 8808, 0.4
7000, 14, 8808, 0.5
7000, 14, 8808, 0.6
7000, 15, 6708, 0.4
7000, 15, 6708, 0.5
7000, 15, 6708, 0.6
7000, 16, 2790, 0.4
7000, 16, 2790, 0.5
7000, 16, 2790, 0.6
7000, 17, 9307, 0.4
7000, 17, 9307, 0.5
7000, 17, 9307, 0.6
7000, 18, 6789, 0.4
7000, 18, 6789, 0.5
7000, 18, 6789, 0.6
7000, 19, 24794, 0.4
7000, 19, 24794, 0.5
7000, 19, 24794, 0.6
7000, 20, 25007, 0.4
7000, 20, 25007, 0.5
7000, 20, 25007, 0.6
7000, 21, 25154, 0.4
7000, 21, 25154, 0.5
7000, 21, 25154, 0.6
7000, 22, 7166, 0.4
7000, 22, 7166, 0.5
7000, 22, 7166, 0.6
7000, 23, 1633, 0.4
7000, 23, 1633, 0.5
7000, 23, 1633, 0.6
7000, 24, 27233, 0.4
7000, 24, 27233, 0.5
7000, 24, 27233, 0.6
7000, 25, 15267, 0.4
7000, 25, 15267, 0.5
7000, 25, 15267, 0.6
7000, 26, 31138, 0.4
7000, 26, 31138, 0.5
7000, 26, 31138, 0.6
7000, 27, 8557, 0.4
7000, 27, 8557, 0.5
7000, 27, 8557, 0.6
7000, 28, 17338, 0.4
7000, 28, 17338, 0.5
7000, 28, 17338, 0.6
7000, 29, 9694, 0.4
7000, 29, 9694, 0.5
7000, 29, 9694, 0.6
7000, 30, 26604, 0.4
7000, 30, 26604, 0.5
7000, 30, 26604, 0.6
7000, 31, 27471, 0.4
7000, 31, 27471, 0.5
7000, 31, 27471, 0.6
7000, 32, 20861, 0.4
7000, 32, 20861, 0.5
7000, 32, 20861, 0.6
7000, 33, 16434, 0.4
7000, 33, 16434, 0.5
7000, 33, 16434, 0.6
7000, 34, 20859, 0.4
7000, 34, 20859, 0.5
7000, 34, 20859, 0.6
7000, 35, 7103, 0.4
7000, 35, 7103, 0.5
7000, 35, 7103, 0.6
7000, 36, 17197, 0.4
7000, 36, 17197, 0.5
7000, 36, 17197, 0.6
7000, 37, 26302, 0.4
7000, 37, 26302, 0.5
7000, 37, 26302, 0.6
7000, 38, 32040, 0.4
7000, 38, 32040, 0.5
7000, 38, 32040, 0.6
7000, 39, 8708, 0.4
7000, 39, 8708, 0.5
7000, 39, 8708, 0.6
7000, 40, 28073, 0.4
7000, 40, 28073, 0.5
7000, 40, 28073, 0.6
7000, 41, 15355, 0.4
7000, 41, 15355, 0.5
7000, 41, 15355, 0.6
7000, 42, 3397, 0.4
7000, 42, 3397, 0.5
7000, 42, 3397, 0.6
7000, 43, 27850, 0.4
7000, 43, 27850, 0.5
7000, 43, 27850, 0.6
7000, 44, 27937, 0.4
7000, 44, 27937, 0.5
7000, 44, 27937, 0.6
7000, 45, 17445, 0.4
7000, 45, 17445, 0.5
7000, 45, 17445, 0.6
7000, 46, 32124, 0.4
7000, 46, 32124, 0.5
7000, 46, 32124, 0.6
7000, 47, 3018, 0.4
7000, 47, 3018, 0.5
7000, 47, 3018, 0.6
7000, 48, 21537, 0.4
7000, 48, 21537, 0.5
7000, 48, 21537, 0.6
7000, 49, 28953, 0.4
7000, 49, 28953, 0.5
7000, 49, 28953, 0.6
7000, 50, 19766, 0.4
7000, 50, 19766, 0.5
7000, 50, 19766, 0.6
14000, 2, 22014, 0.4
14000, 2, 22014, 0.5
14000, 2, 22014, 0.6
14000, 3, 28726, 0.4
14000, 3, 28726, 0.5
14000, 3, 28726, 0.6
14000, 4, 17761, 0.4
14000, 4, 17761, 0.5
14000, 4, 17761, 0.6
14000, 5, 3991, 0.4
14000, 5, 3991, 0.5
14000, 5, 3991, 0.6
14000, 6, 15137, 0.4
14000, 6, 15137, 0.5
14000, 6, 15137, 0.6
14000, 7, 6557, 0.4
14000, 7, 6557, 0.5
14000, 7, 6557, 0.6
14000, 8, 21143, 0.4
14000, 8, 21143, 0.5
14000, 8, 21143, 0.6
14000, 9, 22137, 0.4
14000, 9, 22137, 0.5
14000, 9, 22137, 0.6
14000, 10, 24073, 0.4
14000, 10, 24073, 0.5
14000, 10, 24073, 0.6
14000, 11, 18821, 0.4
14000, 11, 18821, 0.5
14000, 11, 18821, 0.6
14000, 12, 28513, 0.4
14000, 12, 28513, 0.5
14000, 12, 28513, 0.6
