eCM, nPile, seed, R
7000, 2, 27126, 0.4
7000, 2, 27126, 0.5
7000, 2, 27126, 0.6
7000, 3, 20789, 0.4
7000, 3, 20789, 0.5
7000, 3, 20789, 0.6
7000, 4, 4171, 0.4
7000, 4, 4171, 0.5
7000, 4, 4171, 0.6
7000, 5, 21728, 0.4
7000, 5, 21728, 0.5
7000, 5, 21728, 0.6
7000, 6, 29996, 0.4
7000, 6, 29996, 0.5
7000, 6, 29996, 0.6
7000, 7, 24901, 0.4
7000, 7, 24901, 0.5
7000, 7, 24901, 0.6
7000, 8, 9345, 0.4
7000, 8, 9345, 0.5
7000, 8, 9345, 0.6
7000, 9, 19217, 0.4
7000, 9, 19217, 0.5
7000, 9, 19217, 0.6
7000, 10, 5974, 0.4
7000, 10, 5974, 0.5
7000, 10, 5974, 0.6
7000, 11, 20883, 0.4
7000, 11, 20883, 0.5
7000, 11, 20883, 0.6
7000, 12, 24591, 0.4
7000, 12, 24591, 0.5
7000, 12, 24591, 0.6
7000, 13, 11350, 0.4
7000, 13, 11350, 0.5
7000, 13, 11350, 0.6
7000, 14, 1901, 0.4
7000, 14, 1901, 0.5
7000, 14, 1901, 0.6
7000, 15, 13257, 0.4
7000, 15, 13257, 0.5
7000, 15, 13257, 0.6
7000, 16, 441, 0.4
7000, 16, 441, 0.5
7000, 16, 441, 0.6
7000, 17, 13922, 0.4
7000, 17, 13922, 0.5
7000, 17, 13922, 0.6
7000, 18, 332, 0.4
7000, 18, 332, 0.5
7000, 18, 332, 0.6
7000, 19, 19064, 0.4
7000, 19, 19064, 0.5
7000, 19, 19064, 0.6
7000, 20, 21789, 0.4
7000, 20, 21789, 0.5
7000, 20, 21789, 0.6
7000, 21, 15880, 0.4
7000, 21, 15880, 0.5
7000, 21, 15880, 0.6
7000, 22, 19805, 0.4
7000, 22, 19805, 0.5
7000, 22, 19805, 0.6
7000, 23, 23518, 0.4
7000, 23, 23518, 0.5
7000, 23, 23518, 0.6
7000, 24, 5405, 0.4
7000, 24, 5405, 0.5
7000, 24, 5405, 0.6
7000, 25, 28020, 0.4
7000, 25, 28020, 0.5
7000, 25, 28020, 0.6
7000, 26, 2892, 0.4
7000, 26, 2892, 0.5
7000, 26, 2892, 0.6
7000, 27, 18738, 0.4
7000, 27, 18738, 0.5
7000, 27, 18738, 0.6
7000, 28, 9042, 0.4
7000, 28, 9042, 0.5
7000, 28, 9042, 0.6
7000, 29, 9533, 0.4
7000, 29, 9533, 0.5
7000, 29, 9533, 0.6
7000, 30, 6692, 0.4
7000, 30, 6692, 0.5
7000, 30, 6692, 0.6
7000, 31, 31454, 0.4
7000, 31, 31454, 0.5
7000, 31, 31454, 0.6
7000, 32, 23772, 0.4
7000, 32, 23772, 0.5
7000, 32, 23772, 0.6
7000, 33, 3138, 0.4
7000, 33, 3138, 0.5
7000, 33, 3138, 0.6
7000, 34, 2276, 0.4
7000, 34, 2276, 0.5
7000, 34, 2276, 0.6
7000, 35, 26502, 0.4
7000, 35, 26502, 0.5
7000, 35, 26502, 0.6
7000, 36, 20473, 0.4
7000, 36, 20473, 0.5
7000, 36, 20473, 0.6
7000, 37, 6678, 0.4
7000, 37, 6678, 0.5
7000, 37, 6678, 0.6
7000, 38, 28958, 0.4
7000, 38, 28958, 0.5
7000, 38, 28958, 0.6
7000, 39, 16121, 0.4
7000, 39, 16121, 0.5
7000, 39, 16121, 0.6
7000, 40, 10543, 0.4
7000, 40, 10543, 0.5
7000, 40, 10543, 0.6
7000, 41, 27719, 0.4
7000, 41, 27719, 0.5
7000, 41, 27719, 0.6
7000, 42, 31946, 0.4
7000, 42, 31946, 0.5
7000, 42, 31946, 0.6
7000, 43, 25273, 0.4
7000, 43, 25273, 0.5
7000, 43, 25273, 0.6
7000, 44, 1615, 0.4
7000, 44, 1615, 0.5
7000, 44, 1615, 0.6
7000, 45, 24389, 0.4
7000, 45, 24389, 0.5
7000, 45, 24389, 0.6
7000, 46, 1413, 0.4
7000, 46, 1413, 0.5
7000, 46, 1413, 0.6
7000, 47, 13544, 0.4
7000, 47, 13544, 0.5
7000, 47, 13544, 0.6
7000, 48, 11799, 0.4
7000, 48, 11799, 0.5
7000, 48, 11799, 0.6
7000, 49, 8493, 0.4
7000, 49, 8493, 0.5
7000, 49, 8493, 0.6
7000, 50, 19936, 0.4
7000, 50, 19936, 0.5
7000, 50, 19936, 0.6
14000, 2, 27801, 0.4
14000, 2, 27801, 0.5
14000, 2, 27801, 0.6
14000, 3, 22095, 0.4
14000, 3, 22095, 0.5
14000, 3, 22095, 0.6
14000, 4, 8580, 0.4
14000, 4, 8580, 0.5
14000, 4, 8580, 0.6
14000, 5, 1752, 0.4
14000, 5, 1752, 0.5
14000, 5, 1752, 0.6
14000, 6, 2736, 0.4
14000, 6, 2736, 0.5
14000, 6, 2736, 0.6
14000, 7, 30003, 0.4
14000, 7, 30003, 0.5
14000, 7, 30003, 0.6
14000, 8, 17484, 0.4
14000, 8, 17484, 0.5
14000, 8, 17484, 0.6
14000, 9, 32507, 0.4
14000, 9, 32507, 0.5
14000, 9, 32507, 0.6
14000, 10, 18359, 0.4
14000, 10, 18359, 0.5
14000, 10, 18359, 0.6
14000, 11, 31951, 0.4
14000, 11, 31951, 0.5
14000, 11, 31951, 0.6
14000, 12, 17988, 0.4
14000, 12, 17988, 0.5
14000, 12, 17988, 0.6
14000, 13, 17049, 0.4
14000, 13, 17049, 0.5
14000, 13, 17049, 0.6
14000, 14, 29361, 0.4
14000, 14, 29361, 0.5
14000, 14, 29361, 0.6
14000, 15, 30717, 0.4
14000, 15, 30717, 0.5
14000, 15, 30717, 0.6
14000, 16, 14151, 0.4
14000, 16, 14151, 0.5
14000, 16, 14151, 0.6
14000, 17, 26928, 0.4
14000, 17, 26928, 0.5
14000, 17, 26928, 0.6
14000, 18, 166, 0.4
14000, 18, 166, 0.5
14000, 18, 166, 0.6
14000, 19, 17094, 0.4
14000, 19, 17094, 0.5
14000, 19, 17094, 0.6
14000, 20, 31906, 0.4
14000, 20, 31906, 0.5
14000, 20, 31906, 0.6
14000, 21, 10947, 0.4
14000, 21, 10947, 0.5
14000, 21, 10947, 0.6
14000, 22, 4412, 0.4
14000, 22, 4412, 0.5
14000, 22, 4412, 0.6
14000, 23, 22162, 0.4
14000, 23, 22162, 0.5
14000, 23, 22162, 0.6
14000, 24, 15971, 0.4
14000, 24, 15971, 0.5
14000, 24, 15971, 0.6
14000, 25, 233, 0.4
14000, 25, 233, 0.5
14000, 25, 233, 0.6
14000, 26, 24997, 0.4
14000, 26, 24997, 0.5
14000, 26, 24997, 0.6
14000, 27, 15622, 0.4
14000, 27, 15622, 0.5
14000, 27, 15622, 0.6
14000, 28, 6607, 0.4
14000, 28, 6607, 0.5
14000, 28, 6607, 0.6
14000, 29, 5290, 0.4
14000, 29, 5290, 0.5
14000, 29, 5290, 0.6
14000, 30, 24504, 0.4
14000, 30, 24504, 0.5
14000, 30, 24504, 0.6
14000, 31, 22916, 0.4
14000, 31, 22916, 0.5
14000, 31, 22916, 0.6
14000, 32, 3135, 0.4
14000, 32, 3135, 0.5
14000, 32, 3135, 0.6
14000, 33, 16419, 0.4
14000, 33, 16419, 0.5
14000, 33, 16419, 0.6
14000, 34, 29462, 0.4
14000, 34, 29462, 0.5
14000, 34, 29462, 0.6
14000, 35, 27179, 0.4
14000, 35, 27179, 0.5
14000, 35, 27179, 0.6
