eCM, nPile, seed, R
7000, 2, 20537, 0.4
7000, 2, 20537, 0.5
7000, 2, 20537, 0.6
7000, 3, 5902, 0.4
7000, 3, 5902, 0.5
7000, 3, 5902, 0.6
7000, 4, 16795, 0.4
7000, 4, 16795, 0.5
7000, 4, 16795, 0.6
7000, 5, 30755, 0.4
7000, 5, 30755, 0.5
7000, 5, 30755, 0.6
7000, 6, 7585, 0.4
7000, 6, 7585, 0.5
7000, 6, 7585, 0.6
7000, 7, 4654, 0.4
7000, 7, 4654, 0.5
7000, 7, 4654, 0.6
7000, 8, 14453, 0.4
7000, 8, 14453, 0.5
7000, 8, 14453, 0.6
7000, 9, 19761, 0.4
7000, 9, 19761, 0.5
7000, 9, 19761, 0.6
7000, 10, 973, 0.4
7000, 10, 973, 0.5
7000, 10, 973, 0.6
7000, 11, 20976, 0.4
7000, 11, 20976, 0.5
7000, 11, 20976, 0.6
7000, 12, 15548, 0.4
7000, 12, 15548, 0.5
7000, 12, 15548, 0.6
7000, 13, 1567, 0.4
7000, 13, 1567, 0.5
7000, 13, 1567, 0.6
7000, 14, 31849, 0.4
7000, 14, 31849, 0.5
7000, 14, 31849, 0.6
7000, 15, 3654, 0.4
7000, 15, 3654, 0.5
7000, 15, 3654, 0.6
7000, 16, 23334, 0.4
7000, 16, 23334, 0.5
7000, 16, 23334, 0.6
7000, 17, 22912, 0.4
7000, 17, 22912, 0.5
7000, 17, 22912, 0.6
7000, 18, 757, 0.4
7000, 18, 757, 0.5
7000, 18, 757, 0.6
7000, 19, 26069, 0.4
7000, 19, 26069, 0.5
7000, 19, 26069, 0.6
7000, 20, 8300, 0.4
7000, 20, 8300, 0.5
7000, 20, 8300, 0.6
7000, 21, 18355, 0.4
7000, 21, 18355, 0.5
7000, 21, 18355, 0.6
7000, 22, 24498, 0.4
7000, 22, 24498, 0.5
7000, 22, 24498, 0.6
7000, 23, 27595, 0.4
7000, 23, 27595, 0.5
7000, 23, 27595, 0.6
7000, 24, 6578, 0.4
7000, 24, 6578, 0.5
7000, 24, 6578, 0.6
7000, 25, 13083, 0.4
7000, 25, 13083, 0.5
7000, 25, 13083, 0.6
7000, 26, 3916, 0.4
7000, 26, 3916, 0.5
7000, 26, 3916, 0.6
7000, 27, 29352, 0.4
7000, 27, 29352, 0.5
7000, 27, 29352, 0.6
7000, 28, 17945, 0.4
7000, 28, 17945, 0.5
7000, 28, 17945, 0.6
7000, 29, 22142, 0.4
7000, 29, 22142, 0.5
7000, 29, 22142, 0.6
7000, 30, 10819, 0.4
7000, 30, 10819, 0.5
