eCM, nPile, seed, R
7000, 2, 21685, 0.4
7000, 2, 21685, 0.5
7000, 2, 21685, 0.6
7000, 3, 5146, 0.4
7000, 3, 5146, 0.5
7000, 3, 5146, 0.6
7000, 4, 22551, 0.4
7000, 4, 22551, 0.5
7000, 4, 22551, 0.6
7000, 5, 31836, 0.4
7000, 5, 31836, 0.5
7000, 5, 31836, 0.6
7000, 6, 12604, 0.4
7000, 6, 12604, 0.5
7000, 6, 12604, 0.6
7000, 7, 8952, 0.4
7000, 7, 8952, 0.5
7000, 7, 8952, 0.6
7000, 8, 3339, 0.4
7000, 8, 3339, 0.5
7000, 8, 3339, 0.6
7000, 9, 8922, 0.4
7000, 9, 8922, 0.5
7000, 9, 8922, 0.6
7000, 10, 14058, 0.4
7000, 10, 14058, 0.5
7000, 10, 14058, 0.6
7000, 11, 32315, 0.4
7000, 11, 32315, 0.5
7000, 11, 32315, 0.6
7000, 12, 3307, 0.4
7000, 12, 3307, 0.5
7000, 12, 3307, 0.6
7000, 13, 22880, 0.4
7000, 13, 22880, 0.5
7000, 13, 22880, 0.6
7000, 14, 24591, 0.4
7000, 14, 24591, 0.5
7000, 14, 24591, 0.6
7000, 15, 16570, 0.4
7000, 15, 16570, 0.5
7000, 15, 16570, 0.6
7000, 16, 12391, 0.4
7000, 16, 12391, 0.5
7000, 16, 12391, 0.6
7000, 17, 32614, 0.4
7000, 17, 32614, 0.5
7000, 17, 32614, 0.6
7000, 18, 12394, 0.4
7000, 18, 12394, 0.5
7000, 18, 12394, 0.6
7000, 19, 12098, 0.4
7000, 19, 12098, 0.5
7000, 19, 12098, 0.6
7000, 20, 23115, 0.4
7000, 20, 23115, 0.5
7000, 20, 23115, 0.6
7000, 21, 4191, 0.4
7000, 21, 4191, 0.5
7000, 21, 4191, 0.6
7000, 22, 9090, 0.4
7000, 22, 9090, 0.5
7000, 22, 9090, 0.6
7000, 23, 28956, 0.4
7000, 23, 28956, 0.5
7000, 23, 28956, 0.6
7000, 24, 11259, 0.4
7000, 24, 11259, 0.5
7000, 24, 11259, 0.6
7000, 25, 17007, 0.4
7000, 25, 17007, 0.5
7000, 25, 17007, 0.6
7000, 26, 11986, 0.4
7000, 26, 11986, 0.5
7000, 26, 11986, 0.6
7000, 27, 10609, 0.4
7000, 27, 10609, 0.5
7000, 27, 10609, 0.6
7000, 28, 25198, 0.4
7000, 28, 25198, 0.5
7000, 28, 25198, 0.6
7000, 29, 23919, 0.4
7000, 29, 23919, 0.5
7000, 29, 23919, 0.6
7000, 30, 26007, 0.4
7000, 30, 26007, 0.5
7000, 30, 26007, 0.6
7000, 31, 28361, 0.4
7000, 31, 28361, 0.5
7000, 31, 28361, 0.6
7000, 32, 29265, 0.4
7000, 32, 29265, 0.5
7000, 32, 29265, 0.6
7000, 33, 68, 0.4
7000, 33, 68, 0.5
7000, 33, 68, 0.6
7000, 34, 7614, 0.4
7000, 34, 7614, 0.5
7000, 34, 7614, 0.6
7000, 35, 19834, 0.4
7000, 35, 19834, 0.5
7000, 35, 19834, 0.6
7000, 36, 21012, 0.4
7000, 36, 21012, 0.5
7000, 36, 21012, 0.6
7000, 37, 27504, 0.4
7000, 37, 27504, 0.5
7000, 37, 27504, 0.6
7000, 38, 23894, 0.4
7000, 38, 23894, 0.5
7000, 38, 23894, 0.6
7000, 39, 2775, 0.4
7000, 39, 2775, 0.5
7000, 39, 2775, 0.6
7000, 40, 32508, 0.4
7000, 40, 32508, 0.5
7000, 40, 32508, 0.6
7000, 41, 11317, 0.4
7000, 41, 11317, 0.5
7000, 41, 11317, 0.6
7000, 42, 6170, 0.4
7000, 42, 6170, 0.5
7000, 42, 6170, 0.6
7000, 43, 3173, 0.4
7000, 43, 3173, 0.5
7000, 43, 3173, 0.6
7000, 44, 271, 0.4
7000, 44, 271, 0.5
7000, 44, 271, 0.6
7000, 45, 14465, 0.4
7000, 45, 14465, 0.5
7000, 45, 14465, 0.6
7000, 46, 27138, 0.4
7000, 46, 27138, 0.5
7000, 46, 27138, 0.6
7000, 47, 23348, 0.4
7000, 47, 23348, 0.5
7000, 47, 23348, 0.6
7000, 48, 4451, 0.4
7000, 48, 4451, 0.5
7000, 48, 4451, 0.6
7000, 49, 20448, 0.4
7000, 49, 20448, 0.5
7000, 49, 20448, 0.6
7000, 50, 7848, 0.4
7000, 50, 7848, 0.5
7000, 50, 7848, 0.6
14000, 2, 32263, 0.4
14000, 2, 32263, 0.5
14000, 2, 32263, 0.6
14000, 3, 19249, 0.4
14000, 3, 19249, 0.5
14000, 3, 19249, 0.6
14000, 4, 13872, 0.4
14000, 4, 13872, 0.5
14000, 4, 13872, 0.6
14000, 5, 25480, 0.4
14000, 5, 25480, 0.5
14000, 5, 25480, 0.6
14000, 6, 16099, 0.4
14000, 6, 16099, 0.5
14000, 6, 16099, 0.6
14000, 7, 28901, 0.4
14000, 7, 28901, 0.5
14000, 7, 28901, 0.6
14000, 8, 3713, 0.4
14000, 8, 3713, 0.5
14000, 8, 3713, 0.6
14000, 9, 23603, 0.4
14000, 9, 23603, 0.5
14000, 9, 23603, 0.6
14000, 10, 17781, 0.4
14000, 10, 17781, 0.5
14000, 10, 17781, 0.6
14000, 11, 14434, 0.4
14000, 11, 14434, 0.5
14000, 11, 14434, 0.6
14000, 12, 27962, 0.4
14000, 12, 27962, 0.5
14000, 12, 27962, 0.6
14000, 13, 9960, 0.4
14000, 13, 9960, 0.5
14000, 13, 9960, 0.6
14000, 14, 9424, 0.4
14000, 14, 9424, 0.5
14000, 14, 9424, 0.6
14000, 15, 7800, 0.4
14000, 15, 7800, 0.5
14000, 15, 7800, 0.6
14000, 16, 4284, 0.4
14000, 16, 4284, 0.5
14000, 16, 4284, 0.6
14000, 17, 22602, 0.4
14000, 17, 22602, 0.5
14000, 17, 22602, 0.6
14000, 18, 3037, 0.4
14000, 18, 3037, 0.5
14000, 18, 3037, 0.6
14000, 19, 9031, 0.4
14000, 19, 9031, 0.5
14000, 19, 9031, 0.6
14000, 20, 15874, 0.4
14000, 20, 15874, 0.5
14000, 20, 15874, 0.6
14000, 21, 19963, 0.4
14000, 21, 19963, 0.5
14000, 21, 19963, 0.6
14000, 22, 17973, 0.4
14000, 22, 17973, 0.5
14000, 22, 17973, 0.6
14000, 23, 7541, 0.4
14000, 23, 7541, 0.5
14000, 23, 7541, 0.6
14000, 24, 5124, 0.4
14000, 24, 5124, 0.5
14000, 24, 5124, 0.6
14000, 25, 13194, 0.4
14000, 25, 13194, 0.5
14000, 25, 13194, 0.6
14000, 26, 26097, 0.4
14000, 26, 26097, 0.5
14000, 26, 26097, 0.6
14000, 27, 2166, 0.4
14000, 27, 2166, 0.5
14000, 27, 2166, 0.6
14000, 28, 12107, 0.4
14000, 28, 12107, 0.5
14000, 28, 12107, 0.6
14000, 29, 2400, 0.4
14000, 29, 2400, 0.5
14000, 29, 2400, 0.6
14000, 30, 10328, 0.4
14000, 30, 10328, 0.5
14000, 30, 10328, 0.6
14000, 31, 18445, 0.4
14000, 31, 18445, 0.5
14000, 31, 18445, 0.6
14000, 32, 27954, 0.4
14000, 32, 27954, 0.5
14000, 32, 27954, 0.6
14000, 33, 15620, 0.4
14000, 33, 15620, 0.5
14000, 33, 15620, 0.6
14000, 34, 29138, 0.4
14000, 34, 29138, 0.5
14000, 34, 29138, 0.6
14000, 35, 19325, 0.4
14000, 35, 19325, 0.5
14000, 35, 19325, 0.6
14000, 36, 9546, 0.4
14000, 36, 9546, 0.5
14000, 36, 9546, 0.6
14000, 37, 21584, 0.4
14000, 37, 21584, 0.5
14000, 37, 21584, 0.6
14000, 38, 11719, 0.4
14000, 38, 11719, 0.5
14000, 38, 11719, 0.6
14000, 39, 7704, 0.4
14000, 39, 7704, 0.5
14000, 39, 7704, 0.6
14000, 40, 32356, 0.4
14000, 40, 32356, 0.5
14000, 40, 32356, 0.6
14000, 41, 166, 0.4
14000, 41, 166, 0.5
14000, 41, 166, 0.6
14000, 42, 13775, 0.4
14000, 42, 13775, 0.5
14000, 42, 13775, 0.6
14000, 43, 24352, 0.4
14000, 43, 24352, 0.5
14000, 43, 24352, 0.6
14000, 44, 1494, 0.4
14000, 44, 1494, 0.5
14000, 44, 1494, 0.6
14000, 45, 24356, 0.4
14000, 45, 24356, 0.5
14000, 45, 24356, 0.6
14000, 46, 4440, 0.4
14000, 46, 4440, 0.5
14000, 46, 4440, 0.6
14000, 47, 30689, 0.4
14000, 47, 30689, 0.5
14000, 47, 30689, 0.6
14000, 48, 6643, 0.4
14000, 48, 6643, 0.5
14000, 48, 6643, 0.6
14000, 49, 18826, 0.4
14000, 49, 18826, 0.5
14000, 49, 18826, 0.6
14000, 50, 23002, 0.4
14000, 50, 23002, 0.5
14000, 50, 23002, 0.6
