eCM, nPile, seed, R
7000, 2, 21, 0.4
7000, 2, 21, 0.5
7000, 2, 21, 0.6
7000, 3, 13034, 0.4
7000, 3, 13034, 0.5
7000, 3, 13034, 0.6
7000, 4, 30345, 0.4
7000, 4, 30345, 0.5
7000, 4, 30345, 0.6
7000, 5, 27411, 0.4
7000, 5, 27411, 0.5
7000, 5, 27411, 0.6
7000, 6, 434, 0.4
7000, 6, 434, 0.5
7000, 6, 434, 0.6
7000, 7, 8579, 0.4
7000, 7, 8579, 0.5
7000, 7, 8579, 0.6
7000, 8, 20265, 0.4
7000, 8, 20265, 0.5
7000, 8, 20265, 0.6
7000, 9, 13894, 0.4
7000, 9, 13894, 0.5
7000, 9, 13894, 0.6
7000, 10, 27466, 0.4
7000, 10, 27466, 0.5
7000, 10, 27466, 0.6
7000, 11, 240, 0.4
7000, 11, 240, 0.5
7000, 11, 240, 0.6
7000, 12, 19411, 0.4
7000, 12, 19411, 0.5
7000, 12, 19411, 0.6
7000, 13, 16218, 0.4
7000, 13, 16218, 0.5
7000, 13, 16218, 0.6
7000, 14, 31229, 0.4
7000, 14, 31229, 0.5
7000, 14, 31229, 0.6
7000, 15, 5727, 0.4
7000, 15, 5727, 0.5
7000, 15, 5727, 0.6
7000, 16, 4924, 0.4
7000, 16, 4924, 0.5
7000, 16, 4924, 0.6
7000, 17, 1858, 0.4
7000, 17, 1858, 0.5
7000, 17, 1858, 0.6
7000, 18, 19363, 0.4
7000, 18, 19363, 0.5
7000, 18, 19363, 0.6
7000, 19, 5027, 0.4
7000, 19, 5027, 0.5
7000, 19, 5027, 0.6
7000, 20, 25626, 0.4
7000, 20, 25626, 0.5
7000, 20, 25626, 0.6
7000, 21, 9166, 0.4
7000, 21, 9166, 0.5
7000, 21, 9166, 0.6
7000, 22, 26320, 0.4
7000, 22, 26320, 0.5
7000, 22, 26320, 0.6
7000, 23, 1925, 0.4
7000, 23, 1925, 0.5
7000, 23, 1925, 0.6
7000, 24, 27014, 0.4
7000, 24, 27014, 0.5
7000, 24, 27014, 0.6
7000, 25, 7316, 0.4
7000, 25, 7316, 0.5
7000, 25, 7316, 0.6
7000, 26, 4390, 0.4
7000, 26, 4390, 0.5
7000, 26, 4390, 0.6
7000, 27, 32597, 0.4
7000, 27, 32597, 0.5
7000, 27, 32597, 0.6
7000, 28, 20700, 0.4
7000, 28, 20700, 0.5
7000, 28, 20700, 0.6
7000, 29, 26701, 0.4
7000, 29, 26701, 0.5
7000, 29, 26701, 0.6
7000, 30, 20352, 0.4
7000, 30, 20352, 0.5
7000, 30, 20352, 0.6
7000, 31, 31412, 0.4
7000, 31, 31412, 0.5
7000, 31, 31412, 0.6
7000, 32, 4216, 0.4
7000, 32, 4216, 0.5
7000, 32, 4216, 0.6
7000, 33, 28992, 0.4
7000, 33, 28992, 0.5
7000, 33, 28992, 0.6
7000, 34, 24213, 0.4
7000, 34, 24213, 0.5
7000, 34, 24213, 0.6
7000, 35, 11673, 0.4
7000, 35, 11673, 0.5
7000, 35, 11673, 0.6
7000, 36, 24930, 0.4
7000, 36, 24930, 0.5
7000, 36, 24930, 0.6
7000, 37, 16998, 0.4
7000, 37, 16998, 0.5
7000, 37, 16998, 0.6
7000, 38, 24109, 0.4
7000, 38, 24109, 0.5
7000, 38, 24109, 0.6
7000, 39, 3095, 0.4
7000, 39, 3095, 0.5
7000, 39, 3095, 0.6
7000, 40, 22374, 0.4
7000, 40, 22374, 0.5
7000, 40, 22374, 0.6
