eCM, nPile, seed, R
7000, 2, 22303, 0.4
7000, 2, 22303, 0.5
7000, 2, 22303, 0.6
7000, 3, 29528, 0.4
7000, 3, 29528, 0.5
7000, 3, 29528, 0.6
7000, 4, 28317, 0.4
7000, 4, 28317, 0.5
7000, 4, 28317, 0.6
7000, 5, 22840, 0.4
7000, 5, 22840, 0.5
7000, 5, 22840, 0.6
7000, 6, 13647, 0.4
7000, 6, 13647, 0.5
7000, 6, 13647, 0.6
7000, 7, 5894, 0.4
7000, 7, 5894, 0.5
7000, 7, 5894, 0.6
7000, 8, 15648, 0.4
7000, 8, 15648, 0.5
7000, 8, 15648, 0.6
7000, 9, 21589, 0.4
7000, 9, 21589, 0.5
7000, 9, 21589, 0.6
7000, 10, 18794, 0.4
7000, 10, 18794, 0.5
7000, 10, 18794, 0.6
7000, 11, 6120, 0.4
7000, 11, 6120, 0.5
7000, 11, 6120, 0.6
7000, 12, 9841, 0.4
7000, 12, 9841, 0.5
7000, 12, 9841, 0.6
7000, 13, 29824, 0.4
7000, 13, 29824, 0.5
7000, 13, 29824, 0.6
7000, 14, 15471, 0.4
7000, 14, 15471, 0.5
7000, 14, 15471, 0.6
7000, 15, 24655, 0.4
7000, 15, 24655, 0.5
7000, 15, 24655, 0.6
7000, 16, 754, 0.4
7000, 16, 754, 0.5
7000, 16, 754, 0.6
7000, 17, 3438, 0.4
7000, 17, 3438, 0.5
7000, 17, 3438, 0.6
7000, 18, 23703, 0.4
7000, 18, 23703, 0.5
7000, 18, 23703, 0.6
7000, 19, 6870, 0.4
7000, 19, 6870, 0.5
7000, 19, 6870, 0.6
7000, 20, 2078, 0.4
7000, 20, 2078, 0.5
7000, 20, 2078, 0.6
7000, 21, 17336, 0.4
7000, 21, 17336, 0.5
7000, 21, 17336, 0.6
7000, 22, 2465, 0.4
7000, 22, 2465, 0.5
7000, 22, 2465, 0.6
7000, 23, 29995, 0.4
7000, 23, 29995, 0.5
7000, 23, 29995, 0.6
7000, 24, 3968, 0.4
7000, 24, 3968, 0.5
7000, 24, 3968, 0.6
7000, 25, 21128, 0.4
7000, 25, 21128, 0.5
7000, 25, 21128, 0.6
7000, 26, 1889, 0.4
7000, 26, 1889, 0.5
7000, 26, 1889, 0.6
7000, 27, 10615, 0.4
7000, 27, 10615, 0.5
7000, 27, 10615, 0.6
7000, 28, 1452, 0.4
7000, 28, 1452, 0.5
7000, 28, 1452, 0.6
7000, 29, 13954, 0.4
7000, 29, 13954, 0.5
7000, 29, 13954, 0.6
7000, 30, 12341, 0.4
7000, 30, 12341, 0.5
7000, 30, 12341, 0.6
7000, 31, 13250, 0.4
7000, 31, 13250, 0.5
7000, 31, 13250, 0.6
7000, 32, 16867, 0.4
7000, 32, 16867, 0.5
7000, 32, 16867, 0.6
7000, 33, 20988, 0.4
7000, 33, 20988, 0.5
7000, 33, 20988, 0.6
7000, 34, 14788, 0.4
7000, 34, 14788, 0.5
7000, 34, 14788, 0.6
7000, 35, 5510, 0.4
7000, 35, 5510, 0.5
7000, 35, 5510, 0.6
7000, 36, 28390, 0.4
7000, 36, 28390, 0.5
7000, 36, 28390, 0.6
7000, 37, 24609, 0.4
7000, 37, 24609, 0.5
7000, 37, 24609, 0.6
7000, 38, 23990, 0.4
7000, 38, 23990, 0.5
7000, 38, 23990, 0.6
7000, 39, 11660, 0.4
7000, 39, 11660, 0.5
7000, 39, 11660, 0.6
7000, 40, 26883, 0.4
7000, 40, 26883, 0.5
7000, 40, 26883, 0.6
7000, 41, 26483, 0.4
7000, 41, 26483, 0.5
7000, 41, 26483, 0.6
7000, 42, 30671, 0.4
7000, 42, 30671, 0.5
7000, 42, 30671, 0.6
7000, 43, 5159, 0.4
7000, 43, 5159, 0.5
7000, 43, 5159, 0.6
7000, 44, 22828, 0.4
7000, 44, 22828, 0.5
7000, 44, 22828, 0.6
7000, 45, 4590, 0.4
7000, 45, 4590, 0.5
7000, 45, 4590, 0.6
7000, 46, 21674, 0.4
7000, 46, 21674, 0.5
7000, 46, 21674, 0.6
7000, 47, 8382, 0.4
7000, 47, 8382, 0.5
7000, 47, 8382, 0.6
7000, 48, 14210, 0.4
7000, 48, 14210, 0.5
7000, 48, 14210, 0.6
7000, 49, 22640, 0.4
7000, 49, 22640, 0.5
7000, 49, 22640, 0.6
7000, 50, 18138, 0.4
7000, 50, 18138, 0.5
7000, 50, 18138, 0.6
14000, 2, 19270, 0.4
14000, 2, 19270, 0.5
14000, 2, 19270, 0.6
14000, 3, 9086, 0.4
14000, 3, 9086, 0.5
14000, 3, 9086, 0.6
14000, 4, 21093, 0.4
14000, 4, 21093, 0.5
14000, 4, 21093, 0.6
14000, 5, 5778, 0.4
14000, 5, 5778, 0.5
14000, 5, 5778, 0.6
14000, 6, 7568, 0.4
14000, 6, 7568, 0.5
14000, 6, 7568, 0.6
14000, 7, 945, 0.4
14000, 7, 945, 0.5
14000, 7, 945, 0.6
14000, 8, 2565, 0.4
14000, 8, 2565, 0.5
14000, 8, 2565, 0.6
14000, 9, 29432, 0.4
14000, 9, 29432, 0.5
14000, 9, 29432, 0.6
14000, 10, 6044, 0.4
14000, 10, 6044, 0.5
14000, 10, 6044, 0.6
14000, 11, 9201, 0.4
14000, 11, 9201, 0.5
14000, 11, 9201, 0.6
14000, 12, 26207, 0.4
14000, 12, 26207, 0.5
14000, 12, 26207, 0.6
14000, 13, 10117, 0.4
14000, 13, 10117, 0.5
14000, 13, 10117, 0.6
14000, 14, 20954, 0.4
14000, 14, 20954, 0.5
14000, 14, 20954, 0.6
14000, 15, 3648, 0.4
14000, 15, 3648, 0.5
14000, 15, 3648, 0.6
14000, 16, 22135, 0.4
14000, 16, 22135, 0.5
14000, 16, 22135, 0.6
14000, 17, 27087, 0.4
