eCM, nPile, seed, R
7000, 2, 9547, 0.4
7000, 2, 9547, 0.5
7000, 2, 9547, 0.6
7000, 3, 4893, 0.4
7000, 3, 4893, 0.5
7000, 3, 4893, 0.6
7000, 4, 6504, 0.4
7000, 4, 6504, 0.5
7000, 4, 6504, 0.6
7000, 5, 20367, 0.4
7000, 5, 20367, 0.5
7000, 5, 20367, 0.6
7000, 6, 27751, 0.4
7000, 6, 27751, 0.5
7000, 6, 27751, 0.6
7000, 7, 3855, 0.4
7000, 7, 3855, 0.5
7000, 7, 3855, 0.6
7000, 8, 17493, 0.4
7000, 8, 17493, 0.5
7000, 8, 17493, 0.6
7000, 9, 28707, 0.4
7000, 9, 28707, 0.5
7000, 9, 28707, 0.6
7000, 10, 23493, 0.4
7000, 10, 23493, 0.5
7000, 10, 23493, 0.6
7000, 11, 15610, 0.4
7000, 11, 15610, 0.5
7000, 11, 15610, 0.6
7000, 12, 5366, 0.4
7000, 12, 5366, 0.5
7000, 12, 5366, 0.6
7000, 13, 29976, 0.4
7000, 13, 29976, 0.5
7000, 13, 29976, 0.6
7000, 14, 12329, 0.4
7000, 14, 12329, 0.5
7000, 14, 12329, 0.6
7000, 15, 4265, 0.4
7000, 15, 4265, 0.5
7000, 15, 4265, 0.6
7000, 16, 31406, 0.4
7000, 16, 31406, 0.5
7000, 16, 31406, 0.6
7000, 17, 24374, 0.4
7000, 17, 24374, 0.5
7000, 17, 24374, 0.6
7000, 18, 3499, 0.4
7000, 18, 3499, 0.5
7000, 18, 3499, 0.6
7000, 19, 32542, 0.4
7000, 19, 32542, 0.5
7000, 19, 32542, 0.6
7000, 20, 24926, 0.4
7000, 20, 24926, 0.5
7000, 20, 24926, 0.6
7000, 21, 8464, 0.4
7000, 21, 8464, 0.5
7000, 21, 8464, 0.6
7000, 22, 28188, 0.4
7000, 22, 28188, 0.5
7000, 22, 28188, 0.6
7000, 23, 13424, 0.4
7000, 23, 13424, 0.5
7000, 23, 13424, 0.6
7000, 24, 29263, 0.4
7000, 24, 29263, 0.5
7000, 24, 29263, 0.6
7000, 25, 25567, 0.4
7000, 25, 25567, 0.5
7000, 25, 25567, 0.6
7000, 26, 26737, 0.4
7000, 26, 26737, 0.5
7000, 26, 26737, 0.6
7000, 27, 446, 0.4
7000, 27, 446, 0.5
7000, 27, 446, 0.6
7000, 28, 3275, 0.4
7000, 28, 3275, 0.5
7000, 28, 3275, 0.6
7000, 29, 9299, 0.4
7000, 29, 9299, 0.5
7000, 29, 9299, 0.6
7000, 30, 8485, 0.4
7000, 30, 8485, 0.5
7000, 30, 8485, 0.6
7000, 31, 18786, 0.4
7000, 31, 18786, 0.5
7000, 31, 18786, 0.6
7000, 32, 32447, 0.4
7000, 32, 32447, 0.5
7000, 32, 32447, 0.6
7000, 33, 31100, 0.4
7000, 33, 31100, 0.5
7000, 33, 31100, 0.6
7000, 34, 26305, 0.4
7000, 34, 26305, 0.5
7000, 34, 26305, 0.6
7000, 35, 17023, 0.4
7000, 35, 17023, 0.5
7000, 35, 17023, 0.6
7000, 36, 25005, 0.4
7000, 36, 25005, 0.5
7000, 36, 25005, 0.6
7000, 37, 26003, 0.4
7000, 37, 26003, 0.5
7000, 37, 26003, 0.6
7000, 38, 16365, 0.4
7000, 38, 16365, 0.5
7000, 38, 16365, 0.6
7000, 39, 12747, 0.4
7000, 39, 12747, 0.5
7000, 39, 12747, 0.6
7000, 40, 13142, 0.4
7000, 40, 13142, 0.5
7000, 40, 13142, 0.6
7000, 41, 4079, 0.4
7000, 41, 4079, 0.5
7000, 41, 4079, 0.6
7000, 42, 13569, 0.4
7000, 42, 13569, 0.5
7000, 42, 13569, 0.6
7000, 43, 29492, 0.4
7000, 43, 29492, 0.5
7000, 43, 29492, 0.6
7000, 44, 10191, 0.4
7000, 44, 10191, 0.5
7000, 44, 10191, 0.6
7000, 45, 11403, 0.4
7000, 45, 11403, 0.5
7000, 45, 11403, 0.6
