eCM, nPile, seed, R
7000, 2, 31311, 0.4
7000, 2, 31311, 0.5
7000, 2, 31311, 0.6
7000, 3, 11475, 0.4
7000, 3, 11475, 0.5
7000, 3, 11475, 0.6
7000, 4, 1055, 0.4
7000, 4, 1055, 0.5
7000, 4, 1055, 0.6
7000, 5, 15984, 0.4
7000, 5, 15984, 0.5
7000, 5, 15984, 0.6
7000, 6, 31079, 0.4
7000, 6, 31079, 0.5
7000, 6, 31079, 0.6
7000, 7, 32598, 0.4
7000, 7, 32598, 0.5
7000, 7, 32598, 0.6
7000, 8, 14349, 0.4
7000, 8, 14349, 0.5
7000, 8, 14349, 0.6
7000, 9, 8498, 0.4
7000, 9, 8498, 0.5
7000, 9, 8498, 0.6
7000, 10, 462, 0.4
7000, 10, 462, 0.5
7000, 10, 462, 0.6
7000, 11, 19380, 0.4
7000, 11, 19380, 0.5
7000, 11, 19380, 0.6
7000, 12, 13640, 0.4
7000, 12, 13640, 0.5
7000, 12, 13640, 0.6
7000, 13, 14176, 0.4
7000, 13, 14176, 0.5
7000, 13, 14176, 0.6
7000, 14, 23289, 0.4
7000, 14, 23289, 0.5
7000, 14, 23289, 0.6
7000, 15, 27951, 0.4
7000, 15, 27951, 0.5
7000, 15, 27951, 0.6
7000, 16, 23756, 0.4
7000, 16, 23756, 0.5
7000, 16, 23756, 0.6
7000, 17, 11946, 0.4
7000, 17, 11946, 0.5
7000, 17, 11946, 0.6
7000, 18, 16965, 0.4
7000, 18, 16965, 0.5
7000, 18, 16965, 0.6
7000, 19, 4459, 0.4
7000, 19, 4459, 0.5
7000, 19, 4459, 0.6
7000, 20, 24942, 0.4
7000, 20, 24942, 0.5
7000, 20, 24942, 0.6
7000, 21, 11484, 0.4
7000, 21, 11484, 0.5
7000, 21, 11484, 0.6
7000, 22, 26319, 0.4
7000, 22, 26319, 0.5
7000, 22, 26319, 0.6
7000, 23, 27663, 0.4
7000, 23, 27663, 0.5
7000, 23, 27663, 0.6
7000, 24, 7933, 0.4
7000, 24, 7933, 0.5
7000, 24, 7933, 0.6
7000, 25, 10676, 0.4
7000, 25, 10676, 0.5
7000, 25, 10676, 0.6
7000, 26, 2464, 0.4
7000, 26, 2464, 0.5
7000, 26, 2464, 0.6
7000, 27, 10225, 0.4
7000, 27, 10225, 0.5
7000, 27, 10225, 0.6
7000, 28, 24296, 0.4
7000, 28, 24296, 0.5
7000, 28, 24296, 0.6
7000, 29, 9007, 0.4
7000, 29, 9007, 0.5
7000, 29, 9007, 0.6
7000, 30, 8530, 0.4
7000, 30, 8530, 0.5
7000, 30, 8530, 0.6
7000, 31, 25063, 0.4
7000, 31, 25063, 0.5
7000, 31, 25063, 0.6
7000, 32, 8575, 0.4
7000, 32, 8575, 0.5
7000, 32, 8575, 0.6
7000, 33, 23243, 0.4
7000, 33, 23243, 0.5
7000, 33, 23243, 0.6
7000, 34, 548, 0.4
7000, 34, 548, 0.5
7000, 34, 548, 0.6
7000, 35, 25072, 0.4
7000, 35, 25072, 0.5
7000, 35, 25072, 0.6
7000, 36, 3431, 0.4
7000, 36, 3431, 0.5
7000, 36, 3431, 0.6
7000, 37, 2682, 0.4
7000, 37, 2682, 0.5
7000, 37, 2682, 0.6
7000, 38, 4055, 0.4
7000, 38, 4055, 0.5
7000, 38, 4055, 0.6
7000, 39, 7165, 0.4
7000, 39, 7165, 0.5
7000, 39, 7165, 0.6
7000, 40, 21883, 0.4
7000, 40, 21883, 0.5
7000, 40, 21883, 0.6
7000, 41, 11145, 0.4
7000, 41, 11145, 0.5
7000, 41, 11145, 0.6
7000, 42, 20137, 0.4
7000, 42, 20137, 0.5
7000, 42, 20137, 0.6
7000, 43, 25515, 0.4
7000, 43, 25515, 0.5
7000, 43, 25515, 0.6
7000, 44, 11781, 0.4
7000, 44, 11781, 0.5
7000, 44, 11781, 0.6
7000, 45, 29893, 0.4
7000, 45, 29893, 0.5
7000, 45, 29893, 0.6
7000, 46, 36, 0.4
7000, 46, 36, 0.5
7000, 46, 36, 0.6
7000, 47, 24451, 0.4
7000, 47, 24451, 0.5
7000, 47, 24451, 0.6
7000, 48, 22986, 0.4
7000, 48, 22986, 0.5
7000, 48, 22986, 0.6
7000, 49, 11197, 0.4
7000, 49, 11197, 0.5
7000, 49, 11197, 0.6
7000, 50, 12505, 0.4
7000, 50, 12505, 0.5
7000, 50, 12505, 0.6
14000, 2, 13239, 0.4
14000, 2, 13239, 0.5
14000, 2, 13239, 0.6
14000, 3, 31695, 0.4
14000, 3, 31695, 0.5
14000, 3, 31695, 0.6
14000, 4, 836, 0.4
14000, 4, 836, 0.5
14000, 4, 836, 0.6
14000, 5, 9398, 0.4
14000, 5, 9398, 0.5
14000, 5, 9398, 0.6
14000, 6, 25613, 0.4
14000, 6, 25613, 0.5
14000, 6, 25613, 0.6
14000, 7, 25990, 0.4
14000, 7, 25990, 0.5
14000, 7, 25990, 0.6
14000, 8, 3295, 0.4
14000, 8, 3295, 0.5
14000, 8, 3295, 0.6
14000, 9, 18588, 0.4
14000, 9, 18588, 0.5
14000, 9, 18588, 0.6
14000, 10, 15310, 0.4
14000, 10, 15310, 0.5
14000, 10, 15310, 0.6
14000, 11, 30868, 0.4
14000, 11, 30868, 0.5
14000, 11, 30868, 0.6
14000, 12, 25877, 0.4
14000, 12, 25877, 0.5
14000, 12, 25877, 0.6
14000, 13, 32553, 0.4
14000, 13, 32553, 0.5
14000, 13, 32553, 0.6
14000, 14, 14569, 0.4
14000, 14, 14569, 0.5
14000, 14, 14569, 0.6
14000, 15, 27526, 0.4
14000, 15, 27526, 0.5
14000, 15, 27526, 0.6
14000, 16, 24140, 0.4
14000, 16, 24140, 0.5
14000, 16, 24140, 0.6
14000, 17, 32286, 0.4
14000, 17, 32286, 0.5
14000, 17, 32286, 0.6
14000, 18, 5398, 0.4
14000, 18, 5398, 0.5
14000, 18, 5398, 0.6
14000, 19, 10722, 0.4
14000, 19, 10722, 0.5
14000, 19, 10722, 0.6
14000, 20, 2050, 0.4
14000, 20, 2050, 0.5
14000, 20, 2050, 0.6
14000, 21, 28572, 0.4
14000, 21, 28572, 0.5
14000, 21, 28572, 0.6
14000, 22, 15508, 0.4
14000, 22, 15508, 0.5
14000, 22, 15508, 0.6
14000, 23, 28471, 0.4
14000, 23, 28471, 0.5
14000, 23, 28471, 0.6
14000, 24, 13426, 0.4
14000, 24, 13426, 0.5
14000, 24, 13426, 0.6
14000, 25, 24653, 0.4
14000, 25, 24653, 0.5
14000, 25, 24653, 0.6
14000, 26, 7692, 0.4
14000, 26, 7692, 0.5
14000, 26, 7692, 0.6
14000, 27, 442, 0.4
14000, 27, 442, 0.5
14000, 27, 442, 0.6
14000, 28, 13833, 0.4
14000, 28, 13833, 0.5
14000, 28, 13833, 0.6
14000, 29, 11282, 0.4
14000, 29, 11282, 0.5
14000, 29, 11282, 0.6
14000, 30, 11324, 0.4
14000, 30, 11324, 0.5
14000, 30, 11324, 0.6
14000, 31, 20207, 0.4
14000, 31, 20207, 0.5
14000, 31, 20207, 0.6
14000, 32, 28922, 0.4
14000, 32, 28922, 0.5
14000, 32, 28922, 0.6
14000, 33, 22862, 0.4
14000, 33, 22862, 0.5
14000, 33, 22862, 0.6
14000, 34, 13926, 0.4
14000, 34, 13926, 0.5
14000, 34, 13926, 0.6
14000, 35, 5910, 0.4
14000, 35, 5910, 0.5
14000, 35, 5910, 0.6
14000, 36, 28800, 0.4
14000, 36, 28800, 0.5
14000, 36, 28800, 0.6
14000, 37, 8690, 0.4
14000, 37, 8690, 0.5
14000, 37, 8690, 0.6
14000, 38, 23185, 0.4
14000, 38, 23185, 0.5
14000, 38, 23185, 0.6
14000, 39, 13978, 0.4
14000, 39, 13978, 0.5
14000, 39, 13978, 0.6
14000, 40, 28873, 0.4
14000, 40, 28873, 0.5
14000, 40, 28873, 0.6
14000, 41, 19333, 0.4
14000, 41, 19333, 0.5
14000, 41, 19333, 0.6
14000, 42, 11869, 0.4
14000, 42, 11869, 0.5
14000, 42, 11869, 0.6
14000, 43, 9905, 0.4
14000, 43, 9905, 0.5
14000, 43, 9905, 0.6
14000, 44, 32020, 0.4
14000, 44, 32020, 0.5
14000, 44, 32020, 0.6
14000, 45, 607, 0.4
14000, 45, 607, 0.5
14000, 45, 607, 0.6
14000, 46, 30523, 0.4
14000, 46, 30523, 0.5
14000, 46, 30523, 0.6
14000, 47, 2089, 0.4
14000, 47, 2089, 0.5
14000, 47, 2089, 0.6
14000, 48, 25283, 0.4
14000, 48, 25283, 0.5
14000, 48, 25283, 0.6
14000, 49, 19116, 0.4
14000, 49, 19116, 0.5
14000, 49, 19116, 0.6
14000, 50, 14080, 0.4
14000, 50, 14080, 0.5
14000, 50, 14080, 0.6
