eCM, nPile, seed, R
7000, 2, 27117, 0.4
7000, 2, 27117, 0.5
7000, 2, 27117, 0.6
7000, 3, 29738, 0.4
7000, 3, 29738, 0.5
7000, 3, 29738, 0.6
7000, 4, 16792, 0.4
7000, 4, 16792, 0.5
7000, 4, 16792, 0.6
7000, 5, 7466, 0.4
7000, 5, 7466, 0.5
7000, 5, 7466, 0.6
7000, 6, 29902, 0.4
7000, 6, 29902, 0.5
7000, 6, 29902, 0.6
7000, 7, 13011, 0.4
7000, 7, 13011, 0.5
7000, 7, 13011, 0.6
7000, 8, 30911, 0.4
7000, 8, 30911, 0.5
7000, 8, 30911, 0.6
7000, 9, 4709, 0.4
7000, 9, 4709, 0.5
7000, 9, 4709, 0.6
7000, 10, 20218, 0.4
7000, 10, 20218, 0.5
7000, 10, 20218, 0.6
7000, 11, 11327, 0.4
7000, 11, 11327, 0.5
7000, 11, 11327, 0.6
7000, 12, 4964, 0.4
7000, 12, 4964, 0.5
7000, 12, 4964, 0.6
7000, 13, 11916, 0.4
7000, 13, 11916, 0.5
7000, 13, 11916, 0.6
7000, 14, 6246, 0.4
7000, 14, 6246, 0.5
7000, 14, 6246, 0.6
7000, 15, 30356, 0.4
7000, 15, 30356, 0.5
7000, 15, 30356, 0.6
7000, 16, 18514, 0.4
7000, 16, 18514, 0.5
7000, 16, 18514, 0.6
7000, 17, 10094, 0.4
7000, 17, 10094, 0.5
7000, 17, 10094, 0.6
7000, 18, 1434, 0.4
7000, 18, 1434, 0.5
7000, 18, 1434, 0.6
7000, 19, 27217, 0.4
7000, 19, 27217, 0.5
7000, 19, 27217, 0.6
7000, 20, 6777, 0.4
7000, 20, 6777, 0.5
7000, 20, 6777, 0.6
7000, 21, 22966, 0.4
7000, 21, 22966, 0.5
7000, 21, 22966, 0.6
7000, 22, 1045, 0.4
7000, 22, 1045, 0.5
7000, 22, 1045, 0.6
7000, 23, 17980, 0.4
7000, 23, 17980, 0.5
