eCM, nPile, seed, R
7000, 2, 16110, 0.4
7000, 2, 16110, 0.5
7000, 2, 16110, 0.6
7000, 3, 6782, 0.4
7000, 3, 6782, 0.5
7000, 3, 6782, 0.6
7000, 4, 32029, 0.4
7000, 4, 32029, 0.5
7000, 4, 32029, 0.6
7000, 5, 8843, 0.4
7000, 5, 8843, 0.5
7000, 5, 8843, 0.6
7000, 6, 1548, 0.4
7000, 6, 1548, 0.5
7000, 6, 1548, 0.6
7000, 7, 13382, 0.4
7000, 7, 13382, 0.5
7000, 7, 13382, 0.6
7000, 8, 9016, 0.4
7000, 8, 9016, 0.5
7000, 8, 9016, 0.6
7000, 9, 30912, 0.4
7000, 9, 30912, 0.5
7000, 9, 30912, 0.6
7000, 10, 12237, 0.4
7000, 10, 12237, 0.5
7000, 10, 12237, 0.6
7000, 11, 1321, 0.4
7000, 11, 1321, 0.5
7000, 11, 1321, 0.6
7000, 12, 29344, 0.4
7000, 12, 29344, 0.5
7000, 12, 29344, 0.6
7000, 13, 9331, 0.4
7000, 13, 9331, 0.5
7000, 13, 9331, 0.6
7000, 14, 9131, 0.4
7000, 14, 9131, 0.5
7000, 14, 9131, 0.6
7000, 15, 31342, 0.4
7000, 15, 31342, 0.5
7000, 15, 31342, 0.6
7000, 16, 31725, 0.4
7000, 16, 31725, 0.5
7000, 16, 31725, 0.6
7000, 17, 10408, 0.4
7000, 17, 10408, 0.5
7000, 17, 10408, 0.6
7000, 18, 24030, 0.4
7000, 18, 24030, 0.5
7000, 18, 24030, 0.6
7000, 19, 29111, 0.4
7000, 19, 29111, 0.5
7000, 19, 29111, 0.6
7000, 20, 30067, 0.4
7000, 20, 30067, 0.5
7000, 20, 30067, 0.6
7000, 21, 6352, 0.4
7000, 21, 6352, 0.5
7000, 21, 6352, 0.6
7000, 22, 17025, 0.4
7000, 22, 17025, 0.5
7000, 22, 17025, 0.6
7000, 23, 30500, 0.4
7000, 23, 30500, 0.5
7000, 23, 30500, 0.6
7000, 24, 31734, 0.4
7000, 24, 31734, 0.5
7000, 24, 31734, 0.6
7000, 25, 9905, 0.4
7000, 25, 9905, 0.5
7000, 25, 9905, 0.6
7000, 26, 2339, 0.4
7000, 26, 2339, 0.5
7000, 26, 2339, 0.6
7000, 27, 6794, 0.4
7000, 27, 6794, 0.5
7000, 27, 6794, 0.6
7000, 28, 13014, 0.4
7000, 28, 13014, 0.5
7000, 28, 13014, 0.6
7000, 29, 12345, 0.4
7000, 29, 12345, 0.5
7000, 29, 12345, 0.6
7000, 30, 5179, 0.4
7000, 30, 5179, 0.5
7000, 30, 5179, 0.6
7000, 31, 31987, 0.4
7000, 31, 31987, 0.5
7000, 31, 31987, 0.6
7000, 32, 21584, 0.4
7000, 32, 21584, 0.5
7000, 32, 21584, 0.6
7000, 33, 30744, 0.4
7000, 33, 30744, 0.5
7000, 33, 30744, 0.6
7000, 34, 17028, 0.4
7000, 34, 17028, 0.5
7000, 34, 17028, 0.6
7000, 35, 11961, 0.4
7000, 35, 11961, 0.5
7000, 35, 11961, 0.6
7000, 36, 10500, 0.4
7000, 36, 10500, 0.5
7000, 36, 10500, 0.6
7000, 37, 735, 0.4
7000, 37, 735, 0.5
7000, 37, 735, 0.6
7000, 38, 12362, 0.4
7000, 38, 12362, 0.5
7000, 38, 12362, 0.6
7000, 39, 2154, 0.4
