eCM, nPile, seed, R
7000, 2, 3470, 0.4
7000, 2, 3470, 0.5
7000, 2, 3470, 0.6
7000, 3, 1218, 0.4
7000, 3, 1218, 0.5
7000, 3, 1218, 0.6
7000, 4, 12723, 0.4
7000, 4, 12723, 0.5
7000, 4, 12723, 0.6
7000, 5, 13847, 0.4
7000, 5, 13847, 0.5
7000, 5, 13847, 0.6
7000, 6, 19450, 0.4
7000, 6, 19450, 0.5
7000, 6, 19450, 0.6
7000, 7, 26224, 0.4
7000, 7, 26224, 0.5
7000, 7, 26224, 0.6
7000, 8, 3723, 0.4
7000, 8, 3723, 0.5
7000, 8, 3723, 0.6
7000, 9, 2330, 0.4
7000, 9, 2330, 0.5
7000, 9, 2330, 0.6
7000, 10, 24397, 0.4
7000, 10, 24397, 0.5
7000, 10, 24397, 0.6
7000, 11, 32730, 0.4
7000, 11, 32730, 0.5
7000, 11, 32730, 0.6
7000, 12, 26892, 0.4
7000, 12, 26892, 0.5
7000, 12, 26892, 0.6
7000, 13, 15377, 0.4
7000, 13, 15377, 0.5
7000, 13, 15377, 0.6
7000, 14, 23353, 0.4
7000, 14, 23353, 0.5
7000, 14, 23353, 0.6
7000, 15, 7168, 0.4
7000, 15, 7168, 0.5
7000, 15, 7168, 0.6
7000, 16, 27128, 0.4
7000, 16, 27128, 0.5
7000, 16, 27128, 0.6
7000, 17, 17326, 0.4
7000, 17, 17326, 0.5
7000, 17, 17326, 0.6
7000, 18, 6993, 0.4
7000, 18, 6993, 0.5
7000, 18, 6993, 0.6
7000, 19, 6372, 0.4
7000, 19, 6372, 0.5
7000, 19, 6372, 0.6
7000, 20, 25667, 0.4
7000, 20, 25667, 0.5
7000, 20, 25667, 0.6
7000, 21, 4511, 0.4
7000, 21, 4511, 0.5
7000, 21, 4511, 0.6
7000, 22, 6204, 0.4
7000, 22, 6204, 0.5
7000, 22, 6204, 0.6
7000, 23, 15363, 0.4
7000, 23, 15363, 0.5
7000, 23, 15363, 0.6
7000, 24, 13476, 0.4
7000, 24, 13476, 0.5
7000, 24, 13476, 0.6
7000, 25, 6429, 0.4
7000, 25, 6429, 0.5
7000, 25, 6429, 0.6
7000, 26, 32016, 0.4
7000, 26, 32016, 0.5
7000, 26, 32016, 0.6
7000, 27, 29353, 0.4
7000, 27, 29353, 0.5
7000, 27, 29353, 0.6
7000, 28, 26400, 0.4
7000, 28, 26400, 0.5
7000, 28, 26400, 0.6
7000, 29, 15617, 0.4
7000, 29, 15617, 0.5
7000, 29, 15617, 0.6
7000, 30, 20895, 0.4
7000, 30, 20895, 0.5
7000, 30, 20895, 0.6
7000, 31, 19425, 0.4
7000, 31, 19425, 0.5
7000, 31, 19425, 0.6
7000, 32, 29839, 0.4
7000, 32, 29839, 0.5
7000, 32, 29839, 0.6
7000, 33, 5381, 0.4
7000, 33, 5381, 0.5
7000, 33, 5381, 0.6
7000, 34, 11537, 0.4
7000, 34, 11537, 0.5
7000, 34, 11537, 0.6
7000, 35, 5173, 0.4
7000, 35, 5173, 0.5
7000, 35, 5173, 0.6
7000, 36, 26233, 0.4
7000, 36, 26233, 0.5
7000, 36, 26233, 0.6
7000, 37, 22118, 0.4
7000, 37, 22118, 0.5
7000, 37, 22118, 0.6
7000, 38, 1846, 0.4
7000, 38, 1846, 0.5
7000, 38, 1846, 0.6
7000, 39, 12912, 0.4
7000, 39, 12912, 0.5
7000, 39, 12912, 0.6
7000, 40, 30388, 0.4
7000, 40, 30388, 0.5
7000, 40, 30388, 0.6
7000, 41, 24731, 0.4
7000, 41, 24731, 0.5
7000, 41, 24731, 0.6
7000, 42, 15769, 0.4
7000, 42, 15769, 0.5
7000, 42, 15769, 0.6
7000, 43, 9926, 0.4
7000, 43, 9926, 0.5
7000, 43, 9926, 0.6
7000, 44, 27259, 0.4
7000, 44, 27259, 0.5
7000, 44, 27259, 0.6
7000, 45, 1259, 0.4
7000, 45, 1259, 0.5
7000, 45, 1259, 0.6
7000, 46, 5802, 0.4
7000, 46, 5802, 0.5
7000, 46, 5802, 0.6
7000, 47, 9100, 0.4
7000, 47, 9100, 0.5
7000, 47, 9100, 0.6
7000, 48, 31583, 0.4
7000, 48, 31583, 0.5
7000, 48, 31583, 0.6
7000, 49, 27436, 0.4
7000, 49, 27436, 0.5
7000, 49, 27436, 0.6
7000, 50, 16046, 0.4
7000, 50, 16046, 0.5
7000, 50, 16046, 0.6
14000, 2, 24672, 0.4
14000, 2, 24672, 0.5
14000, 2, 24672, 0.6
14000, 3, 28352, 0.4
14000, 3, 28352, 0.5
14000, 3, 28352, 0.6
14000, 4, 12007, 0.4
14000, 4, 12007, 0.5
14000, 4, 12007, 0.6
14000, 5, 28206, 0.4
14000, 5, 28206, 0.5
14000, 5, 28206, 0.6
14000, 6, 21956, 0.4
14000, 6, 21956, 0.5
14000, 6, 21956, 0.6
14000, 7, 31309, 0.4
14000, 7, 31309, 0.5
14000, 7, 31309, 0.6
14000, 8, 13068, 0.4
14000, 8, 13068, 0.5
14000, 8, 13068, 0.6
14000, 9, 1166, 0.4
14000, 9, 1166, 0.5
14000, 9, 1166, 0.6
14000, 10, 19452, 0.4
14000, 10, 19452, 0.5
14000, 10, 19452, 0.6
14000, 11, 17076, 0.4
14000, 11, 17076, 0.5
14000, 11, 17076, 0.6
14000, 12, 24376, 0.4
14000, 12, 24376, 0.5
14000, 12, 24376, 0.6
14000, 13, 10528, 0.4
14000, 13, 10528, 0.5
14000, 13, 10528, 0.6
14000, 14, 13818, 0.4
14000, 14, 13818, 0.5
14000, 14, 13818, 0.6
14000, 15, 28226, 0.4
14000, 15, 28226, 0.5
14000, 15, 28226, 0.6
14000, 16, 31514, 0.4
14000, 16, 31514, 0.5
14000, 16, 31514, 0.6
14000, 17, 9124, 0.4
14000, 17, 9124, 0.5
14000, 17, 9124, 0.6
14000, 18, 5016, 0.4
14000, 18, 5016, 0.5
14000, 18, 5016, 0.6
14000, 19, 13688, 0.4
14000, 19, 13688, 0.5
14000, 19, 13688, 0.6
14000, 20, 1428, 0.4
14000, 20, 1428, 0.5
14000, 20, 1428, 0.6
14000, 21, 2297, 0.4
14000, 21, 2297, 0.5
14000, 21, 2297, 0.6
14000, 22, 15115, 0.4
14000, 22, 15115, 0.5
14000, 22, 15115, 0.6
14000, 23, 3370, 0.4
14000, 23, 3370, 0.5
14000, 23, 3370, 0.6
14000, 24, 28661, 0.4
14000, 24, 28661, 0.5
14000, 24, 28661, 0.6
14000, 25, 31269, 0.4
14000, 25, 31269, 0.5
14000, 25, 31269, 0.6
14000, 26, 18911, 0.4
14000, 26, 18911, 0.5
14000, 26, 18911, 0.6
14000, 27, 10719, 0.4
14000, 27, 10719, 0.5
14000, 27, 10719, 0.6
14000, 28, 13572, 0.4
14000, 28, 13572, 0.5
14000, 28, 13572, 0.6
14000, 29, 25481, 0.4
14000, 29, 25481, 0.5
14000, 29, 25481, 0.6
14000, 30, 4821, 0.4
14000, 30, 4821, 0.5
14000, 30, 4821, 0.6
14000, 31, 11601, 0.4
14000, 31, 11601, 0.5
14000, 31, 11601, 0.6
14000, 32, 18759, 0.4
14000, 32, 18759, 0.5
14000, 32, 18759, 0.6
14000, 33, 7386, 0.4
14000, 33, 7386, 0.5
14000, 33, 7386, 0.6
14000, 34, 27487, 0.4
14000, 34, 27487, 0.5
14000, 34, 27487, 0.6
14000, 35, 18462, 0.4
14000, 35, 18462, 0.5
14000, 35, 18462, 0.6
14000, 36, 1672, 0.4
14000, 36, 1672, 0.5
14000, 36, 1672, 0.6
14000, 37, 4281, 0.4
14000, 37, 4281, 0.5
14000, 37, 4281, 0.6
14000, 38, 9454, 0.4
14000, 38, 9454, 0.5
14000, 38, 9454, 0.6
14000, 39, 22893, 0.4
14000, 39, 22893, 0.5
14000, 39, 22893, 0.6
14000, 40, 14887, 0.4
14000, 40, 14887, 0.5
14000, 40, 14887, 0.6
14000, 41, 7323, 0.4
14000, 41, 7323, 0.5
14000, 41, 7323, 0.6
14000, 42, 16246, 0.4
14000, 42, 16246, 0.5
14000, 42, 16246, 0.6
14000, 43, 10314, 0.4
14000, 43, 10314, 0.5
14000, 43, 10314, 0.6
14000, 44, 13405, 0.4
14000, 44, 13405, 0.5
14000, 44, 13405, 0.6
14000, 45, 29370, 0.4
14000, 45, 29370, 0.5
14000, 45, 29370, 0.6
14000, 46, 27966, 0.4
14000, 46, 27966, 0.5
14000, 46, 27966, 0.6
14000, 47, 10323, 0.4
14000, 47, 10323, 0.5
14000, 47, 10323, 0.6
14000, 48, 7787, 0.4
14000, 48, 7787, 0.5
14000, 48, 7787, 0.6
14000, 49, 19059, 0.4
14000, 49, 19059, 0.5
14000, 49, 19059, 0.6
14000, 50, 28463, 0.4
14000, 50, 28463, 0.5
14000, 50, 28463, 0.6
