eCM, nPile, seed, R
7000, 2, 998, 0.4
7000, 2, 998, 0.5
7000, 2, 998, 0.6
7000, 3, 14935, 0.4
7000, 3, 14935, 0.5
7000, 3, 14935, 0.6
7000, 4, 26651, 0.4
7000, 4, 26651, 0.5
7000, 4, 26651, 0.6
7000, 5, 7513, 0.4
7000, 5, 7513, 0.5
7000, 5, 7513, 0.6
7000, 6, 26577, 0.4
7000, 6, 26577, 0.5
7000, 6, 26577, 0.6
7000, 7, 8722, 0.4
7000, 7, 8722, 0.5
7000, 7, 8722, 0.6
7000, 8, 2161, 0.4
7000, 8, 2161, 0.5
7000, 8, 2161, 0.6
7000, 9, 31981, 0.4
7000, 9, 31981, 0.5
7000, 9, 31981, 0.6
7000, 10, 30271, 0.4
7000, 10, 30271, 0.5
7000, 10, 30271, 0.6
7000, 11, 19147, 0.4
7000, 11, 19147, 0.5
7000, 11, 19147, 0.6
7000, 12, 8593, 0.4
7000, 12, 8593, 0.5
7000, 12, 8593, 0.6
7000, 13, 29852, 0.4
7000, 13, 29852, 0.5
7000, 13, 29852, 0.6
7000, 14, 30815, 0.4
7000, 14, 30815, 0.5
7000, 14, 30815, 0.6
7000, 15, 20008, 0.4
7000, 15, 20008, 0.5
7000, 15, 20008, 0.6
7000, 16, 27011, 0.4
7000, 16, 27011, 0.5
7000, 16, 27011, 0.6
7000, 17, 16577, 0.4
7000, 17, 16577, 0.5
7000, 17, 16577, 0.6
7000, 18, 258, 0.4
7000, 18, 258, 0.5
7000, 18, 258, 0.6
7000, 19, 32286, 0.4
7000, 19, 32286, 0.5
7000, 19, 32286, 0.6
7000, 20, 9220, 0.4
7000, 20, 9220, 0.5
7000, 20, 9220, 0.6
7000, 21, 16493, 0.4
7000, 21, 16493, 0.5
7000, 21, 16493, 0.6
7000, 22, 3050, 0.4
7000, 22, 3050, 0.5
7000, 22, 3050, 0.6
7000, 23, 22158, 0.4
7000, 23, 22158, 0.5
7000, 23, 22158, 0.6
7000, 24, 25253, 0.4
7000, 24, 25253, 0.5
7000, 24, 25253, 0.6
