eCM, nPile, seed, R
7000, 2, 14549, 0.4
7000, 2, 14549, 0.5
7000, 2, 14549, 0.6
7000, 3, 25542, 0.4
7000, 3, 25542, 0.5
7000, 3, 25542, 0.6
7000, 4, 32365, 0.4
7000, 4, 32365, 0.5
7000, 4, 32365, 0.6
7000, 5, 25145, 0.4
7000, 5, 25145, 0.5
7000, 5, 25145, 0.6
7000, 6, 20916, 0.4
7000, 6, 20916, 0.5
7000, 6, 20916, 0.6
7000, 7, 18327, 0.4
7000, 7, 18327, 0.5
7000, 7, 18327, 0.6
7000, 8, 26747, 0.4
7000, 8, 26747, 0.5
7000, 8, 26747, 0.6
7000, 9, 15604, 0.4
7000, 9, 15604, 0.5
7000, 9, 15604, 0.6
7000, 10, 30296, 0.4
7000, 10, 30296, 0.5
7000, 10, 30296, 0.6
7000, 11, 13020, 0.4
7000, 11, 13020, 0.5
7000, 11, 13020, 0.6
7000, 12, 21872, 0.4
7000, 12, 21872, 0.5
7000, 12, 21872, 0.6
7000, 13, 23603, 0.4
7000, 13, 23603, 0.5
7000, 13, 23603, 0.6
7000, 14, 19345, 0.4
7000, 14, 19345, 0.5
7000, 14, 19345, 0.6
7000, 15, 26903, 0.4
7000, 15, 26903, 0.5
7000, 15, 26903, 0.6
7000, 16, 1500, 0.4
7000, 16, 1500, 0.5
7000, 16, 1500, 0.6
7000, 17, 2286, 0.4
7000, 17, 2286, 0.5
7000, 17, 2286, 0.6
7000, 18, 5497, 0.4
7000, 18, 5497, 0.5
7000, 18, 5497, 0.6
7000, 19, 29133, 0.4
7000, 19, 29133, 0.5
7000, 19, 29133, 0.6
7000, 20, 3372, 0.4
7000, 20, 3372, 0.5
7000, 20, 3372, 0.6
7000, 21, 25052, 0.4
7000, 21, 25052, 0.5
7000, 21, 25052, 0.6
7000, 22, 26239, 0.4
7000, 22, 26239, 0.5
7000, 22, 26239, 0.6
7000, 23, 29565, 0.4
7000, 23, 29565, 0.5
7000, 23, 29565, 0.6
7000, 24, 27758, 0.4
7000, 24, 27758, 0.5
7000, 24, 27758, 0.6
7000, 25, 1608, 0.4
7000, 25, 1608, 0.5
7000, 25, 1608, 0.6
7000, 26, 14323, 0.4
7000, 26, 14323, 0.5
7000, 26, 14323, 0.6
7000, 27, 3932, 0.4
7000, 27, 3932, 0.5
7000, 27, 3932, 0.6
7000, 28, 8924, 0.4
7000, 28, 8924, 0.5
7000, 28, 8924, 0.6
7000, 29, 18803, 0.4
7000, 29, 18803, 0.5
7000, 29, 18803, 0.6
7000, 30, 26466, 0.4
7000, 30, 26466, 0.5
7000, 30, 26466, 0.6
7000, 31, 820, 0.4
7000, 31, 820, 0.5
7000, 31, 820, 0.6
7000, 32, 6715, 0.4
7000, 32, 6715, 0.5
7000, 32, 6715, 0.6
7000, 33, 26571, 0.4
7000, 33, 26571, 0.5
7000, 33, 26571, 0.6
7000, 34, 32100, 0.4
7000, 34, 32100, 0.5
7000, 34, 32100, 0.6
7000, 35, 28719, 0.4
7000, 35, 28719, 0.5
7000, 35, 28719, 0.6
7000, 36, 20009, 0.4
7000, 36, 20009, 0.5
7000, 36, 20009, 0.6
7000, 37, 4564, 0.4
7000, 37, 4564, 0.5
7000, 37, 4564, 0.6
7000, 38, 16622, 0.4
7000, 38, 16622, 0.5
7000, 38, 16622, 0.6
7000, 39, 28026, 0.4
7000, 39, 28026, 0.5
7000, 39, 28026, 0.6
7000, 40, 9082, 0.4
7000, 40, 9082, 0.5
7000, 40, 9082, 0.6
7000, 41, 18493, 0.4
7000, 41, 18493, 0.5
7000, 41, 18493, 0.6
7000, 42, 31251, 0.4
7000, 42, 31251, 0.5
7000, 42, 31251, 0.6
7000, 43, 16310, 0.4
7000, 43, 16310, 0.5
7000, 43, 16310, 0.6
7000, 44, 30949, 0.4
7000, 44, 30949, 0.5
7000, 44, 30949, 0.6
7000, 45, 13536, 0.4
7000, 45, 13536, 0.5
7000, 45, 13536, 0.6
7000, 46, 12571, 0.4
7000, 46, 12571, 0.5
7000, 46, 12571, 0.6
7000, 47, 9067, 0.4
7000, 47, 9067, 0.5
7000, 47, 9067, 0.6
7000, 48, 4754, 0.4
7000, 48, 4754, 0.5
7000, 48, 4754, 0.6
7000, 49, 31853, 0.4
7000, 49, 31853, 0.5
7000, 49, 31853, 0.6
7000, 50, 7562, 0.4
7000, 50, 7562, 0.5
7000, 50, 7562, 0.6
14000, 2, 1328, 0.4
14000, 2, 1328, 0.5
14000, 2, 1328, 0.6
14000, 3, 17392, 0.4
14000, 3, 17392, 0.5
14000, 3, 17392, 0.6
14000, 4, 4602, 0.4
14000, 4, 4602, 0.5
14000, 4, 4602, 0.6
14000, 5, 20944, 0.4
