eCM, nPile, seed, R
7000, 2, 25982, 0.4
7000, 2, 25982, 0.5
7000, 2, 25982, 0.6
7000, 3, 23808, 0.4
7000, 3, 23808, 0.5
7000, 3, 23808, 0.6
7000, 4, 28173, 0.4
7000, 4, 28173, 0.5
7000, 4, 28173, 0.6
7000, 5, 17051, 0.4
7000, 5, 17051, 0.5
7000, 5, 17051, 0.6
7000, 6, 489, 0.4
7000, 6, 489, 0.5
7000, 6, 489, 0.6
7000, 7, 12086, 0.4
7000, 7, 12086, 0.5
7000, 7, 12086, 0.6
7000, 8, 9908, 0.4
7000, 8, 9908, 0.5
7000, 8, 9908, 0.6
7000, 9, 6440, 0.4
7000, 9, 6440, 0.5
7000, 9, 6440, 0.6
7000, 10, 19855, 0.4
7000, 10, 19855, 0.5
7000, 10, 19855, 0.6
7000, 11, 7887, 0.4
7000, 11, 7887, 0.5
7000, 11, 7887, 0.6
7000, 12, 24717, 0.4
7000, 12, 24717, 0.5
7000, 12, 24717, 0.6
7000, 13, 29726, 0.4
7000, 13, 29726, 0.5
7000, 13, 29726, 0.6
7000, 14, 13914, 0.4
7000, 14, 13914, 0.5
7000, 14, 13914, 0.6
7000, 15, 32142, 0.4
7000, 15, 32142, 0.5
7000, 15, 32142, 0.6
7000, 16, 8041, 0.4
7000, 16, 8041, 0.5
7000, 16, 8041, 0.6
7000, 17, 29103, 0.4
7000, 17, 29103, 0.5
7000, 17, 29103, 0.6
7000, 18, 18170, 0.4
7000, 18, 18170, 0.5
7000, 18, 18170, 0.6
7000, 19, 3706, 0.4
7000, 19, 3706, 0.5
7000, 19, 3706, 0.6
7000, 20, 13033, 0.4
7000, 20, 13033, 0.5
7000, 20, 13033, 0.6
7000, 21, 9151, 0.4
7000, 21, 9151, 0.5
7000, 21, 9151, 0.6
7000, 22, 9524, 0.4
7000, 22, 9524, 0.5
7000, 22, 9524, 0.6
7000, 23, 9117, 0.4
7000, 23, 9117, 0.5
7000, 23, 9117, 0.6
7000, 24, 16305, 0.4
7000, 24, 16305, 0.5
7000, 24, 16305, 0.6
7000, 25, 21902, 0.4
7000, 25, 21902, 0.5
7000, 25, 21902, 0.6
7000, 26, 6519, 0.4
7000, 26, 6519, 0.5
7000, 26, 6519, 0.6
7000, 27, 32015, 0.4
7000, 27, 32015, 0.5
7000, 27, 32015, 0.6
7000, 28, 8827, 0.4
7000, 28, 8827, 0.5
7000, 28, 8827, 0.6
7000, 29, 5859, 0.4
7000, 29, 5859, 0.5
7000, 29, 5859, 0.6
7000, 30, 19813, 0.4
