eCM, nPile, seed, R
7000, 2, 8984, 0.4
7000, 2, 8984, 0.5
7000, 2, 8984, 0.6
7000, 3, 18244, 0.4
7000, 3, 18244, 0.5
7000, 3, 18244, 0.6
7000, 4, 5127, 0.4
7000, 4, 5127, 0.5
7000, 4, 5127, 0.6
7000, 5, 2060, 0.4
7000, 5, 2060, 0.5
7000, 5, 2060, 0.6
7000, 6, 9897, 0.4
7000, 6, 9897, 0.5
7000, 6, 9897, 0.6
7000, 7, 29161, 0.4
7000, 7, 29161, 0.5
7000, 7, 29161, 0.6
7000, 8, 6485, 0.4
7000, 8, 6485, 0.5
7000, 8, 6485, 0.6
7000, 9, 19189, 0.4
7000, 9, 19189, 0.5
7000, 9, 19189, 0.6
7000, 10, 25698, 0.4
7000, 10, 25698, 0.5
7000, 10, 25698, 0.6
7000, 11, 9124, 0.4
7000, 11, 9124, 0.5
7000, 11, 9124, 0.6
7000, 12, 15141, 0.4
7000, 12, 15141, 0.5
7000, 12, 15141, 0.6
7000, 13, 21664, 0.4
7000, 13, 21664, 0.5
7000, 13, 21664, 0.6
7000, 14, 3189, 0.4
7000, 14, 3189, 0.5
7000, 14, 3189, 0.6
7000, 15, 1178, 0.4
7000, 15, 1178, 0.5
7000, 15, 1178, 0.6
7000, 16, 21121, 0.4
7000, 16, 21121, 0.5
7000, 16, 21121, 0.6
7000, 17, 27213, 0.4
7000, 17, 27213, 0.5
7000, 17, 27213, 0.6
7000, 18, 7968, 0.4
7000, 18, 7968, 0.5
7000, 18, 7968, 0.6
7000, 19, 6951, 0.4
7000, 19, 6951, 0.5
7000, 19, 6951, 0.6
7000, 20, 28788, 0.4
7000, 20, 28788, 0.5
7000, 20, 28788, 0.6
7000, 21, 30715, 0.4
7000, 21, 30715, 0.5
7000, 21, 30715, 0.6
7000, 22, 15064, 0.4
7000, 22, 15064, 0.5
7000, 22, 15064, 0.6
7000, 23, 28030, 0.4
7000, 23, 28030, 0.5
7000, 23, 28030, 0.6
7000, 24, 16055, 0.4
7000, 24, 16055, 0.5
