eCM, nPile, seed, R
7000, 2, 7121, 0.4
7000, 2, 7121, 0.5
7000, 2, 7121, 0.6
7000, 3, 27214, 0.4
7000, 3, 27214, 0.5
7000, 3, 27214, 0.6
7000, 4, 19676, 0.4
7000, 4, 19676, 0.5
7000, 4, 19676, 0.6
7000, 5, 10053, 0.4
7000, 5, 10053, 0.5
7000, 5, 10053, 0.6
7000, 6, 17311, 0.4
7000, 6, 17311, 0.5
7000, 6, 17311, 0.6
7000, 7, 22670, 0.4
7000, 7, 22670, 0.5
7000, 7, 22670, 0.6
7000, 8, 28915, 0.4
7000, 8, 28915, 0.5
7000, 8, 28915, 0.6
7000, 9, 32740, 0.4
7000, 9, 32740, 0.5
7000, 9, 32740, 0.6
7000, 10, 7138, 0.4
7000, 10, 7138, 0.5
7000, 10, 7138, 0.6
7000, 11, 16595, 0.4
7000, 11, 16595, 0.5
7000, 11, 16595, 0.6
7000, 12, 6885, 0.4
7000, 12, 6885, 0.5
7000, 12, 6885, 0.6
7000, 13, 27968, 0.4
7000, 13, 27968, 0.5
7000, 13, 27968, 0.6
7000, 14, 16646, 0.4
7000, 14, 16646, 0.5
7000, 14, 16646, 0.6
7000, 15, 13473, 0.4
7000, 15, 13473, 0.5
7000, 15, 13473, 0.6
7000, 16, 24421, 0.4
7000, 16, 24421, 0.5
7000, 16, 24421, 0.6
7000, 17, 14732, 0.4
7000, 17, 14732, 0.5
7000, 17, 14732, 0.6
7000, 18, 24127, 0.4
7000, 18, 24127, 0.5
7000, 18, 24127, 0.6
7000, 19, 18842, 0.4
7000, 19, 18842, 0.5
7000, 19, 18842, 0.6
7000, 20, 27000, 0.4
7000, 20, 27000, 0.5
7000, 20, 27000, 0.6
7000, 21, 7603, 0.4
7000, 21, 7603, 0.5
7000, 21, 7603, 0.6
7000, 22, 2802, 0.4
7000, 22, 2802, 0.5
7000, 22, 2802, 0.6
7000, 23, 17645, 0.4
7000, 23, 17645, 0.5
7000, 23, 17645, 0.6
7000, 24, 24973, 0.4
7000, 24, 24973, 0.5
7000, 24, 24973, 0.6
7000, 25, 16564, 0.4
7000, 25, 16564, 0.5
7000, 25, 16564, 0.6
7000, 26, 15556, 0.4
7000, 26, 15556, 0.5
7000, 26, 15556, 0.6
7000, 27, 7805, 0.4
7000, 27, 7805, 0.5
7000, 27, 7805, 0.6
7000, 28, 22001, 0.4
7000, 28, 22001, 0.5
7000, 28, 22001, 0.6
7000, 29, 26277, 0.4
7000, 29, 26277, 0.5
7000, 29, 26277, 0.6
7000, 30, 8141, 0.4
7000, 30, 8141, 0.5
7000, 30, 8141, 0.6
7000, 31, 28440, 0.4
7000, 31, 28440, 0.5
7000, 31, 28440, 0.6
7000, 32, 23355, 0.4
7000, 32, 23355, 0.5
7000, 32, 23355, 0.6
7000, 33, 10809, 0.4
7000, 33, 10809, 0.5
7000, 33, 10809, 0.6
7000, 34, 21046, 0.4
7000, 34, 21046, 0.5
7000, 34, 21046, 0.6
7000, 35, 2725, 0.4
7000, 35, 2725, 0.5
7000, 35, 2725, 0.6
7000, 36, 4869, 0.4
7000, 36, 4869, 0.5
7000, 36, 4869, 0.6
7000, 37, 24820, 0.4
7000, 37, 24820, 0.5
7000, 37, 24820, 0.6
7000, 38, 2485, 0.4
7000, 38, 2485, 0.5
7000, 38, 2485, 0.6
7000, 39, 6651, 0.4
7000, 39, 6651, 0.5
7000, 39, 6651, 0.6
7000, 40, 21292, 0.4
7000, 40, 21292, 0.5
7000, 40, 21292, 0.6
7000, 41, 7126, 0.4
7000, 41, 7126, 0.5
7000, 41, 7126, 0.6
7000, 42, 18539, 0.4
7000, 42, 18539, 0.5
7000, 42, 18539, 0.6
7000, 43, 4478, 0.4
7000, 43, 4478, 0.5
7000, 43, 4478, 0.6
7000, 44, 2544, 0.4
7000, 44, 2544, 0.5
7000, 44, 2544, 0.6
7000, 45, 17657, 0.4
7000, 45, 17657, 0.5
7000, 45, 17657, 0.6
7000, 46, 3668, 0.4
7000, 46, 3668, 0.5
7000, 46, 3668, 0.6
7000, 47, 19179, 0.4
7000, 47, 19179, 0.5
7000, 47, 19179, 0.6
7000, 48, 25009, 0.4
7000, 48, 25009, 0.5
7000, 48, 25009, 0.6
7000, 49, 22424, 0.4
7000, 49, 22424, 0.5
7000, 49, 22424, 0.6
7000, 50, 27696, 0.4
7000, 50, 27696, 0.5
7000, 50, 27696, 0.6
14000, 2, 27341, 0.4
14000, 2, 27341, 0.5
14000, 2, 27341, 0.6
14000, 3, 4754, 0.4
14000, 3, 4754, 0.5
14000, 3, 4754, 0.6
14000, 4, 29299, 0.4
14000, 4, 29299, 0.5
14000, 4, 29299, 0.6
14000, 5, 32206, 0.4
14000, 5, 32206, 0.5
14000, 5, 32206, 0.6
14000, 6, 14939, 0.4
14000, 6, 14939, 0.5
14000, 6, 14939, 0.6
14000, 7, 30042, 0.4
14000, 7, 30042, 0.5
14000, 7, 30042, 0.6
14000, 8, 8060, 0.4
14000, 8, 8060, 0.5
14000, 8, 8060, 0.6
14000, 9, 19225, 0.4
14000, 9, 19225, 0.5
14000, 9, 19225, 0.6
14000, 10, 9378, 0.4
14000, 10, 9378, 0.5
14000, 10, 9378, 0.6
14000, 11, 10422, 0.4
14000, 11, 10422, 0.5
14000, 11, 10422, 0.6
14000, 12, 32100, 0.4
14000, 12, 32100, 0.5
14000, 12, 32100, 0.6
14000, 13, 31593, 0.4
14000, 13, 31593, 0.5
14000, 13, 31593, 0.6
14000, 14, 580, 0.4
14000, 14, 580, 0.5
14000, 14, 580, 0.6
14000, 15, 23571, 0.4
14000, 15, 23571, 0.5
14000, 15, 23571, 0.6
14000, 16, 16927, 0.4
14000, 16, 16927, 0.5
14000, 16, 16927, 0.6
14000, 17, 21078, 0.4
14000, 17, 21078, 0.5
14000, 17, 21078, 0.6
14000, 18, 19355, 0.4
14000, 18, 19355, 0.5
14000, 18, 19355, 0.6
14000, 19, 29081, 0.4
14000, 19, 29081, 0.5
14000, 19, 29081, 0.6
14000, 20, 11414, 0.4
14000, 20, 11414, 0.5
14000, 20, 11414, 0.6
14000, 21, 23958, 0.4
14000, 21, 23958, 0.5
14000, 21, 23958, 0.6
14000, 22, 30053, 0.4
