eCM, nPile, seed, R
7000, 2, 12398, 0.4
7000, 2, 12398, 0.5
7000, 2, 12398, 0.6
7000, 3, 12370, 0.4
7000, 3, 12370, 0.5
7000, 3, 12370, 0.6
7000, 4, 7294, 0.4
7000, 4, 7294, 0.5
7000, 4, 7294, 0.6
7000, 5, 24341, 0.4
7000, 5, 24341, 0.5
7000, 5, 24341, 0.6
7000, 6, 3664, 0.4
7000, 6, 3664, 0.5
7000, 6, 3664, 0.6
7000, 7, 22484, 0.4
7000, 7, 22484, 0.5
7000, 7, 22484, 0.6
7000, 8, 26330, 0.4
7000, 8, 26330, 0.5
7000, 8, 26330, 0.6
7000, 9, 16280, 0.4
7000, 9, 16280, 0.5
7000, 9, 16280, 0.6
7000, 10, 26352, 0.4
7000, 10, 26352, 0.5
7000, 10, 26352, 0.6
7000, 11, 17582, 0.4
7000, 11, 17582, 0.5
7000, 11, 17582, 0.6
7000, 12, 16677, 0.4
7000, 12, 16677, 0.5
7000, 12, 16677, 0.6
7000, 13, 1558, 0.4
7000, 13, 1558, 0.5
7000, 13, 1558, 0.6
7000, 14, 21976, 0.4
7000, 14, 21976, 0.5
7000, 14, 21976, 0.6
7000, 15, 12782, 0.4
7000, 15, 12782, 0.5
7000, 15, 12782, 0.6
7000, 16, 11098, 0.4
7000, 16, 11098, 0.5
7000, 16, 11098, 0.6
7000, 17, 20705, 0.4
7000, 17, 20705, 0.5
7000, 17, 20705, 0.6
7000, 18, 323, 0.4
7000, 18, 323, 0.5
7000, 18, 323, 0.6
7000, 19, 7710, 0.4
7000, 19, 7710, 0.5
7000, 19, 7710, 0.6
7000, 20, 1629, 0.4
7000, 20, 1629, 0.5
7000, 20, 1629, 0.6
7000, 21, 32088, 0.4
7000, 21, 32088, 0.5
7000, 21, 32088, 0.6
7000, 22, 29991, 0.4
7000, 22, 29991, 0.5
7000, 22, 29991, 0.6
7000, 23, 29758, 0.4
7000, 23, 29758, 0.5
7000, 23, 29758, 0.6
7000, 24, 22200, 0.4
7000, 24, 22200, 0.5
7000, 24, 22200, 0.6
7000, 25, 28664, 0.4
7000, 25, 28664, 0.5
7000, 25, 28664, 0.6
7000, 26, 23131, 0.4
7000, 26, 23131, 0.5
7000, 26, 23131, 0.6
7000, 27, 14553, 0.4
7000, 27, 14553, 0.5
7000, 27, 14553, 0.6
7000, 28, 20352, 0.4
7000, 28, 20352, 0.5
7000, 28, 20352, 0.6
7000, 29, 9049, 0.4
7000, 29, 9049, 0.5
7000, 29, 9049, 0.6
7000, 30, 372, 0.4
7000, 30, 372, 0.5
7000, 30, 372, 0.6
7000, 31, 1950, 0.4
7000, 31, 1950, 0.5
7000, 31, 1950, 0.6
7000, 32, 18046, 0.4
7000, 32, 18046, 0.5
7000, 32, 18046, 0.6
7000, 33, 10530, 0.4
7000, 33, 10530, 0.5
7000, 33, 10530, 0.6
7000, 34, 19395, 0.4
7000, 34, 19395, 0.5
7000, 34, 19395, 0.6
7000, 35, 8518, 0.4
7000, 35, 8518, 0.5
7000, 35, 8518, 0.6
7000, 36, 10286, 0.4
7000, 36, 10286, 0.5
7000, 36, 10286, 0.6
7000, 37, 6144, 0.4
7000, 37, 6144, 0.5
7000, 37, 6144, 0.6
7000, 38, 32036, 0.4
7000, 38, 32036, 0.5
7000, 38, 32036, 0.6
7000, 39, 31991, 0.4
7000, 39, 31991, 0.5
7000, 39, 31991, 0.6
7000, 40, 3525, 0.4
7000, 40, 3525, 0.5
7000, 40, 3525, 0.6
7000, 41, 7985, 0.4
7000, 41, 7985, 0.5
7000, 41, 7985, 0.6
7000, 42, 5917, 0.4
7000, 42, 5917, 0.5
7000, 42, 5917, 0.6
7000, 43, 14744, 0.4
7000, 43, 14744, 0.5
7000, 43, 14744, 0.6
7000, 44, 23652, 0.4
7000, 44, 23652, 0.5
7000, 44, 23652, 0.6
7000, 45, 18704, 0.4
7000, 45, 18704, 0.5
7000, 45, 18704, 0.6
7000, 46, 22437, 0.4
7000, 46, 22437, 0.5
7000, 46, 22437, 0.6
7000, 47, 16860, 0.4
7000, 47, 16860, 0.5
7000, 47, 16860, 0.6
7000, 48, 30946, 0.4
7000, 48, 30946, 0.5
7000, 48, 30946, 0.6
7000, 49, 683, 0.4
7000, 49, 683, 0.5
7000, 49, 683, 0.6
7000, 50, 23983, 0.4
7000, 50, 23983, 0.5
7000, 50, 23983, 0.6
14000, 2, 12423, 0.4
14000, 2, 12423, 0.5
14000, 2, 12423, 0.6
14000, 3, 16291, 0.4
14000, 3, 16291, 0.5
14000, 3, 16291, 0.6
14000, 4, 13432, 0.4
14000, 4, 13432, 0.5
14000, 4, 13432, 0.6
14000, 5, 30285, 0.4
14000, 5, 30285, 0.5
14000, 5, 30285, 0.6
14000, 6, 4345, 0.4
14000, 6, 4345, 0.5
14000, 6, 4345, 0.6
14000, 7, 8182, 0.4
14000, 7, 8182, 0.5
14000, 7, 8182, 0.6
14000, 8, 2127, 0.4
14000, 8, 2127, 0.5
14000, 8, 2127, 0.6
14000, 9, 10349, 0.4
14000, 9, 10349, 0.5
14000, 9, 10349, 0.6
14000, 10, 18433, 0.4
14000, 10, 18433, 0.5
14000, 10, 18433, 0.6
14000, 11, 31222, 0.4
14000, 11, 31222, 0.5
14000, 11, 31222, 0.6
14000, 12, 17459, 0.4
14000, 12, 17459, 0.5
14000, 12, 17459, 0.6
14000, 13, 9949, 0.4
14000, 13, 9949, 0.5
14000, 13, 9949, 0.6
14000, 14, 20684, 0.4
14000, 14, 20684, 0.5
14000, 14, 20684, 0.6
14000, 15, 21933, 0.4
14000, 15, 21933, 0.5
14000, 15, 21933, 0.6
14000, 16, 32277, 0.4
14000, 16, 32277, 0.5
14000, 16, 32277, 0.6
14000, 17, 18435, 0.4
14000, 17, 18435, 0.5
14000, 17, 18435, 0.6
14000, 18, 5297, 0.4
14000, 18, 5297, 0.5
14000, 18, 5297, 0.6
14000, 19, 15235, 0.4
14000, 19, 15235, 0.5
14000, 19, 15235, 0.6
14000, 20, 27357, 0.4
14000, 20, 27357, 0.5
14000, 20, 27357, 0.6
14000, 21, 11622, 0.4
14000, 21, 11622, 0.5
14000, 21, 11622, 0.6
14000, 22, 9782, 0.4
14000, 22, 9782, 0.5
14000, 22, 9782, 0.6
14000, 23, 25037, 0.4
14000, 23, 25037, 0.5
14000, 23, 25037, 0.6
14000, 24, 30569, 0.4
14000, 24, 30569, 0.5
14000, 24, 30569, 0.6
14000, 25, 18653, 0.4
14000, 25, 18653, 0.5
14000, 25, 18653, 0.6
14000, 26, 18019, 0.4
14000, 26, 18019, 0.5
14000, 26, 18019, 0.6
14000, 27, 22791, 0.4
14000, 27, 22791, 0.5
14000, 27, 22791, 0.6
14000, 28, 30640, 0.4
14000, 28, 30640, 0.5
14000, 28, 30640, 0.6
14000, 29, 25988, 0.4
14000, 29, 25988, 0.5
14000, 29, 25988, 0.6
14000, 30, 5850, 0.4
14000, 30, 5850, 0.5
