eCM, nPile, seed, R
7000, 2, 18836, 0.4
7000, 2, 18836, 0.5
7000, 2, 18836, 0.6
7000, 3, 20822, 0.4
7000, 3, 20822, 0.5
7000, 3, 20822, 0.6
7000, 4, 9510, 0.4
7000, 4, 9510, 0.5
7000, 4, 9510, 0.6
7000, 5, 5426, 0.4
7000, 5, 5426, 0.5
7000, 5, 5426, 0.6
7000, 6, 14077, 0.4
7000, 6, 14077, 0.5
7000, 6, 14077, 0.6
7000, 7, 17340, 0.4
7000, 7, 17340, 0.5
7000, 7, 17340, 0.6
7000, 8, 4078, 0.4
7000, 8, 4078, 0.5
7000, 8, 4078, 0.6
7000, 9, 32132, 0.4
7000, 9, 32132, 0.5
7000, 9, 32132, 0.6
7000, 10, 9340, 0.4
7000, 10, 9340, 0.5
7000, 10, 9340, 0.6
7000, 11, 27637, 0.4
7000, 11, 27637, 0.5
7000, 11, 27637, 0.6
7000, 12, 20791, 0.4
7000, 12, 20791, 0.5
7000, 12, 20791, 0.6
7000, 13, 9291, 0.4
7000, 13, 9291, 0.5
7000, 13, 9291, 0.6
7000, 14, 30290, 0.4
7000, 14, 30290, 0.5
7000, 14, 30290, 0.6
7000, 15, 9506, 0.4
7000, 15, 9506, 0.5
7000, 15, 9506, 0.6
7000, 16, 8905, 0.4
7000, 16, 8905, 0.5
7000, 16, 8905, 0.6
7000, 17, 25692, 0.4
7000, 17, 25692, 0.5
7000, 17, 25692, 0.6
7000, 18, 13032, 0.4
7000, 18, 13032, 0.5
7000, 18, 13032, 0.6
7000, 19, 16609, 0.4
7000, 19, 16609, 0.5
7000, 19, 16609, 0.6
7000, 20, 14146, 0.4
7000, 20, 14146, 0.5
7000, 20, 14146, 0.6
7000, 21, 10556, 0.4
7000, 21, 10556, 0.5
7000, 21, 10556, 0.6
7000, 22, 30806, 0.4
7000, 22, 30806, 0.5
7000, 22, 30806, 0.6
7000, 23, 8894, 0.4
7000, 23, 8894, 0.5
7000, 23, 8894, 0.6
7000, 24, 15072, 0.4
7000, 24, 15072, 0.5
7000, 24, 15072, 0.6
7000, 25, 89, 0.4
7000, 25, 89, 0.5
7000, 25, 89, 0.6
7000, 26, 2421, 0.4
7000, 26, 2421, 0.5
7000, 26, 2421, 0.6
7000, 27, 12407, 0.4
7000, 27, 12407, 0.5
7000, 27, 12407, 0.6
7000, 28, 31413, 0.4
7000, 28, 31413, 0.5
7000, 28, 31413, 0.6
7000, 29, 19786, 0.4
7000, 29, 19786, 0.5
7000, 29, 19786, 0.6
7000, 30, 26442, 0.4
7000, 30, 26442, 0.5
7000, 30, 26442, 0.6
7000, 31, 1613, 0.4
7000, 31, 1613, 0.5
7000, 31, 1613, 0.6
7000, 32, 30246, 0.4
7000, 32, 30246, 0.5
7000, 32, 30246, 0.6
7000, 33, 4107, 0.4
7000, 33, 4107, 0.5
7000, 33, 4107, 0.6
7000, 34, 31747, 0.4
7000, 34, 31747, 0.5
7000, 34, 31747, 0.6
7000, 35, 29769, 0.4
7000, 35, 29769, 0.5
7000, 35, 29769, 0.6
7000, 36, 10785, 0.4
7000, 36, 10785, 0.5
7000, 36, 10785, 0.6
7000, 37, 4135, 0.4
7000, 37, 4135, 0.5
7000, 37, 4135, 0.6
7000, 38, 7262, 0.4
7000, 38, 7262, 0.5
7000, 38, 7262, 0.6
7000, 39, 171, 0.4
7000, 39, 171, 0.5
7000, 39, 171, 0.6
7000, 40, 9617, 0.4
7000, 40, 9617, 0.5
7000, 40, 9617, 0.6
7000, 41, 1784, 0.4
7000, 41, 1784, 0.5
7000, 41, 1784, 0.6
7000, 42, 9601, 0.4
7000, 42, 9601, 0.5
7000, 42, 9601, 0.6
7000, 43, 31412, 0.4
7000, 43, 31412, 0.5
7000, 43, 31412, 0.6
7000, 44, 6061, 0.4
7000, 44, 6061, 0.5
7000, 44, 6061, 0.6
7000, 45, 5492, 0.4
7000, 45, 5492, 0.5
7000, 45, 5492, 0.6
7000, 46, 18468, 0.4
7000, 46, 18468, 0.5
7000, 46, 18468, 0.6
7000, 47, 29009, 0.4
7000, 47, 29009, 0.5
7000, 47, 29009, 0.6
7000, 48, 16001, 0.4
7000, 48, 16001, 0.5
7000, 48, 16001, 0.6
7000, 49, 23302, 0.4
7000, 49, 23302, 0.5
7000, 49, 23302, 0.6
7000, 50, 5725, 0.4
7000, 50, 5725, 0.5
7000, 50, 5725, 0.6
14000, 2, 27761, 0.4
14000, 2, 27761, 0.5
14000, 2, 27761, 0.6
14000, 3, 17732, 0.4
14000, 3, 17732, 0.5
14000, 3, 17732, 0.6
14000, 4, 10722, 0.4
14000, 4, 10722, 0.5
14000, 4, 10722, 0.6
14000, 5, 24282, 0.4
14000, 5, 24282, 0.5
14000, 5, 24282, 0.6
14000, 6, 5508, 0.4
14000, 6, 5508, 0.5
14000, 6, 5508, 0.6
14000, 7, 14780, 0.4
14000, 7, 14780, 0.5
14000, 7, 14780, 0.6
14000, 8, 2058, 0.4
14000, 8, 2058, 0.5
14000, 8, 2058, 0.6
14000, 9, 26177, 0.4
14000, 9, 26177, 0.5
14000, 9, 26177, 0.6
14000, 10, 22610, 0.4
14000, 10, 22610, 0.5
14000, 10, 22610, 0.6
14000, 11, 19493, 0.4
14000, 11, 19493, 0.5
14000, 11, 19493, 0.6
14000, 12, 18746, 0.4
14000, 12, 18746, 0.5
14000, 12, 18746, 0.6
14000, 13, 8077, 0.4
14000, 13, 8077, 0.5
14000, 13, 8077, 0.6
14000, 14, 7388, 0.4
14000, 14, 7388, 0.5
14000, 14, 7388, 0.6
14000, 15, 22831, 0.4
14000, 15, 22831, 0.5
14000, 15, 22831, 0.6
14000, 16, 15489, 0.4
14000, 16, 15489, 0.5
14000, 16, 15489, 0.6
14000, 17, 32612, 0.4
14000, 17, 32612, 0.5
14000, 17, 32612, 0.6
14000, 18, 14444, 0.4
14000, 18, 14444, 0.5
14000, 18, 14444, 0.6
14000, 19, 5490, 0.4
14000, 19, 5490, 0.5
14000, 19, 5490, 0.6
14000, 20, 18570, 0.4
14000, 20, 18570, 0.5
14000, 20, 18570, 0.6
14000, 21, 12814, 0.4
14000, 21, 12814, 0.5
14000, 21, 12814, 0.6
14000, 22, 525, 0.4
14000, 22, 525, 0.5
14000, 22, 525, 0.6
14000, 23, 19963, 0.4
14000, 23, 19963, 0.5
14000, 23, 19963, 0.6
14000, 24, 15749, 0.4
14000, 24, 15749, 0.5
14000, 24, 15749, 0.6
14000, 25, 4581, 0.4
14000, 25, 4581, 0.5
14000, 25, 4581, 0.6
14000, 26, 9181, 0.4
